ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,CH Gayle,DS Kulkarni,V Kohli,1,Not out
0.2,V Kohli,DS Kulkarni,CH Gayle,0,Not out
0.3,V Kohli,DS Kulkarni,CH Gayle,1,Not out
0.4,CH Gayle,DS Kulkarni,V Kohli,1,Not out
0.5,V Kohli,DS Kulkarni,CH Gayle,4,Not out
0.6,V Kohli,DS Kulkarni,CH Gayle,1,Not out
1.1,V Kohli,Basil Thampi,CH Gayle,0,Not out
1.2,V Kohli,Basil Thampi,CH Gayle,0,Not out
1.3,V Kohli,Basil Thampi,CH Gayle,0,Not out
1.4,V Kohli,Basil Thampi,CH Gayle,0,Not out
1.5,V Kohli,Basil Thampi,CH Gayle,4,Not out
1.6,V Kohli,Basil Thampi,CH Gayle,1,Not out
2.1,V Kohli,DS Kulkarni,CH Gayle,0,Not out
2.2,V Kohli,DS Kulkarni,CH Gayle,0,Not out
2.3,V Kohli,DS Kulkarni,CH Gayle,4,Not out
2.4,V Kohli,DS Kulkarni,CH Gayle,4,Not out
2.5,V Kohli,DS Kulkarni,CH Gayle,4,Not out
2.6,V Kohli,DS Kulkarni,CH Gayle,0,Not out
3.1,CH Gayle,Basil Thampi,V Kohli,0,Not out
3.2,CH Gayle,Basil Thampi,V Kohli,0,Not out
3.3,CH Gayle,Basil Thampi,V Kohli,1,Not out
3.4,V Kohli,Basil Thampi,CH Gayle,1,Not out
3.5,CH Gayle,Basil Thampi,V Kohli,6,Not out
3.6,CH Gayle,Basil Thampi,V Kohli,0,Not out
4.1,V Kohli,AJ Tye,CH Gayle,1,Not out
4.2,CH Gayle,AJ Tye,V Kohli,1,Not out
4.3,V Kohli,AJ Tye,CH Gayle,0,Not out
4.4,V Kohli,AJ Tye,CH Gayle,0,Not out
4.5,V Kohli,AJ Tye,CH Gayle,0,Not out
4.6,V Kohli,AJ Tye,CH Gayle,1,Not out
5.1,V Kohli,RA Jadeja,CH Gayle,1,Not out
5.2,CH Gayle,RA Jadeja,V Kohli,4,Not out
5.3,CH Gayle,RA Jadeja,V Kohli,2,Not out
5.4,CH Gayle,RA Jadeja,V Kohli,1,Not out
5.5,V Kohli,RA Jadeja,CH Gayle,0,Not out
5.6,V Kohli,RA Jadeja,CH Gayle,1,Not out
6.1,V Kohli,S Kaushik,CH Gayle,0,Not out
6.2,V Kohli,S Kaushik,CH Gayle,1,Not out
6.3,CH Gayle,S Kaushik,V Kohli,1,Not out
6.4,V Kohli,S Kaushik,CH Gayle,1,Not out
6.5,CH Gayle,S Kaushik,V Kohli,6,Not out
6.6,CH Gayle,S Kaushik,V Kohli,0,Not out
7.1,V Kohli,RA Jadeja,CH Gayle,1,Not out
7.2,CH Gayle,RA Jadeja,V Kohli,0,Not out
7.3,CH Gayle,RA Jadeja,V Kohli,4,Not out
7.4,CH Gayle,RA Jadeja,V Kohli,4,Not out
7.5,CH Gayle,RA Jadeja,V Kohli,6,Not out
7.6,CH Gayle,RA Jadeja,V Kohli,6,Not out
8.1,V Kohli,AJ Tye,CH Gayle,0,Not out
8.2,V Kohli,AJ Tye,CH Gayle,1,Not out
8.3,CH Gayle,AJ Tye,V Kohli,0,Not out
8.4,V Kohli,AJ Tye,CH Gayle,1,Not out
8.5,CH Gayle,AJ Tye,V Kohli,1,Not out
8.6,V Kohli,AJ Tye,CH Gayle,4,Not out
9.1,CH Gayle,S Kaushik,V Kohli,1,Not out
9.2,V Kohli,S Kaushik,CH Gayle,1,Not out
9.3,CH Gayle,S Kaushik,V Kohli,6,Not out
9.4,CH Gayle,S Kaushik,V Kohli,0,Not out
9.5,CH Gayle,S Kaushik,V Kohli,0,Not out
9.6,CH Gayle,S Kaushik,V Kohli,1,Not out
10.1,CH Gayle,DR Smith,V Kohli,1,Not out
10.2,V Kohli,DR Smith,CH Gayle,1,Not out
10.3,CH Gayle,DR Smith,V Kohli,6,Not out
10.4,CH Gayle,DR Smith,V Kohli,0,Not out
10.5,CH Gayle,DR Smith,V Kohli,6,Not out
10.6,CH Gayle,DR Smith,V Kohli,1,Not out
10.7,V Kohli,DR Smith,CH Gayle,1,Not out
11.1,V Kohli,DS Kulkarni,CH Gayle,1,Not out
11.2,CH Gayle,DS Kulkarni,V Kohli,0,Not out
11.3,CH Gayle,DS Kulkarni,V Kohli,4,Not out
11.4,CH Gayle,DS Kulkarni,V Kohli,0,Not out
11.5,CH Gayle,DS Kulkarni,V Kohli,4,Not out
11.6,CH Gayle,DS Kulkarni,V Kohli,0,Not out
11.7,CH Gayle,DS Kulkarni,V Kohli,0,Not out
12.1,V Kohli,Basil Thampi,CH Gayle,1,Not out
12.2,CH Gayle,Basil Thampi,V Kohli,2,Not out
12.3,CH Gayle,Basil Thampi,V Kohli,0,Not out
12.4,CH Gayle,Basil Thampi,V Kohli,0,lbw
12.5,TM Head,Basil Thampi,V Kohli,2,Not out
12.6,TM Head,Basil Thampi,V Kohli,1,Not out
13.1,TM Head,RA Jadeja,V Kohli,1,Not out
13.2,V Kohli,RA Jadeja,TM Head,0,Not out
13.3,V Kohli,RA Jadeja,TM Head,2,Not out
13.4,V Kohli,RA Jadeja,TM Head,4,Not out
13.5,V Kohli,RA Jadeja,TM Head,1,Not out
13.6,TM Head,RA Jadeja,V Kohli,2,Not out
14.1,V Kohli,S Kaushik,TM Head,2,Not out
14.2,V Kohli,S Kaushik,TM Head,0,Not out
14.3,V Kohli,S Kaushik,TM Head,1,Not out
14.4,TM Head,S Kaushik,V Kohli,1,Not out
14.5,V Kohli,S Kaushik,TM Head,6,Not out
14.6,V Kohli,S Kaushik,TM Head,1,Not out
14.7,TM Head,S Kaushik,V Kohli,6,Not out
15.1,V Kohli,DS Kulkarni,TM Head,1,Not out
15.2,TM Head,DS Kulkarni,V Kohli,1,Not out
15.3,V Kohli,DS Kulkarni,TM Head,2,Not out
15.4,V Kohli,DS Kulkarni,TM Head,2,Not out
15.5,V Kohli,DS Kulkarni,TM Head,0,caught
15.6,KM Jadhav,DS Kulkarni,TM Head,1,Not out
16.1,KM Jadhav,AJ Tye,TM Head,4,Not out
16.2,KM Jadhav,AJ Tye,TM Head,1,Not out
16.3,TM Head,AJ Tye,KM Jadhav,1,Not out
16.4,KM Jadhav,AJ Tye,TM Head,0,Not out
16.5,KM Jadhav,AJ Tye,TM Head,0,Not out
16.6,KM Jadhav,AJ Tye,TM Head,0,Not out
17.1,TM Head,Basil Thampi,KM Jadhav,4,Not out
17.2,TM Head,Basil Thampi,KM Jadhav,4,Not out
17.3,TM Head,Basil Thampi,KM Jadhav,0,Not out
17.4,TM Head,Basil Thampi,KM Jadhav,0,Not out
17.5,TM Head,Basil Thampi,KM Jadhav,2,Not out
17.6,TM Head,Basil Thampi,KM Jadhav,2,Not out
18.1,KM Jadhav,AJ Tye,TM Head,6,Not out
18.2,KM Jadhav,AJ Tye,TM Head,4,Not out
18.3,KM Jadhav,AJ Tye,TM Head,2,Not out
