ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,PA Patel,Washington Sundar,JC Buttler,1,Not out
0.2,JC Buttler,Washington Sundar,PA Patel,0,Not out
0.3,JC Buttler,Washington Sundar,PA Patel,1,Not out
0.4,PA Patel,Washington Sundar,JC Buttler,1,Not out
0.5,JC Buttler,Washington Sundar,PA Patel,0,Not out
0.6,JC Buttler,Washington Sundar,PA Patel,0,Not out
1.1,PA Patel,SN Thakur,JC Buttler,0,Not out
1.2,PA Patel,SN Thakur,JC Buttler,0,Not out
1.3,PA Patel,SN Thakur,JC Buttler,1,Not out
1.4,JC Buttler,SN Thakur,PA Patel,4,Not out
1.5,JC Buttler,SN Thakur,PA Patel,4,Not out
1.6,JC Buttler,SN Thakur,PA Patel,2,Not out
2.1,PA Patel,Washington Sundar,JC Buttler,0,Not out
2.2,PA Patel,Washington Sundar,JC Buttler,4,Not out
2.3,PA Patel,Washington Sundar,JC Buttler,0,Not out
2.4,PA Patel,Washington Sundar,JC Buttler,4,Not out
2.5,PA Patel,Washington Sundar,JC Buttler,4,Not out
2.6,PA Patel,Washington Sundar,JC Buttler,1,Not out
3.1,PA Patel,JD Unadkat,JC Buttler,1,Not out
3.2,JC Buttler,JD Unadkat,PA Patel,1,Not out
3.3,PA Patel,JD Unadkat,JC Buttler,1,Not out
3.4,JC Buttler,JD Unadkat,PA Patel,4,Not out
3.5,JC Buttler,JD Unadkat,PA Patel,0,Not out
3.6,JC Buttler,JD Unadkat,PA Patel,1,Not out
4.1,JC Buttler,BA Stokes,PA Patel,0,Not out
4.2,JC Buttler,BA Stokes,PA Patel,0,caught
4.3,N Rana,BA Stokes,PA Patel,0,Not out
4.4,N Rana,BA Stokes,PA Patel,0,Not out
4.5,N Rana,BA Stokes,PA Patel,0,Not out
4.6,N Rana,BA Stokes,PA Patel,0,Not out
5.1,PA Patel,SN Thakur,N Rana,2,Not out
5.2,PA Patel,SN Thakur,N Rana,0,Not out
5.3,PA Patel,SN Thakur,N Rana,4,Not out
5.4,PA Patel,SN Thakur,N Rana,1,Not out
5.5,N Rana,SN Thakur,PA Patel,1,Not out
5.6,PA Patel,SN Thakur,N Rana,0,Not out
5.7,PA Patel,SN Thakur,N Rana,0,Not out
6.1,N Rana,Washington Sundar,PA Patel,0,Not out
6.2,N Rana,Washington Sundar,PA Patel,1,Not out
6.3,PA Patel,Washington Sundar,N Rana,1,Not out
6.4,N Rana,Washington Sundar,PA Patel,1,Not out
6.5,PA Patel,Washington Sundar,N Rana,2,Not out
6.6,PA Patel,Washington Sundar,N Rana,1,Not out
7.1,PA Patel,DT Christian,N Rana,1,Not out
7.2,N Rana,DT Christian,PA Patel,0,caught
7.3,PA Patel,DT Christian,RG Sharma,1,Not out
7.4,RG Sharma,DT Christian,PA Patel,0,Not out
7.5,RG Sharma,DT Christian,PA Patel,0,Not out
7.6,RG Sharma,DT Christian,PA Patel,4,Not out
8.1,PA Patel,Washington Sundar,RG Sharma,0,Not out
8.2,PA Patel,Washington Sundar,RG Sharma,1,Not out
8.3,RG Sharma,Washington Sundar,PA Patel,1,Not out
8.4,PA Patel,Washington Sundar,RG Sharma,1,Not out
8.5,RG Sharma,Washington Sundar,PA Patel,1,Not out
8.6,PA Patel,Washington Sundar,RG Sharma,0,bowled
9.1,RG Sharma,Imran Tahir,KV Sharma,4,Not out
9.2,RG Sharma,Imran Tahir,KV Sharma,0,Not out
9.3,RG Sharma,Imran Tahir,KV Sharma,4,Not out
9.4,RG Sharma,Imran Tahir,KV Sharma,0,Not out
9.5,RG Sharma,Imran Tahir,KV Sharma,0,Not out
9.6,RG Sharma,Imran Tahir,KV Sharma,0,Not out
10.1,KV Sharma,JD Unadkat,RG Sharma,2,Not out
10.2,KV Sharma,JD Unadkat,RG Sharma,0,Not out
10.3,KV Sharma,JD Unadkat,RG Sharma,1,Not out
10.4,RG Sharma,JD Unadkat,KV Sharma,1,Not out
10.5,KV Sharma,JD Unadkat,RG Sharma,1,Not out
10.6,RG Sharma,JD Unadkat,KV Sharma,4,Not out
11.1,KV Sharma,Imran Tahir,RG Sharma,0,Not out
11.2,KV Sharma,Imran Tahir,RG Sharma,0,Not out
11.3,KV Sharma,Imran Tahir,RG Sharma,6,Not out
11.4,KV Sharma,Imran Tahir,RG Sharma,0,Not out
11.5,KV Sharma,Imran Tahir,RG Sharma,1,Not out
11.6,RG Sharma,Imran Tahir,KV Sharma,2,Not out
12.1,KV Sharma,BA Stokes,RG Sharma,0,bowled
12.2,KA Pollard,BA Stokes,RG Sharma,1,Not out
12.3,RG Sharma,BA Stokes,KA Pollard,1,Not out
12.4,KA Pollard,BA Stokes,RG Sharma,4,Not out
12.5,KA Pollard,BA Stokes,RG Sharma,1,Not out
12.6,RG Sharma,BA Stokes,KA Pollard,1,Not out
13.1,RG Sharma,Imran Tahir,KA Pollard,0,Not out
13.2,RG Sharma,Imran Tahir,KA Pollard,4,Not out
13.3,RG Sharma,Imran Tahir,KA Pollard,6,Not out
13.4,RG Sharma,Imran Tahir,KA Pollard,0,Not out
13.5,RG Sharma,Imran Tahir,KA Pollard,0,Not out
13.6,RG Sharma,Imran Tahir,KA Pollard,1,Not out
14.1,RG Sharma,BA Stokes,KA Pollard,0,Not out
14.2,RG Sharma,BA Stokes,KA Pollard,1,Not out
14.3,KA Pollard,BA Stokes,RG Sharma,1,Not out
14.4,RG Sharma,BA Stokes,KA Pollard,4,Not out
14.5,RG Sharma,BA Stokes,KA Pollard,1,Not out
14.6,KA Pollard,BA Stokes,RG Sharma,0,Not out
15.1,KA Pollard,SN Thakur,RG Sharma,1,Not out
15.2,RG Sharma,SN Thakur,KA Pollard,6,Not out
15.3,RG Sharma,SN Thakur,KA Pollard,0,Not out
15.4,RG Sharma,SN Thakur,KA Pollard,1,Not out
15.5,KA Pollard,SN Thakur,RG Sharma,0,Not out
15.6,KA Pollard,SN Thakur,RG Sharma,1,Not out
16.1,KA Pollard,Imran Tahir,RG Sharma,0,caught
16.2,RG Sharma,Imran Tahir,HH Pandya,1,Not out
16.3,HH Pandya,Imran Tahir,RG Sharma,1,Not out
16.4,RG Sharma,Imran Tahir,HH Pandya,1,Not out
16.5,HH Pandya,Imran Tahir,RG Sharma,0,Not out
16.6,HH Pandya,Imran Tahir,RG Sharma,1,Not out
17.1,HH Pandya,JD Unadkat,RG Sharma,0,Not out
17.2,RG Sharma,JD Unadkat,HH Pandya,0,Not out
17.3,RG Sharma,JD Unadkat,HH Pandya,0,Not out
17.4,RG Sharma,JD Unadkat,HH Pandya,1,Not out
17.5,HH Pandya,JD Unadkat,RG Sharma,4,Not out
17.6,HH Pandya,JD Unadkat,RG Sharma,4,Not out
17.7,HH Pandya,JD Unadkat,RG Sharma,0,Not out
18.1,RG Sharma,BA Stokes,HH Pandya,0,Not out
18.2,HH Pandya,BA Stokes,RG Sharma,0,Not out
18.3,HH Pandya,BA Stokes,RG Sharma,1,Not out
18.4,RG Sharma,BA Stokes,HH Pandya,1,Not out
18.5,HH Pandya,BA Stokes,RG Sharma,1,Not out
18.6,RG Sharma,BA Stokes,HH Pandya,1,Not out
18.7,HH Pandya,BA Stokes,RG Sharma,1,Not out
19.1,HH Pandya,JD Unadkat,RG Sharma,0,caught
19.2,RG Sharma,JD Unadkat,Harbhajan Singh,6,Not out
19.3,RG Sharma,JD Unadkat,Harbhajan Singh,0,Not out
19.4,RG Sharma,JD Unadkat,Harbhajan Singh,0,caught and bowled
19.5,Harbhajan Singh,JD Unadkat,MJ McClenaghan,1,run out
