ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,MEK Hussey,RP Singh,M Vijay,0,Not out
0.2,MEK Hussey,RP Singh,M Vijay,4,Not out
0.3,MEK Hussey,RP Singh,M Vijay,0,Not out
0.4,MEK Hussey,RP Singh,M Vijay,4,Not out
0.5,MEK Hussey,RP Singh,M Vijay,0,Not out
0.6,MEK Hussey,RP Singh,M Vijay,0,Not out
1.1,M Vijay,R Vinay Kumar,MEK Hussey,0,Not out
1.2,M Vijay,R Vinay Kumar,MEK Hussey,0,Not out
1.3,M Vijay,R Vinay Kumar,MEK Hussey,1,Not out
1.4,MEK Hussey,R Vinay Kumar,M Vijay,0,Not out
1.5,MEK Hussey,R Vinay Kumar,M Vijay,0,Not out
1.6,MEK Hussey,R Vinay Kumar,M Vijay,0,Not out
2.1,M Vijay,RP Singh,MEK Hussey,0,Not out
2.2,M Vijay,RP Singh,MEK Hussey,1,Not out
2.3,MEK Hussey,RP Singh,M Vijay,0,caught
2.4,SK Raina,RP Singh,M Vijay,0,Not out
2.5,SK Raina,RP Singh,M Vijay,0,Not out
2.6,SK Raina,RP Singh,M Vijay,0,Not out
2.7,SK Raina,RP Singh,M Vijay,0,Not out
3.1,M Vijay,R Vinay Kumar,SK Raina,1,Not out
3.2,SK Raina,R Vinay Kumar,M Vijay,0,Not out
3.3,SK Raina,R Vinay Kumar,M Vijay,1,Not out
3.4,M Vijay,R Vinay Kumar,SK Raina,4,Not out
3.5,M Vijay,R Vinay Kumar,SK Raina,1,Not out
3.6,SK Raina,R Vinay Kumar,M Vijay,1,Not out
4.1,SK Raina,RP Singh,M Vijay,4,Not out
4.2,SK Raina,RP Singh,M Vijay,1,Not out
4.3,M Vijay,RP Singh,SK Raina,4,Not out
4.4,M Vijay,RP Singh,SK Raina,4,Not out
4.5,M Vijay,RP Singh,SK Raina,0,Not out
4.6,M Vijay,RP Singh,SK Raina,0,Not out
5.1,SK Raina,NLTC Perera,M Vijay,0,Not out
5.2,SK Raina,NLTC Perera,M Vijay,0,Not out
5.3,SK Raina,NLTC Perera,M Vijay,0,Not out
5.4,SK Raina,NLTC Perera,M Vijay,1,Not out
5.5,M Vijay,NLTC Perera,SK Raina,4,Not out
