ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,PA Patel,BJ Hodge,S Dhawan,0,Not out
0.2,PA Patel,BJ Hodge,S Dhawan,0,Not out
0.3,PA Patel,BJ Hodge,S Dhawan,0,Not out
0.4,PA Patel,BJ Hodge,S Dhawan,1,Not out
0.5,S Dhawan,BJ Hodge,PA Patel,1,Not out
0.6,PA Patel,BJ Hodge,S Dhawan,1,Not out
1.1,PA Patel,JP Faulkner,S Dhawan,0,bowled
1.2,GH Vihari,JP Faulkner,S Dhawan,0,Not out
1.3,GH Vihari,JP Faulkner,S Dhawan,0,Not out
1.4,GH Vihari,JP Faulkner,S Dhawan,0,Not out
1.5,S Dhawan,JP Faulkner,GH Vihari,0,Not out
1.6,S Dhawan,JP Faulkner,GH Vihari,0,caught
2.1,GH Vihari,SR Watson,CL White,0,Not out
2.2,GH Vihari,SR Watson,CL White,0,Not out
2.3,GH Vihari,SR Watson,CL White,1,Not out
2.4,CL White,SR Watson,GH Vihari,0,caught
2.5,GH Vihari,SR Watson,BB Samantray,0,Not out
2.6,GH Vihari,SR Watson,BB Samantray,0,Not out
3.1,BB Samantray,JP Faulkner,GH Vihari,0,Not out
3.2,BB Samantray,JP Faulkner,GH Vihari,0,Not out
3.3,BB Samantray,JP Faulkner,GH Vihari,0,Not out
3.4,BB Samantray,JP Faulkner,GH Vihari,0,Not out
3.5,BB Samantray,JP Faulkner,GH Vihari,1,Not out
3.6,GH Vihari,JP Faulkner,BB Samantray,1,Not out
3.7,BB Samantray,JP Faulkner,GH Vihari,0,Not out
4.1,GH Vihari,PV Tambe,BB Samantray,1,Not out
4.2,BB Samantray,PV Tambe,GH Vihari,0,Not out
4.3,BB Samantray,PV Tambe,GH Vihari,4,Not out
4.4,BB Samantray,PV Tambe,GH Vihari,1,Not out
4.5,GH Vihari,PV Tambe,BB Samantray,0,Not out
4.6,GH Vihari,PV Tambe,BB Samantray,0,Not out
4.7,GH Vihari,PV Tambe,BB Samantray,2,Not out
5.1,BB Samantray,SR Watson,GH Vihari,0,Not out
5.2,BB Samantray,SR Watson,GH Vihari,1,Not out
5.3,GH Vihari,SR Watson,BB Samantray,1,Not out
5.4,BB Samantray,SR Watson,GH Vihari,1,Not out
5.5,GH Vihari,SR Watson,BB Samantray,1,Not out
5.6,BB Samantray,SR Watson,GH Vihari,0,Not out
6.1,GH Vihari,STR Binny,BB Samantray,2,Not out
6.2,GH Vihari,STR Binny,BB Samantray,1,Not out
6.3,BB Samantray,STR Binny,GH Vihari,4,Not out
6.4,BB Samantray,STR Binny,GH Vihari,0,Not out
6.5,BB Samantray,STR Binny,GH Vihari,0,Not out
6.6,BB Samantray,STR Binny,GH Vihari,2,Not out
7.1,GH Vihari,PV Tambe,BB Samantray,0,Not out
7.2,GH Vihari,PV Tambe,BB Samantray,1,Not out
7.3,BB Samantray,PV Tambe,GH Vihari,0,Not out
7.4,GH Vihari,PV Tambe,BB Samantray,0,Not out
7.5,GH Vihari,PV Tambe,BB Samantray,1,Not out
7.6,BB Samantray,PV Tambe,GH Vihari,1,Not out
8.1,BB Samantray,SK Trivedi,GH Vihari,0,Not out
8.2,BB Samantray,SK Trivedi,GH Vihari,1,Not out
8.3,GH Vihari,SK Trivedi,BB Samantray,2,Not out
8.4,GH Vihari,SK Trivedi,BB Samantray,0,Not out
8.5,GH Vihari,SK Trivedi,BB Samantray,2,Not out
8.6,GH Vihari,SK Trivedi,BB Samantray,1,Not out
9.1,GH Vihari,KK Cooper,BB Samantray,1,Not out
9.2,BB Samantray,KK Cooper,GH Vihari,0,Not out
9.3,BB Samantray,KK Cooper,GH Vihari,1,Not out
9.4,GH Vihari,KK Cooper,BB Samantray,1,Not out
9.5,BB Samantray,KK Cooper,GH Vihari,4,Not out
9.6,BB Samantray,KK Cooper,GH Vihari,1,Not out
10.1,BB Samantray,SK Trivedi,GH Vihari,1,Not out
10.2,GH Vihari,SK Trivedi,BB Samantray,0,Not out
10.3,GH Vihari,SK Trivedi,BB Samantray,0,caught
10.4,BB Samantray,SK Trivedi,DJG Sammy,0,Not out
10.5,BB Samantray,SK Trivedi,DJG Sammy,0,Not out
10.6,BB Samantray,SK Trivedi,DJG Sammy,2,Not out
11.1,DJG Sammy,PV Tambe,BB Samantray,0,Not out
11.2,DJG Sammy,PV Tambe,BB Samantray,0,Not out
11.3,DJG Sammy,PV Tambe,BB Samantray,1,Not out
11.4,BB Samantray,PV Tambe,DJG Sammy,4,Not out
11.5,BB Samantray,PV Tambe,DJG Sammy,0,Not out
11.6,DJG Sammy,PV Tambe,BB Samantray,0,Not out
11.7,DJG Sammy,PV Tambe,BB Samantray,1,Not out
12.1,DJG Sammy,SK Trivedi,BB Samantray,1,Not out
12.2,BB Samantray,SK Trivedi,DJG Sammy,1,Not out
12.3,DJG Sammy,SK Trivedi,BB Samantray,2,Not out
12.4,DJG Sammy,SK Trivedi,BB Samantray,1,Not out
12.5,BB Samantray,SK Trivedi,DJG Sammy,1,Not out
12.6,DJG Sammy,SK Trivedi,BB Samantray,0,Not out
13.1,BB Samantray,KK Cooper,DJG Sammy,1,Not out
13.2,DJG Sammy,KK Cooper,BB Samantray,4,Not out
13.3,DJG Sammy,KK Cooper,BB Samantray,2,Not out
13.4,DJG Sammy,KK Cooper,BB Samantray,1,Not out
13.5,BB Samantray,KK Cooper,DJG Sammy,0,Not out
13.6,BB Samantray,KK Cooper,DJG Sammy,6,Not out
14.1,DJG Sammy,SK Trivedi,BB Samantray,1,Not out
14.2,BB Samantray,SK Trivedi,DJG Sammy,0,Not out
14.3,DJG Sammy,SK Trivedi,BB Samantray,0,Not out
14.4,BB Samantray,SK Trivedi,DJG Sammy,2,Not out
14.5,BB Samantray,SK Trivedi,DJG Sammy,1,Not out
14.6,DJG Sammy,SK Trivedi,BB Samantray,1,Not out
15.1,DJG Sammy,SR Watson,BB Samantray,1,Not out
15.2,BB Samantray,SR Watson,DJG Sammy,4,Not out
15.3,BB Samantray,SR Watson,DJG Sammy,1,Not out
15.4,DJG Sammy,SR Watson,BB Samantray,1,Not out
