ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,Salman Butt,WPUJC Vaas,A Chopra,0,Not out
0.2,Salman Butt,WPUJC Vaas,A Chopra,4,Not out
0.3,Salman Butt,WPUJC Vaas,A Chopra,0,Not out
0.4,Salman Butt,WPUJC Vaas,A Chopra,0,caught
0.5,SC Ganguly,WPUJC Vaas,A Chopra,2,Not out
0.6,SC Ganguly,WPUJC Vaas,A Chopra,0,Not out
1.1,A Chopra,DP Vijaykumar,SC Ganguly,0,Not out
1.2,A Chopra,DP Vijaykumar,SC Ganguly,0,Not out
1.3,A Chopra,DP Vijaykumar,SC Ganguly,0,Not out
1.4,A Chopra,DP Vijaykumar,SC Ganguly,1,Not out
1.5,SC Ganguly,DP Vijaykumar,A Chopra,0,Not out
1.6,SC Ganguly,DP Vijaykumar,A Chopra,1,Not out
2.1,SC Ganguly,WPUJC Vaas,A Chopra,1,Not out
2.2,A Chopra,WPUJC Vaas,SC Ganguly,0,Not out
2.3,A Chopra,WPUJC Vaas,SC Ganguly,1,Not out
2.4,SC Ganguly,WPUJC Vaas,A Chopra,4,Not out
2.5,SC Ganguly,WPUJC Vaas,A Chopra,4,Not out
2.6,SC Ganguly,WPUJC Vaas,A Chopra,1,Not out
3.1,SC Ganguly,DP Vijaykumar,A Chopra,0,Not out
3.2,SC Ganguly,DP Vijaykumar,A Chopra,4,Not out
3.3,SC Ganguly,DP Vijaykumar,A Chopra,0,Not out
3.4,SC Ganguly,DP Vijaykumar,A Chopra,4,Not out
3.5,SC Ganguly,DP Vijaykumar,A Chopra,1,Not out
3.6,A Chopra,DP Vijaykumar,SC Ganguly,0,Not out
4.1,SC Ganguly,SB Styris,A Chopra,0,Not out
4.2,SC Ganguly,SB Styris,A Chopra,0,Not out
4.3,SC Ganguly,SB Styris,A Chopra,4,Not out
4.4,SC Ganguly,SB Styris,A Chopra,0,Not out
4.5,SC Ganguly,SB Styris,A Chopra,0,Not out
4.6,SC Ganguly,SB Styris,A Chopra,1,Not out
5.1,SC Ganguly,RP Singh,A Chopra,0,Not out
5.2,SC Ganguly,RP Singh,A Chopra,0,Not out
5.3,SC Ganguly,RP Singh,A Chopra,4,Not out
5.4,SC Ganguly,RP Singh,A Chopra,1,Not out
5.5,A Chopra,RP Singh,SC Ganguly,4,Not out
5.6,A Chopra,RP Singh,SC Ganguly,1,Not out
6.1,A Chopra,SB Styris,SC Ganguly,1,Not out
6.2,SC Ganguly,SB Styris,A Chopra,0,Not out
6.3,SC Ganguly,SB Styris,A Chopra,4,Not out
6.4,SC Ganguly,SB Styris,A Chopra,0,Not out
6.5,SC Ganguly,SB Styris,A Chopra,0,Not out
6.6,SC Ganguly,SB Styris,A Chopra,0,Not out
7.1,A Chopra,RP Singh,SC Ganguly,1,Not out
7.2,SC Ganguly,RP Singh,A Chopra,4,Not out
7.3,SC Ganguly,RP Singh,A Chopra,0,Not out
7.4,SC Ganguly,RP Singh,A Chopra,1,Not out
7.5,A Chopra,RP Singh,SC Ganguly,0,Not out
7.6,A Chopra,RP Singh,SC Ganguly,2,Not out
7.7,A Chopra,RP Singh,SC Ganguly,1,Not out
8.1,A Chopra,Y Venugopal Rao,SC Ganguly,1,Not out
8.2,SC Ganguly,Y Venugopal Rao,A Chopra,1,Not out
8.3,A Chopra,Y Venugopal Rao,SC Ganguly,0,Not out
8.4,A Chopra,Y Venugopal Rao,SC Ganguly,0,Not out
8.5,A Chopra,Y Venugopal Rao,SC Ganguly,0,Not out
8.6,A Chopra,Y Venugopal Rao,SC Ganguly,0,Not out
8.7,A Chopra,Y Venugopal Rao,SC Ganguly,2,Not out
9.1,SC Ganguly,SB Bangar,A Chopra,1,Not out
9.2,A Chopra,SB Bangar,SC Ganguly,4,Not out
9.3,A Chopra,SB Bangar,SC Ganguly,4,Not out
9.4,A Chopra,SB Bangar,SC Ganguly,0,Not out
9.5,A Chopra,SB Bangar,SC Ganguly,1,Not out
9.6,SC Ganguly,SB Bangar,A Chopra,0,Not out
10.1,A Chopra,Y Venugopal Rao,SC Ganguly,0,run out
10.2,DJ Hussey,Y Venugopal Rao,SC Ganguly,2,Not out
10.3,DJ Hussey,Y Venugopal Rao,SC Ganguly,0,Not out
10.4,DJ Hussey,Y Venugopal Rao,SC Ganguly,0,Not out
10.5,DJ Hussey,Y Venugopal Rao,SC Ganguly,1,Not out
10.6,SC Ganguly,Y Venugopal Rao,DJ Hussey,0,Not out
11.1,DJ Hussey,PP Ojha,SC Ganguly,1,Not out
11.2,SC Ganguly,PP Ojha,DJ Hussey,0,Not out
11.3,SC Ganguly,PP Ojha,DJ Hussey,0,Not out
11.4,DJ Hussey,PP Ojha,SC Ganguly,1,Not out
11.5,SC Ganguly,PP Ojha,DJ Hussey,4,Not out
11.6,SC Ganguly,PP Ojha,DJ Hussey,0,Not out
12.1,DJ Hussey,Y Venugopal Rao,SC Ganguly,1,Not out
12.2,SC Ganguly,Y Venugopal Rao,DJ Hussey,4,Not out
12.3,SC Ganguly,Y Venugopal Rao,DJ Hussey,0,Not out
12.4,SC Ganguly,Y Venugopal Rao,DJ Hussey,0,Not out
12.5,SC Ganguly,Y Venugopal Rao,DJ Hussey,1,Not out
12.6,DJ Hussey,Y Venugopal Rao,SC Ganguly,0,Not out
13.1,SC Ganguly,PP Ojha,DJ Hussey,0,Not out
13.2,SC Ganguly,PP Ojha,DJ Hussey,6,Not out
13.3,SC Ganguly,PP Ojha,DJ Hussey,6,Not out
13.4,SC Ganguly,PP Ojha,DJ Hussey,0,Not out
13.5,SC Ganguly,PP Ojha,DJ Hussey,1,Not out
13.6,DJ Hussey,PP Ojha,SC Ganguly,1,Not out
13.7,SC Ganguly,PP Ojha,DJ Hussey,4,Not out
14.1,DJ Hussey,Y Venugopal Rao,SC Ganguly,1,Not out
14.2,SC Ganguly,Y Venugopal Rao,DJ Hussey,1,Not out
14.3,DJ Hussey,Y Venugopal Rao,SC Ganguly,2,Not out
14.4,DJ Hussey,Y Venugopal Rao,SC Ganguly,4,Not out
14.5,DJ Hussey,Y Venugopal Rao,SC Ganguly,1,Not out
14.6,SC Ganguly,Y Venugopal Rao,DJ Hussey,1,Not out
15.1,SC Ganguly,SB Styris,DJ Hussey,1,Not out
15.2,DJ Hussey,SB Styris,SC Ganguly,4,Not out
15.3,DJ Hussey,SB Styris,SC Ganguly,1,Not out
