ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,JD Ryder,J Botha,MK Pandey,0,Not out
0.2,JD Ryder,J Botha,MK Pandey,4,Not out
0.3,JD Ryder,J Botha,MK Pandey,0,Not out
0.4,JD Ryder,J Botha,MK Pandey,1,Not out
0.5,MK Pandey,J Botha,JD Ryder,0,Not out
0.6,MK Pandey,J Botha,JD Ryder,1,Not out
1.1,MK Pandey,AL Menaria,JD Ryder,4,Not out
1.2,MK Pandey,AL Menaria,JD Ryder,0,Not out
1.3,MK Pandey,AL Menaria,JD Ryder,1,Not out
1.4,JD Ryder,AL Menaria,MK Pandey,4,Not out
1.5,JD Ryder,AL Menaria,MK Pandey,1,Not out
1.6,MK Pandey,AL Menaria,JD Ryder,0,Not out
2.1,JD Ryder,J Botha,MK Pandey,0,Not out
2.2,JD Ryder,J Botha,MK Pandey,4,Not out
2.3,JD Ryder,J Botha,MK Pandey,0,Not out
2.4,JD Ryder,J Botha,MK Pandey,2,Not out
2.5,JD Ryder,J Botha,MK Pandey,2,Not out
2.6,JD Ryder,J Botha,MK Pandey,0,stumped
3.1,MK Pandey,SR Watson,RV Uthappa,1,Not out
3.2,RV Uthappa,SR Watson,MK Pandey,0,Not out
3.3,RV Uthappa,SR Watson,MK Pandey,0,Not out
3.4,RV Uthappa,SR Watson,MK Pandey,1,Not out
3.5,MK Pandey,SR Watson,RV Uthappa,1,Not out
3.6,RV Uthappa,SR Watson,MK Pandey,0,Not out
4.1,MK Pandey,A Singh,RV Uthappa,0,Not out
4.2,MK Pandey,A Singh,RV Uthappa,1,Not out
4.3,RV Uthappa,A Singh,MK Pandey,4,Not out
4.4,RV Uthappa,A Singh,MK Pandey,4,Not out
4.5,RV Uthappa,A Singh,MK Pandey,1,Not out
4.6,MK Pandey,A Singh,RV Uthappa,0,Not out
5.1,RV Uthappa,SK Warne,MK Pandey,4,Not out
5.2,RV Uthappa,SK Warne,MK Pandey,4,Not out
5.3,RV Uthappa,SK Warne,MK Pandey,0,Not out
5.4,RV Uthappa,SK Warne,MK Pandey,4,Not out
5.5,RV Uthappa,SK Warne,MK Pandey,0,Not out
5.6,RV Uthappa,SK Warne,MK Pandey,0,Not out
6.1,MK Pandey,SK Trivedi,RV Uthappa,1,Not out
6.2,RV Uthappa,SK Trivedi,MK Pandey,1,Not out
6.3,MK Pandey,SK Trivedi,RV Uthappa,1,Not out
6.4,RV Uthappa,SK Trivedi,MK Pandey,1,Not out
