ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,Q de Kock,P Kumar,RR Pant,0,Not out
0.2,Q de Kock,P Kumar,RR Pant,0,Not out
0.3,Q de Kock,P Kumar,RR Pant,4,Not out
0.4,Q de Kock,P Kumar,RR Pant,1,Not out
0.5,RR Pant,P Kumar,Q de Kock,1,Not out
0.6,Q de Kock,P Kumar,RR Pant,4,Not out
1.1,RR Pant,DS Kulkarni,Q de Kock,0,Not out
1.2,RR Pant,DS Kulkarni,Q de Kock,0,Not out
1.3,RR Pant,DS Kulkarni,Q de Kock,4,Not out
1.4,RR Pant,DS Kulkarni,Q de Kock,4,Not out
1.5,RR Pant,DS Kulkarni,Q de Kock,4,Not out
1.6,RR Pant,DS Kulkarni,Q de Kock,2,Not out
2.1,Q de Kock,SK Raina,RR Pant,1,Not out
2.2,RR Pant,SK Raina,Q de Kock,1,Not out
2.3,Q de Kock,SK Raina,RR Pant,1,Not out
2.4,RR Pant,SK Raina,Q de Kock,0,Not out
2.5,Q de Kock,SK Raina,RR Pant,2,Not out
2.6,Q de Kock,SK Raina,RR Pant,1,Not out
3.1,Q de Kock,P Kumar,RR Pant,0,Not out
3.2,Q de Kock,P Kumar,RR Pant,6,Not out
3.3,Q de Kock,P Kumar,RR Pant,0,Not out
3.4,Q de Kock,P Kumar,RR Pant,0,Not out
3.5,Q de Kock,P Kumar,RR Pant,1,Not out
3.6,RR Pant,P Kumar,Q de Kock,1,Not out
3.7,Q de Kock,P Kumar,RR Pant,1,Not out
4.1,Q de Kock,SK Raina,RR Pant,1,Not out
4.2,RR Pant,SK Raina,Q de Kock,3,Not out
4.3,Q de Kock,SK Raina,RR Pant,0,Not out
4.4,Q de Kock,SK Raina,RR Pant,1,Not out
4.5,RR Pant,SK Raina,Q de Kock,4,Not out
4.6,RR Pant,SK Raina,Q de Kock,1,Not out
5.1,RR Pant,DS Kulkarni,Q de Kock,1,Not out
5.2,Q de Kock,DS Kulkarni,RR Pant,0,Not out
5.3,Q de Kock,DS Kulkarni,RR Pant,4,Not out
5.4,Q de Kock,DS Kulkarni,RR Pant,1,Not out
5.5,RR Pant,DS Kulkarni,Q de Kock,4,Not out
5.6,RR Pant,DS Kulkarni,Q de Kock,0,Not out
6.1,Q de Kock,SK Raina,RR Pant,0,Not out
6.2,Q de Kock,SK Raina,RR Pant,0,Not out
6.3,Q de Kock,SK Raina,RR Pant,1,Not out
6.4,RR Pant,SK Raina,Q de Kock,1,Not out
6.5,Q de Kock,SK Raina,RR Pant,0,Not out
6.6,Q de Kock,SK Raina,RR Pant,0,Not out
7.1,RR Pant,S Kaushik,Q de Kock,4,Not out
7.2,RR Pant,S Kaushik,Q de Kock,1,Not out
7.3,Q de Kock,S Kaushik,RR Pant,0,Not out
7.4,Q de Kock,S Kaushik,RR Pant,1,Not out
7.5,RR Pant,S Kaushik,Q de Kock,0,Not out
7.6,RR Pant,S Kaushik,Q de Kock,0,Not out
8.1,Q de Kock,SK Raina,RR Pant,1,Not out
8.2,RR Pant,SK Raina,Q de Kock,4,Not out
8.3,RR Pant,SK Raina,Q de Kock,4,Not out
8.4,RR Pant,SK Raina,Q de Kock,0,Not out
8.5,RR Pant,SK Raina,Q de Kock,6,Not out
8.6,RR Pant,SK Raina,Q de Kock,1,Not out
9.1,RR Pant,S Kaushik,Q de Kock,4,Not out
9.2,RR Pant,S Kaushik,Q de Kock,0,Not out
9.3,RR Pant,S Kaushik,Q de Kock,1,Not out
9.4,Q de Kock,S Kaushik,RR Pant,1,Not out
9.5,RR Pant,S Kaushik,Q de Kock,0,Not out
9.6,RR Pant,S Kaushik,Q de Kock,2,Not out
10.1,Q de Kock,DR Smith,RR Pant,0,Not out
10.2,Q de Kock,DR Smith,RR Pant,0,Not out
10.3,Q de Kock,DR Smith,RR Pant,1,Not out
10.4,RR Pant,DR Smith,Q de Kock,0,Not out
10.5,RR Pant,DR Smith,Q de Kock,1,Not out
10.6,Q de Kock,DR Smith,RR Pant,1,Not out
11.1,Q de Kock,JP Faulkner,RR Pant,1,Not out
11.2,RR Pant,JP Faulkner,Q de Kock,1,Not out
11.3,Q de Kock,JP Faulkner,RR Pant,0,Not out
11.4,Q de Kock,JP Faulkner,RR Pant,1,Not out
11.5,RR Pant,JP Faulkner,Q de Kock,0,Not out
11.6,RR Pant,JP Faulkner,Q de Kock,6,Not out
12.1,Q de Kock,DR Smith,RR Pant,1,Not out
12.2,RR Pant,DR Smith,Q de Kock,2,Not out
12.3,RR Pant,DR Smith,Q de Kock,1,Not out
12.4,Q de Kock,DR Smith,RR Pant,0,Not out
12.5,Q de Kock,DR Smith,RR Pant,4,Not out
12.6,Q de Kock,DR Smith,RR Pant,1,Not out
13.1,Q de Kock,RA Jadeja,RR Pant,1,Not out
13.2,RR Pant,RA Jadeja,Q de Kock,0,Not out
13.3,RR Pant,RA Jadeja,Q de Kock,0,caught
13.4,SV Samson,RA Jadeja,Q de Kock,1,Not out
13.5,Q de Kock,RA Jadeja,SV Samson,1,Not out
13.6,SV Samson,RA Jadeja,Q de Kock,1,Not out
14.1,SV Samson,S Kaushik,Q de Kock,1,Not out
14.2,Q de Kock,S Kaushik,SV Samson,0,Not out
14.3,Q de Kock,S Kaushik,SV Samson,1,Not out
14.4,SV Samson,S Kaushik,Q de Kock,1,Not out
14.5,Q de Kock,S Kaushik,SV Samson,0,caught
14.6,JP Duminy,S Kaushik,SV Samson,0,Not out
15.1,SV Samson,RA Jadeja,JP Duminy,1,Not out
15.2,JP Duminy,RA Jadeja,SV Samson,1,Not out
15.3,SV Samson,RA Jadeja,JP Duminy,0,Not out
15.4,SV Samson,RA Jadeja,JP Duminy,4,Not out
15.5,SV Samson,RA Jadeja,JP Duminy,1,Not out
15.6,JP Duminy,RA Jadeja,SV Samson,1,Not out
15.7,SV Samson,RA Jadeja,JP Duminy,0,Not out
16.1,JP Duminy,S Kaushik,SV Samson,4,Not out
16.2,JP Duminy,S Kaushik,SV Samson,4,Not out
16.3,JP Duminy,S Kaushik,SV Samson,1,Not out
16.4,SV Samson,S Kaushik,JP Duminy,0,Not out
16.5,SV Samson,S Kaushik,JP Duminy,1,Not out
16.6,JP Duminy,S Kaushik,SV Samson,2,Not out
17.1,SV Samson,RA Jadeja,JP Duminy,2,Not out
17.2,SV Samson,RA Jadeja,JP Duminy,6,Not out
