ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,CH Gayle,Z Khan,Vishnu Vinod,0,Not out
0.2,CH Gayle,Z Khan,Vishnu Vinod,0,Not out
0.3,CH Gayle,Z Khan,Vishnu Vinod,4,Not out
0.4,CH Gayle,Z Khan,Vishnu Vinod,0,Not out
0.5,CH Gayle,Z Khan,Vishnu Vinod,4,Not out
0.6,CH Gayle,Z Khan,Vishnu Vinod,0,Not out
0.7,CH Gayle,Z Khan,Vishnu Vinod,1,Not out
1.1,CH Gayle,Mohammed Shami,Vishnu Vinod,0,Not out
1.2,CH Gayle,Mohammed Shami,Vishnu Vinod,6,Not out
1.3,CH Gayle,Mohammed Shami,Vishnu Vinod,0,Not out
1.4,CH Gayle,Mohammed Shami,Vishnu Vinod,0,Not out
1.5,CH Gayle,Mohammed Shami,Vishnu Vinod,1,Not out
1.6,Vishnu Vinod,Mohammed Shami,CH Gayle,0,Not out
2.1,CH Gayle,Z Khan,Vishnu Vinod,0,Not out
2.2,CH Gayle,Z Khan,Vishnu Vinod,0,Not out
2.3,CH Gayle,Z Khan,Vishnu Vinod,1,Not out
2.4,Vishnu Vinod,Z Khan,CH Gayle,1,Not out
2.5,CH Gayle,Z Khan,Vishnu Vinod,0,Not out
2.6,CH Gayle,Z Khan,Vishnu Vinod,0,Not out
3.1,Vishnu Vinod,Mohammed Shami,CH Gayle,0,Not out
3.2,Vishnu Vinod,Mohammed Shami,CH Gayle,0,Not out
3.3,Vishnu Vinod,Mohammed Shami,CH Gayle,1,Not out
3.4,CH Gayle,Mohammed Shami,Vishnu Vinod,6,Not out
3.5,CH Gayle,Mohammed Shami,Vishnu Vinod,1,Not out
3.6,Vishnu Vinod,Mohammed Shami,CH Gayle,0,Not out
4.1,CH Gayle,PJ Cummins,Vishnu Vinod,1,Not out
4.2,Vishnu Vinod,PJ Cummins,CH Gayle,1,Not out
4.3,CH Gayle,PJ Cummins,Vishnu Vinod,1,Not out
4.4,Vishnu Vinod,PJ Cummins,CH Gayle,0,Not out
4.5,Vishnu Vinod,PJ Cummins,CH Gayle,0,bowled
4.6,V Kohli,PJ Cummins,CH Gayle,0,Not out
5.1,CH Gayle,Mohammed Shami,V Kohli,4,Not out
5.2,CH Gayle,Mohammed Shami,V Kohli,1,Not out
5.3,V Kohli,Mohammed Shami,CH Gayle,0,Not out
5.4,V Kohli,Mohammed Shami,CH Gayle,1,Not out
5.5,CH Gayle,Mohammed Shami,V Kohli,0,Not out
5.6,CH Gayle,Mohammed Shami,V Kohli,1,Not out
6.1,CH Gayle,PJ Cummins,V Kohli,0,Not out
6.2,CH Gayle,PJ Cummins,V Kohli,1,Not out
6.3,V Kohli,PJ Cummins,CH Gayle,1,Not out
6.4,CH Gayle,PJ Cummins,V Kohli,1,Not out
6.5,V Kohli,PJ Cummins,CH Gayle,0,Not out
6.6,V Kohli,PJ Cummins,CH Gayle,1,Not out
7.1,V Kohli,A Mishra,CH Gayle,0,Not out
7.2,V Kohli,A Mishra,CH Gayle,2,Not out
7.3,V Kohli,A Mishra,CH Gayle,4,Not out
7.4,V Kohli,A Mishra,CH Gayle,0,Not out
7.5,V Kohli,A Mishra,CH Gayle,1,Not out
7.6,CH Gayle,A Mishra,V Kohli,0,Not out
8.1,V Kohli,CJ Anderson,CH Gayle,6,Not out
8.2,V Kohli,CJ Anderson,CH Gayle,2,Not out
8.3,V Kohli,CJ Anderson,CH Gayle,0,Not out
8.4,V Kohli,CJ Anderson,CH Gayle,1,Not out
8.5,CH Gayle,CJ Anderson,V Kohli,1,Not out
8.6,V Kohli,CJ Anderson,CH Gayle,1,Not out
9.1,V Kohli,S Nadeem,CH Gayle,1,Not out
9.2,CH Gayle,S Nadeem,V Kohli,1,Not out
9.3,V Kohli,S Nadeem,CH Gayle,4,Not out
9.4,V Kohli,S Nadeem,CH Gayle,0,Not out
9.5,V Kohli,S Nadeem,CH Gayle,0,Not out
9.6,V Kohli,S Nadeem,CH Gayle,1,Not out
10.1,V Kohli,CJ Anderson,CH Gayle,1,Not out
10.2,CH Gayle,CJ Anderson,V Kohli,1,Not out
10.3,V Kohli,CJ Anderson,CH Gayle,0,Not out
10.4,V Kohli,CJ Anderson,CH Gayle,1,Not out
10.5,CH Gayle,CJ Anderson,V Kohli,1,Not out
10.6,V Kohli,CJ Anderson,CH Gayle,1,Not out
11.1,V Kohli,A Mishra,CH Gayle,1,Not out
11.2,CH Gayle,A Mishra,V Kohli,6,Not out
11.3,CH Gayle,A Mishra,V Kohli,1,Not out
11.4,V Kohli,A Mishra,CH Gayle,6,Not out
11.5,V Kohli,A Mishra,CH Gayle,4,Not out
11.6,V Kohli,A Mishra,CH Gayle,1,Not out
12.1,V Kohli,CJ Anderson,CH Gayle,1,Not out
12.2,CH Gayle,CJ Anderson,V Kohli,1,Not out
12.3,V Kohli,CJ Anderson,CH Gayle,1,Not out
12.4,CH Gayle,CJ Anderson,V Kohli,1,Not out
12.5,V Kohli,CJ Anderson,CH Gayle,1,Not out
12.6,CH Gayle,CJ Anderson,V Kohli,1,Not out
13.1,CH Gayle,S Nadeem,V Kohli,0,caught
13.2,TM Head,S Nadeem,V Kohli,1,Not out
13.3,V Kohli,S Nadeem,TM Head,0,Not out
13.4,V Kohli,S Nadeem,TM Head,0,Not out
13.5,V Kohli,S Nadeem,TM Head,1,Not out
13.6,TM Head,S Nadeem,V Kohli,1,Not out
13.7,V Kohli,S Nadeem,TM Head,1,Not out
14.1,V Kohli,Z Khan,TM Head,1,run out
14.2,V Kohli,Z Khan,KM Jadhav,1,Not out
14.3,KM Jadhav,Z Khan,V Kohli,1,Not out
14.4,V Kohli,Z Khan,KM Jadhav,1,Not out
14.5,KM Jadhav,Z Khan,V Kohli,1,Not out
14.6,V Kohli,Z Khan,KM Jadhav,1,Not out
15.1,V Kohli,PJ Cummins,KM Jadhav,1,Not out
15.2,KM Jadhav,PJ Cummins,V Kohli,1,Not out
15.3,V Kohli,PJ Cummins,KM Jadhav,0,Not out
15.4,V Kohli,PJ Cummins,KM Jadhav,1,Not out
15.5,KM Jadhav,PJ Cummins,V Kohli,0,Not out
15.6,KM Jadhav,PJ Cummins,V Kohli,2,Not out
16.1,V Kohli,Z Khan,KM Jadhav,0,Not out
16.2,V Kohli,Z Khan,KM Jadhav,6,Not out
16.3,V Kohli,Z Khan,KM Jadhav,0,caught
16.4,Sachin Baby,Z Khan,KM Jadhav,1,Not out
16.5,KM Jadhav,Z Khan,Sachin Baby,6,Not out
16.6,KM Jadhav,Z Khan,Sachin Baby,0,Not out
