ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,PC Valthaty,IK Pathan,AC Gilchrist,1,Not out
0.2,AC Gilchrist,IK Pathan,PC Valthaty,0,Not out
0.3,AC Gilchrist,IK Pathan,PC Valthaty,0,Not out
0.4,AC Gilchrist,IK Pathan,PC Valthaty,0,Not out
0.5,AC Gilchrist,IK Pathan,PC Valthaty,0,Not out
0.6,AC Gilchrist,IK Pathan,PC Valthaty,4,Not out
1.1,PC Valthaty,M Morkel,AC Gilchrist,0,Not out
1.2,PC Valthaty,M Morkel,AC Gilchrist,0,Not out
1.3,PC Valthaty,M Morkel,AC Gilchrist,0,Not out
1.4,PC Valthaty,M Morkel,AC Gilchrist,0,Not out
1.5,PC Valthaty,M Morkel,AC Gilchrist,0,Not out
1.6,PC Valthaty,M Morkel,AC Gilchrist,0,Not out
1.7,PC Valthaty,M Morkel,AC Gilchrist,0,Not out
2.1,AC Gilchrist,IK Pathan,PC Valthaty,0,Not out
2.2,AC Gilchrist,IK Pathan,PC Valthaty,1,Not out
2.3,PC Valthaty,IK Pathan,AC Gilchrist,4,Not out
2.4,PC Valthaty,IK Pathan,AC Gilchrist,0,Not out
2.5,PC Valthaty,IK Pathan,AC Gilchrist,1,Not out
2.6,AC Gilchrist,IK Pathan,PC Valthaty,4,Not out
3.1,PC Valthaty,M Morkel,AC Gilchrist,4,Not out
3.2,PC Valthaty,M Morkel,AC Gilchrist,1,Not out
3.3,AC Gilchrist,M Morkel,PC Valthaty,0,caught
3.4,SE Marsh,M Morkel,PC Valthaty,0,Not out
3.5,SE Marsh,M Morkel,PC Valthaty,1,Not out
3.6,PC Valthaty,M Morkel,SE Marsh,1,Not out
4.1,PC Valthaty,VR Aaron,SE Marsh,0,Not out
4.2,PC Valthaty,VR Aaron,SE Marsh,0,Not out
4.3,PC Valthaty,VR Aaron,SE Marsh,0,Not out
4.4,PC Valthaty,VR Aaron,SE Marsh,0,Not out
4.5,PC Valthaty,VR Aaron,SE Marsh,0,Not out
4.6,PC Valthaty,VR Aaron,SE Marsh,0,Not out
4.7,PC Valthaty,VR Aaron,SE Marsh,4,Not out
4.8,PC Valthaty,VR Aaron,SE Marsh,4,Not out
5.1,SE Marsh,AM Salvi,PC Valthaty,0,Not out
5.2,PC Valthaty,AM Salvi,SE Marsh,4,Not out
5.3,PC Valthaty,AM Salvi,SE Marsh,0,Not out
5.4,PC Valthaty,AM Salvi,SE Marsh,1,Not out
5.5,SE Marsh,AM Salvi,PC Valthaty,0,Not out
5.6,SE Marsh,AM Salvi,PC Valthaty,4,Not out
