ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,HM Amla,B Kumar,M Vohra,0,lbw
0.2,GJ Maxwell,B Kumar,M Vohra,4,Not out
0.3,GJ Maxwell,B Kumar,M Vohra,0,Not out
0.4,GJ Maxwell,B Kumar,M Vohra,0,Not out
0.5,GJ Maxwell,B Kumar,M Vohra,0,Not out
0.6,GJ Maxwell,B Kumar,M Vohra,2,Not out
1.1,M Vohra,BB Sran,GJ Maxwell,4,Not out
1.2,M Vohra,BB Sran,GJ Maxwell,1,Not out
1.3,GJ Maxwell,BB Sran,M Vohra,0,Not out
1.4,GJ Maxwell,BB Sran,M Vohra,4,Not out
1.5,GJ Maxwell,BB Sran,M Vohra,0,Not out
1.6,GJ Maxwell,BB Sran,M Vohra,0,Not out
2.1,M Vohra,B Kumar,GJ Maxwell,0,Not out
2.2,M Vohra,B Kumar,GJ Maxwell,1,Not out
2.3,GJ Maxwell,B Kumar,M Vohra,0,Not out
2.4,GJ Maxwell,B Kumar,M Vohra,0,Not out
2.5,GJ Maxwell,B Kumar,M Vohra,0,caught
2.6,M Vohra,B Kumar,EJG Morgan,0,Not out
3.1,M Vohra,S Kaul,EJG Morgan,0,Not out
3.2,M Vohra,S Kaul,EJG Morgan,1,Not out
3.3,EJG Morgan,S Kaul,M Vohra,0,Not out
3.4,EJG Morgan,S Kaul,M Vohra,0,Not out
3.5,EJG Morgan,S Kaul,M Vohra,1,Not out
3.6,M Vohra,S Kaul,EJG Morgan,1,Not out
3.7,EJG Morgan,S Kaul,M Vohra,1,Not out
4.1,EJG Morgan,Mohammad Nabi,M Vohra,6,Not out
4.2,EJG Morgan,Mohammad Nabi,M Vohra,1,Not out
4.3,M Vohra,Mohammad Nabi,EJG Morgan,0,Not out
4.4,M Vohra,Mohammad Nabi,EJG Morgan,2,Not out
4.5,M Vohra,Mohammad Nabi,EJG Morgan,0,Not out
4.6,M Vohra,Mohammad Nabi,EJG Morgan,1,Not out
5.1,M Vohra,Rashid Khan,EJG Morgan,0,Not out
5.2,EJG Morgan,Rashid Khan,M Vohra,0,Not out
5.3,EJG Morgan,Rashid Khan,M Vohra,1,Not out
5.4,M Vohra,Rashid Khan,EJG Morgan,4,Not out
5.5,M Vohra,Rashid Khan,EJG Morgan,0,Not out
5.6,M Vohra,Rashid Khan,EJG Morgan,6,Not out
5.7,M Vohra,Rashid Khan,EJG Morgan,4,Not out
6.1,EJG Morgan,MC Henriques,M Vohra,1,Not out
6.2,M Vohra,MC Henriques,EJG Morgan,0,Not out
6.3,M Vohra,MC Henriques,EJG Morgan,1,Not out
6.4,EJG Morgan,MC Henriques,M Vohra,0,Not out
6.5,EJG Morgan,MC Henriques,M Vohra,0,Not out
6.6,EJG Morgan,MC Henriques,M Vohra,0,Not out
7.1,M Vohra,S Kaul,EJG Morgan,1,Not out
7.2,EJG Morgan,S Kaul,M Vohra,1,Not out
7.3,M Vohra,S Kaul,EJG Morgan,1,Not out
7.4,EJG Morgan,S Kaul,M Vohra,0,Not out
7.5,EJG Morgan,S Kaul,M Vohra,0,Not out
7.6,EJG Morgan,S Kaul,M Vohra,1,Not out
8.1,EJG Morgan,Mohammad Nabi,M Vohra,0,bowled
8.2,DA Miller,Mohammad Nabi,M Vohra,0,Not out
8.3,DA Miller,Mohammad Nabi,M Vohra,1,Not out
8.4,M Vohra,Mohammad Nabi,DA Miller,0,Not out
8.5,M Vohra,Mohammad Nabi,DA Miller,3,Not out
8.6,DA Miller,Mohammad Nabi,M Vohra,0,Not out
9.1,M Vohra,Rashid Khan,DA Miller,1,Not out
9.2,DA Miller,Rashid Khan,M Vohra,0,Not out
9.3,DA Miller,Rashid Khan,M Vohra,0,Not out
9.4,DA Miller,Rashid Khan,M Vohra,0,bowled
9.5,WP Saha,Rashid Khan,M Vohra,0,Not out
