ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,M Vijay,Z Khan,M Vohra,0,Not out
0.2,M Vijay,Z Khan,M Vohra,0,Not out
0.3,M Vijay,Z Khan,M Vohra,0,Not out
0.4,M Vijay,Z Khan,M Vohra,1,Not out
0.5,M Vohra,Z Khan,M Vijay,1,Not out
0.6,M Vijay,Z Khan,M Vohra,0,Not out
1.1,M Vohra,P Negi,M Vijay,0,Not out
1.2,M Vohra,P Negi,M Vijay,4,Not out
1.3,M Vohra,P Negi,M Vijay,2,run out
1.4,SE Marsh,P Negi,M Vohra,0,Not out
1.5,SE Marsh,P Negi,M Vohra,4,Not out
1.6,SE Marsh,P Negi,M Vohra,0,Not out
2.1,M Vohra,Z Khan,SE Marsh,0,Not out
2.2,M Vohra,Z Khan,SE Marsh,0,Not out
2.3,M Vohra,Z Khan,SE Marsh,0,Not out
2.4,M Vohra,Z Khan,SE Marsh,0,Not out
2.5,M Vohra,Z Khan,SE Marsh,0,Not out
2.6,M Vohra,Z Khan,SE Marsh,0,Not out
3.1,SE Marsh,CH Morris,M Vohra,0,Not out
3.2,SE Marsh,CH Morris,M Vohra,1,Not out
3.3,M Vohra,CH Morris,SE Marsh,3,Not out
3.4,SE Marsh,CH Morris,M Vohra,0,Not out
3.5,SE Marsh,CH Morris,M Vohra,0,Not out
3.6,SE Marsh,CH Morris,M Vohra,1,Not out
4.1,SE Marsh,Z Khan,M Vohra,2,Not out
4.2,SE Marsh,Z Khan,M Vohra,0,Not out
4.3,SE Marsh,Z Khan,M Vohra,0,Not out
4.4,SE Marsh,Z Khan,M Vohra,4,Not out
4.5,SE Marsh,Z Khan,M Vohra,0,Not out
4.6,SE Marsh,Z Khan,M Vohra,0,Not out
5.1,M Vohra,CR Brathwaite,SE Marsh,4,Not out
5.2,M Vohra,CR Brathwaite,SE Marsh,1,Not out
5.3,SE Marsh,CR Brathwaite,M Vohra,1,Not out
5.4,M Vohra,CR Brathwaite,SE Marsh,4,Not out
5.5,M Vohra,CR Brathwaite,SE Marsh,4,Not out
5.6,M Vohra,CR Brathwaite,SE Marsh,0,Not out
6.1,SE Marsh,A Mishra,M Vohra,0,stumped
6.2,DA Miller,A Mishra,M Vohra,0,Not out
6.3,DA Miller,A Mishra,M Vohra,4,Not out
6.4,DA Miller,A Mishra,M Vohra,0,Not out
6.5,DA Miller,A Mishra,M Vohra,2,Not out
6.6,DA Miller,A Mishra,M Vohra,2,Not out
7.1,M Vohra,CH Morris,DA Miller,0,Not out
7.2,M Vohra,CH Morris,DA Miller,1,Not out
7.3,DA Miller,CH Morris,M Vohra,0,Not out
7.4,DA Miller,CH Morris,M Vohra,0,Not out
7.5,DA Miller,CH Morris,M Vohra,0,Not out
7.6,DA Miller,CH Morris,M Vohra,1,Not out
7.7,M Vohra,CH Morris,DA Miller,4,Not out
8.1,DA Miller,A Mishra,M Vohra,0,lbw
8.2,GJ Maxwell,A Mishra,M Vohra,0,Not out
8.3,GJ Maxwell,A Mishra,M Vohra,0,Not out
8.4,GJ Maxwell,A Mishra,M Vohra,0,caught
8.5,M Vohra,A Mishra,AR Patel,0,Not out
8.6,M Vohra,A Mishra,AR Patel,1,Not out
8.7,AR Patel,A Mishra,M Vohra,0,Not out
9.1,M Vohra,J Yadav,AR Patel,0,Not out
9.2,M Vohra,J Yadav,AR Patel,2,Not out
9.3,M Vohra,J Yadav,AR Patel,1,Not out
9.4,AR Patel,J Yadav,M Vohra,0,Not out
9.5,AR Patel,J Yadav,M Vohra,0,Not out
9.6,AR Patel,J Yadav,M Vohra,1,Not out
10.1,AR Patel,A Mishra,M Vohra,0,Not out
10.2,AR Patel,A Mishra,M Vohra,0,Not out
10.3,AR Patel,A Mishra,M Vohra,1,Not out
10.4,M Vohra,A Mishra,AR Patel,0,bowled
10.5,WP Saha,A Mishra,AR Patel,0,Not out
10.6,WP Saha,A Mishra,AR Patel,0,Not out
11.1,AR Patel,J Yadav,WP Saha,1,Not out
11.2,WP Saha,J Yadav,AR Patel,1,Not out
11.3,AR Patel,J Yadav,WP Saha,1,Not out
11.4,WP Saha,J Yadav,AR Patel,0,Not out
11.5,WP Saha,J Yadav,AR Patel,1,Not out
11.6,AR Patel,J Yadav,WP Saha,0,Not out
12.1,WP Saha,CR Brathwaite,AR Patel,1,Not out
12.2,AR Patel,CR Brathwaite,WP Saha,0,Not out
12.3,AR Patel,CR Brathwaite,WP Saha,0,Not out
12.4,AR Patel,CR Brathwaite,WP Saha,0,Not out
12.5,AR Patel,CR Brathwaite,WP Saha,1,Not out
12.6,WP Saha,CR Brathwaite,AR Patel,0,run out
13.1,AR Patel,J Yadav,MG Johnson,1,Not out
13.2,MG Johnson,J Yadav,AR Patel,0,Not out
13.3,MG Johnson,J Yadav,AR Patel,2,Not out
13.4,MG Johnson,J Yadav,AR Patel,0,Not out
13.5,MG Johnson,J Yadav,AR Patel,0,Not out
13.6,MG Johnson,J Yadav,AR Patel,0,Not out
14.1,AR Patel,CR Brathwaite,MG Johnson,0,Not out
14.2,AR Patel,CR Brathwaite,MG Johnson,0,Not out
14.3,AR Patel,CR Brathwaite,MG Johnson,4,Not out
14.4,AR Patel,CR Brathwaite,MG Johnson,0,Not out
14.5,AR Patel,CR Brathwaite,MG Johnson,0,Not out
14.6,AR Patel,CR Brathwaite,MG Johnson,1,Not out
15.1,AR Patel,J Yadav,MG Johnson,0,caught
15.2,MM Sharma,J Yadav,MG Johnson,0,Not out
15.3,MM Sharma,J Yadav,MG Johnson,6,Not out
15.4,MM Sharma,J Yadav,MG Johnson,0,Not out
15.5,MM Sharma,J Yadav,MG Johnson,4,Not out
15.6,MM Sharma,J Yadav,MG Johnson,0,Not out
15.7,MM Sharma,J Yadav,MG Johnson,1,Not out
16.1,MM Sharma,CH Morris,MG Johnson,1,Not out
16.2,MG Johnson,CH Morris,MM Sharma,0,Not out
16.3,MG Johnson,CH Morris,MM Sharma,0,Not out
16.4,MM Sharma,CH Morris,MG Johnson,3,Not out
16.5,MG Johnson,CH Morris,MM Sharma,0,Not out
16.6,MG Johnson,CH Morris,MM Sharma,0,Not out
17.1,MM Sharma,Z Khan,MG Johnson,0,caught
17.2,MG Johnson,Z Khan,P Sahu,1,Not out
17.3,P Sahu,Z Khan,MG Johnson,0,Not out
17.4,P Sahu,Z Khan,MG Johnson,4,Not out
17.5,P Sahu,Z Khan,MG Johnson,0,Not out
17.6,P Sahu,Z Khan,MG Johnson,1,Not out
18.1,P Sahu,CH Morris,MG Johnson,0,Not out
18.2,P Sahu,CH Morris,MG Johnson,1,Not out
18.3,MG Johnson,CH Morris,P Sahu,1,Not out
18.4,P Sahu,CH Morris,MG Johnson,1,Not out
18.5,MG Johnson,CH Morris,P Sahu,0,bowled
18.6,Sandeep Sharma,CH Morris,P Sahu,0,Not out
19.1,P Sahu,CR Brathwaite,Sandeep Sharma,2,Not out
19.2,P Sahu,CR Brathwaite,Sandeep Sharma,6,Not out
19.3,P Sahu,CR Brathwaite,Sandeep Sharma,2,Not out
19.4,P Sahu,CR Brathwaite,Sandeep Sharma,1,Not out
19.5,Sandeep Sharma,CR Brathwaite,P Sahu,1,Not out
19.6,P Sahu,CR Brathwaite,Sandeep Sharma,0,Not out
