ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,SS Tiwary,TA Boult,LMP Simmons,0,Not out
0.2,SS Tiwary,TA Boult,LMP Simmons,0,Not out
0.3,SS Tiwary,TA Boult,LMP Simmons,0,Not out
0.4,SS Tiwary,TA Boult,LMP Simmons,1,Not out
0.5,LMP Simmons,TA Boult,SS Tiwary,0,Not out
0.6,LMP Simmons,TA Boult,SS Tiwary,0,Not out
0.7,LMP Simmons,TA Boult,SS Tiwary,0,Not out
1.1,SS Tiwary,C de Grandhomme,LMP Simmons,4,Not out
1.2,SS Tiwary,C de Grandhomme,LMP Simmons,0,Not out
1.3,SS Tiwary,C de Grandhomme,LMP Simmons,0,Not out
1.4,SS Tiwary,C de Grandhomme,LMP Simmons,0,Not out
1.5,SS Tiwary,C de Grandhomme,LMP Simmons,4,Not out
1.6,SS Tiwary,C de Grandhomme,LMP Simmons,0,Not out
1.7,SS Tiwary,C de Grandhomme,LMP Simmons,0,Not out
1.8,SS Tiwary,C de Grandhomme,LMP Simmons,0,Not out
2.1,LMP Simmons,TA Boult,SS Tiwary,0,Not out
2.2,LMP Simmons,TA Boult,SS Tiwary,0,caught
2.3,RG Sharma,TA Boult,SS Tiwary,0,Not out
2.4,RG Sharma,TA Boult,SS Tiwary,1,Not out
2.5,SS Tiwary,TA Boult,RG Sharma,4,Not out
2.6,SS Tiwary,TA Boult,RG Sharma,1,Not out
3.1,SS Tiwary,UT Yadav,RG Sharma,0,Not out
3.2,SS Tiwary,UT Yadav,RG Sharma,1,Not out
3.3,RG Sharma,UT Yadav,SS Tiwary,0,Not out
3.4,RG Sharma,UT Yadav,SS Tiwary,4,Not out
3.5,RG Sharma,UT Yadav,SS Tiwary,1,Not out
3.6,SS Tiwary,UT Yadav,RG Sharma,4,Not out
4.1,RG Sharma,SP Narine,SS Tiwary,0,Not out
4.2,RG Sharma,SP Narine,SS Tiwary,0,Not out
4.3,RG Sharma,SP Narine,SS Tiwary,4,Not out
4.4,RG Sharma,SP Narine,SS Tiwary,0,Not out
4.5,RG Sharma,SP Narine,SS Tiwary,0,Not out
4.6,SS Tiwary,SP Narine,RG Sharma,1,Not out
4.7,RG Sharma,SP Narine,SS Tiwary,0,Not out
5.1,SS Tiwary,UT Yadav,RG Sharma,4,Not out
5.2,SS Tiwary,UT Yadav,RG Sharma,0,Not out
5.3,SS Tiwary,UT Yadav,RG Sharma,1,Not out
5.4,RG Sharma,UT Yadav,SS Tiwary,6,Not out
5.5,RG Sharma,UT Yadav,SS Tiwary,1,Not out
5.6,SS Tiwary,UT Yadav,RG Sharma,0,Not out
6.1,RG Sharma,C de Grandhomme,SS Tiwary,4,Not out
6.2,RG Sharma,C de Grandhomme,SS Tiwary,0,Not out
6.3,RG Sharma,C de Grandhomme,SS Tiwary,1,Not out
6.4,SS Tiwary,C de Grandhomme,RG Sharma,0,Not out
6.5,SS Tiwary,C de Grandhomme,RG Sharma,1,Not out
6.6,RG Sharma,C de Grandhomme,SS Tiwary,0,Not out
7.1,SS Tiwary,Kuldeep Yadav,RG Sharma,1,Not out
7.2,RG Sharma,Kuldeep Yadav,SS Tiwary,4,Not out
7.3,RG Sharma,Kuldeep Yadav,SS Tiwary,0,Not out
7.4,RG Sharma,Kuldeep Yadav,SS Tiwary,0,Not out
7.5,RG Sharma,Kuldeep Yadav,SS Tiwary,1,Not out
7.6,SS Tiwary,Kuldeep Yadav,RG Sharma,1,Not out
8.1,SS Tiwary,AS Rajpoot,RG Sharma,0,Not out
8.2,RG Sharma,AS Rajpoot,SS Tiwary,0,lbw
8.3,AT Rayudu,AS Rajpoot,SS Tiwary,0,Not out
8.4,AT Rayudu,AS Rajpoot,SS Tiwary,1,Not out
8.5,SS Tiwary,AS Rajpoot,AT Rayudu,0,Not out
8.6,AT Rayudu,AS Rajpoot,SS Tiwary,1,Not out
9.1,AT Rayudu,Kuldeep Yadav,SS Tiwary,1,Not out
9.2,SS Tiwary,Kuldeep Yadav,AT Rayudu,1,Not out
