ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,AM Rahane,Sandeep Sharma,RA Tripathi,0,Not out
0.2,AM Rahane,Sandeep Sharma,RA Tripathi,2,Not out
0.3,AM Rahane,Sandeep Sharma,RA Tripathi,0,Not out
0.4,AM Rahane,Sandeep Sharma,RA Tripathi,0,Not out
0.5,AM Rahane,Sandeep Sharma,RA Tripathi,0,Not out
0.6,AM Rahane,Sandeep Sharma,RA Tripathi,1,Not out
1.1,AM Rahane,MM Sharma,RA Tripathi,1,Not out
1.2,RA Tripathi,MM Sharma,AM Rahane,0,Not out
1.3,RA Tripathi,MM Sharma,AM Rahane,4,Not out
1.4,RA Tripathi,MM Sharma,AM Rahane,0,Not out
1.5,RA Tripathi,MM Sharma,AM Rahane,0,Not out
1.6,RA Tripathi,MM Sharma,AM Rahane,1,Not out
2.1,RA Tripathi,Sandeep Sharma,AM Rahane,0,Not out
2.2,RA Tripathi,Sandeep Sharma,AM Rahane,1,Not out
2.3,AM Rahane,Sandeep Sharma,RA Tripathi,1,Not out
2.4,RA Tripathi,Sandeep Sharma,AM Rahane,4,Not out
2.5,RA Tripathi,Sandeep Sharma,AM Rahane,1,Not out
2.6,AM Rahane,Sandeep Sharma,RA Tripathi,0,Not out
2.7,AM Rahane,Sandeep Sharma,RA Tripathi,1,Not out
3.1,AM Rahane,I Sharma,RA Tripathi,1,Not out
3.2,RA Tripathi,I Sharma,AM Rahane,4,Not out
3.3,RA Tripathi,I Sharma,AM Rahane,0,Not out
3.4,RA Tripathi,I Sharma,AM Rahane,4,Not out
3.5,RA Tripathi,I Sharma,AM Rahane,2,Not out
3.6,RA Tripathi,I Sharma,AM Rahane,1,Not out
4.1,RA Tripathi,R Tewatia,AM Rahane,0,Not out
4.2,RA Tripathi,R Tewatia,AM Rahane,0,Not out
4.3,RA Tripathi,R Tewatia,AM Rahane,6,Not out
4.4,RA Tripathi,R Tewatia,AM Rahane,0,Not out
4.5,RA Tripathi,R Tewatia,AM Rahane,0,Not out
4.6,RA Tripathi,R Tewatia,AM Rahane,0,Not out
5.1,AM Rahane,AR Patel,RA Tripathi,4,Not out
5.2,AM Rahane,AR Patel,RA Tripathi,1,Not out
5.3,RA Tripathi,AR Patel,AM Rahane,0,bowled
5.4,SPD Smith,AR Patel,AM Rahane,1,Not out
5.5,AM Rahane,AR Patel,SPD Smith,0,Not out
5.6,AM Rahane,AR Patel,SPD Smith,1,Not out
6.1,AM Rahane,Swapnil Singh,SPD Smith,2,Not out
6.2,AM Rahane,Swapnil Singh,SPD Smith,1,Not out
6.3,SPD Smith,Swapnil Singh,AM Rahane,1,Not out
6.4,AM Rahane,Swapnil Singh,SPD Smith,1,Not out
6.5,SPD Smith,Swapnil Singh,AM Rahane,0,Not out
6.6,SPD Smith,Swapnil Singh,AM Rahane,1,Not out
7.1,SPD Smith,AR Patel,AM Rahane,1,Not out
7.2,AM Rahane,AR Patel,SPD Smith,1,Not out
7.3,SPD Smith,AR Patel,AM Rahane,1,Not out
7.4,AM Rahane,AR Patel,SPD Smith,1,Not out
7.5,SPD Smith,AR Patel,AM Rahane,1,Not out
7.6,AM Rahane,AR Patel,SPD Smith,1,Not out
8.1,AM Rahane,R Tewatia,SPD Smith,0,Not out
8.2,AM Rahane,R Tewatia,SPD Smith,1,Not out
8.3,SPD Smith,R Tewatia,AM Rahane,1,Not out
8.4,AM Rahane,R Tewatia,SPD Smith,0,Not out
8.5,AM Rahane,R Tewatia,SPD Smith,1,Not out
8.6,SPD Smith,R Tewatia,AM Rahane,0,Not out
9.1,AM Rahane,GJ Maxwell,SPD Smith,1,Not out
9.2,SPD Smith,GJ Maxwell,AM Rahane,0,Not out
9.3,SPD Smith,GJ Maxwell,AM Rahane,1,Not out
9.4,AM Rahane,GJ Maxwell,SPD Smith,0,Not out
9.5,AM Rahane,GJ Maxwell,SPD Smith,1,Not out
9.6,SPD Smith,GJ Maxwell,AM Rahane,1,Not out
10.1,SPD Smith,R Tewatia,AM Rahane,2,Not out
10.2,SPD Smith,R Tewatia,AM Rahane,0,Not out
10.3,SPD Smith,R Tewatia,AM Rahane,1,Not out
10.4,AM Rahane,R Tewatia,SPD Smith,1,Not out
10.5,SPD Smith,R Tewatia,AM Rahane,1,Not out
10.6,AM Rahane,R Tewatia,SPD Smith,0,Not out
11.1,SPD Smith,GJ Maxwell,AM Rahane,1,Not out
11.2,AM Rahane,GJ Maxwell,SPD Smith,2,Not out
11.3,AM Rahane,GJ Maxwell,SPD Smith,1,Not out
11.4,SPD Smith,GJ Maxwell,AM Rahane,1,Not out
11.5,AM Rahane,GJ Maxwell,SPD Smith,0,Not out
11.6,AM Rahane,GJ Maxwell,SPD Smith,6,Not out
