ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,MA Agarwal,MA Starc,SS Iyer,0,Not out
0.2,MA Agarwal,MA Starc,SS Iyer,0,Not out
0.3,MA Agarwal,MA Starc,SS Iyer,0,Not out
0.4,MA Agarwal,MA Starc,SS Iyer,1,Not out
0.5,SS Iyer,MA Starc,MA Agarwal,0,Not out
0.6,SS Iyer,MA Starc,MA Agarwal,0,lbw
0.7,JP Duminy,MA Starc,MA Agarwal,0,Not out
1.1,MA Agarwal,VR Aaron,JP Duminy,0,Not out
1.2,MA Agarwal,VR Aaron,JP Duminy,4,Not out
1.3,MA Agarwal,VR Aaron,JP Duminy,0,Not out
1.4,MA Agarwal,VR Aaron,JP Duminy,1,Not out
1.5,JP Duminy,VR Aaron,MA Agarwal,0,Not out
1.6,MA Agarwal,VR Aaron,JP Duminy,1,Not out
1.7,JP Duminy,VR Aaron,MA Agarwal,0,Not out
2.1,MA Agarwal,MA Starc,JP Duminy,0,Not out
2.2,MA Agarwal,MA Starc,JP Duminy,0,Not out
2.3,JP Duminy,MA Starc,MA Agarwal,0,Not out
2.4,JP Duminy,MA Starc,MA Agarwal,4,Not out
2.5,JP Duminy,MA Starc,MA Agarwal,2,Not out
2.6,JP Duminy,MA Starc,MA Agarwal,0,Not out
3.1,MA Agarwal,VR Aaron,JP Duminy,0,Not out
3.2,MA Agarwal,VR Aaron,JP Duminy,1,Not out
3.3,JP Duminy,VR Aaron,MA Agarwal,0,Not out
3.4,JP Duminy,VR Aaron,MA Agarwal,0,Not out
3.5,JP Duminy,VR Aaron,MA Agarwal,4,Not out
3.6,JP Duminy,VR Aaron,MA Agarwal,1,Not out
3.7,MA Agarwal,VR Aaron,JP Duminy,6,Not out
4.1,JP Duminy,HV Patel,MA Agarwal,0,Not out
4.2,JP Duminy,HV Patel,MA Agarwal,1,Not out
4.3,MA Agarwal,HV Patel,JP Duminy,1,Not out
4.4,JP Duminy,HV Patel,MA Agarwal,1,Not out
4.5,MA Agarwal,HV Patel,JP Duminy,0,Not out
4.6,MA Agarwal,HV Patel,JP Duminy,1,Not out
5.1,MA Agarwal,D Wiese,JP Duminy,0,Not out
5.2,MA Agarwal,D Wiese,JP Duminy,1,Not out
5.3,JP Duminy,D Wiese,MA Agarwal,0,caught
5.4,Yuvraj Singh,D Wiese,MA Agarwal,0,Not out
5.5,Yuvraj Singh,D Wiese,MA Agarwal,0,Not out
5.6,Yuvraj Singh,D Wiese,MA Agarwal,0,Not out
5.7,Yuvraj Singh,D Wiese,MA Agarwal,2,Not out
6.1,MA Agarwal,VR Aaron,Yuvraj Singh,1,Not out
6.2,Yuvraj Singh,VR Aaron,MA Agarwal,0,caught
6.3,AD Mathews,VR Aaron,MA Agarwal,0,caught
6.4,KM Jadhav,VR Aaron,MA Agarwal,0,Not out
6.5,KM Jadhav,VR Aaron,MA Agarwal,0,Not out
6.6,KM Jadhav,VR Aaron,MA Agarwal,0,Not out
6.7,KM Jadhav,VR Aaron,MA Agarwal,0,Not out
7.1,MA Agarwal,Iqbal Abdulla,KM Jadhav,1,Not out
7.2,KM Jadhav,Iqbal Abdulla,MA Agarwal,0,Not out
7.3,KM Jadhav,Iqbal Abdulla,MA Agarwal,0,Not out
7.4,KM Jadhav,Iqbal Abdulla,MA Agarwal,1,Not out
7.5,MA Agarwal,Iqbal Abdulla,KM Jadhav,0,Not out
7.6,MA Agarwal,Iqbal Abdulla,KM Jadhav,1,Not out
8.1,MA Agarwal,VR Aaron,KM Jadhav,0,Not out
8.2,MA Agarwal,VR Aaron,KM Jadhav,0,Not out
8.3,MA Agarwal,VR Aaron,KM Jadhav,0,Not out
8.4,MA Agarwal,VR Aaron,KM Jadhav,1,Not out
8.5,KM Jadhav,VR Aaron,MA Agarwal,1,Not out
8.6,MA Agarwal,VR Aaron,KM Jadhav,0,Not out
9.1,KM Jadhav,Iqbal Abdulla,MA Agarwal,2,Not out
9.2,KM Jadhav,Iqbal Abdulla,MA Agarwal,1,Not out
9.3,MA Agarwal,Iqbal Abdulla,KM Jadhav,1,Not out
9.4,KM Jadhav,Iqbal Abdulla,MA Agarwal,4,Not out
9.5,KM Jadhav,Iqbal Abdulla,MA Agarwal,1,Not out
9.6,MA Agarwal,Iqbal Abdulla,KM Jadhav,0,Not out
10.1,KM Jadhav,HV Patel,MA Agarwal,4,Not out
10.2,KM Jadhav,HV Patel,MA Agarwal,0,Not out
10.3,KM Jadhav,HV Patel,MA Agarwal,1,Not out
10.4,MA Agarwal,HV Patel,KM Jadhav,1,Not out
10.5,KM Jadhav,HV Patel,MA Agarwal,1,Not out
10.6,MA Agarwal,HV Patel,KM Jadhav,1,Not out
11.1,MA Agarwal,D Wiese,KM Jadhav,1,Not out
11.2,KM Jadhav,D Wiese,MA Agarwal,1,Not out
11.3,MA Agarwal,D Wiese,KM Jadhav,1,Not out
11.4,KM Jadhav,D Wiese,MA Agarwal,0,Not out
11.5,KM Jadhav,D Wiese,MA Agarwal,1,Not out
11.6,MA Agarwal,D Wiese,KM Jadhav,1,Not out
12.1,MA Agarwal,Iqbal Abdulla,KM Jadhav,0,stumped
12.2,NM Coulter-Nile,Iqbal Abdulla,KM Jadhav,0,Not out
12.3,NM Coulter-Nile,Iqbal Abdulla,KM Jadhav,0,Not out
