ball_no,batsman,bowler,non_striker,runs,wicket_status
0.1,PA Patel,RP Singh,SP Fleming,0,Not out
0.2,PA Patel,RP Singh,SP Fleming,1,Not out
0.3,SP Fleming,RP Singh,PA Patel,0,Not out
0.4,SP Fleming,RP Singh,PA Patel,4,Not out
0.5,SP Fleming,RP Singh,PA Patel,0,Not out
0.6,SP Fleming,RP Singh,PA Patel,1,Not out
0.7,PA Patel,RP Singh,SP Fleming,4,Not out
0.8,PA Patel,RP Singh,SP Fleming,0,Not out
1.1,SP Fleming,DP Vijaykumar,PA Patel,4,Not out
1.2,SP Fleming,DP Vijaykumar,PA Patel,0,Not out
1.3,SP Fleming,DP Vijaykumar,PA Patel,0,Not out
1.4,SP Fleming,DP Vijaykumar,PA Patel,1,Not out
1.5,PA Patel,DP Vijaykumar,SP Fleming,0,Not out
1.6,PA Patel,DP Vijaykumar,SP Fleming,1,Not out
2.1,PA Patel,RP Singh,SP Fleming,0,Not out
2.2,PA Patel,RP Singh,SP Fleming,0,Not out
2.3,PA Patel,RP Singh,SP Fleming,0,Not out
2.4,PA Patel,RP Singh,SP Fleming,0,Not out
2.5,PA Patel,RP Singh,SP Fleming,4,Not out
2.6,PA Patel,RP Singh,SP Fleming,0,Not out
3.1,SP Fleming,DP Vijaykumar,PA Patel,4,Not out
3.2,SP Fleming,DP Vijaykumar,PA Patel,0,caught
3.3,SK Raina,DP Vijaykumar,PA Patel,0,Not out
3.4,SK Raina,DP Vijaykumar,PA Patel,0,Not out
3.5,SK Raina,DP Vijaykumar,PA Patel,4,Not out
3.6,SK Raina,DP Vijaykumar,PA Patel,4,Not out
3.7,SK Raina,DP Vijaykumar,PA Patel,0,Not out
4.1,PA Patel,RP Singh,SK Raina,0,Not out
4.2,PA Patel,RP Singh,SK Raina,4,Not out
4.3,PA Patel,RP Singh,SK Raina,0,Not out
4.4,PA Patel,RP Singh,SK Raina,0,Not out
4.5,PA Patel,RP Singh,SK Raina,0,Not out
4.6,PA Patel,RP Singh,SK Raina,0,Not out
4.7,PA Patel,RP Singh,SK Raina,1,Not out
5.1,PA Patel,Shahid Afridi,SK Raina,0,Not out
5.2,PA Patel,Shahid Afridi,SK Raina,1,Not out
5.3,SK Raina,Shahid Afridi,PA Patel,1,Not out
5.4,PA Patel,Shahid Afridi,SK Raina,1,Not out
5.5,SK Raina,Shahid Afridi,PA Patel,0,Not out
5.6,SK Raina,Shahid Afridi,PA Patel,0,Not out
6.1,PA Patel,PM Sarvesh Kumar,SK Raina,0,Not out
6.2,PA Patel,PM Sarvesh Kumar,SK Raina,1,Not out
6.3,SK Raina,PM Sarvesh Kumar,PA Patel,0,Not out
6.4,SK Raina,PM Sarvesh Kumar,PA Patel,4,Not out
6.5,SK Raina,PM Sarvesh Kumar,PA Patel,4,Not out
6.6,SK Raina,PM Sarvesh Kumar,PA Patel,0,Not out
7.1,PA Patel,Shahid Afridi,SK Raina,1,Not out
7.2,SK Raina,Shahid Afridi,PA Patel,0,Not out
7.3,SK Raina,Shahid Afridi,PA Patel,0,Not out
