,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
JP Faulkner,2,3,1,0,1,0,0,7,1,2,9,128.57
SK Trivedi,5,6,1,0,2,0,1,15,0,2,22,146.67
STR Binny,3,3,0,0,1,0,0,7,1,2,7,100.0
KK Cooper,3,1,0,0,1,0,0,5,1,1,5,100.0
A Ashish Reddy,1,2,1,0,2,0,0,6,0,1,12,200.0
V Pratap Singh,0,1,0,0,0,0,0,1,0,1,1,100.0
J Theron,1,1,0,0,0,0,0,2,0,1,1,50.0
B Kumar,3,0,0,0,0,0,0,3,0,1,0,0.0
BAW Mendis,1,0,0,0,0,0,0,1,1,1,0,0.0
DT Christian,1,3,0,0,0,0,0,4,0,1,3,75.0
TP Sudhindra,0,2,1,0,1,0,1,5,0,1,14,280.0
MS Gony,1,3,1,0,1,0,0,6,0,1,9,150.0
A Mishra,2,2,0,0,1,0,0,5,2,2,6,120.0
DW Steyn,0,1,1,0,0,0,0,2,0,1,3,150.0
UT Yadav,8,1,1,0,1,0,0,11,1,3,7,63.64
P Negi,0,2,0,0,0,0,0,2,0,1,2,100.0
SP Narine,5,1,0,0,0,0,0,6,1,2,1,16.67
SR Watson,4,0,0,0,1,0,0,5,0,1,4,80.0
JH Kallis,1,1,0,0,0,0,0,2,0,1,1,50.0
J Botha,5,1,0,0,0,0,0,6,0,1,1,16.67
SW Tait,2,2,0,0,0,0,0,4,0,1,2,50.0
AA Chavan,2,1,1,0,0,0,0,4,0,1,3,75.0
AD Russell,3,4,1,0,3,0,0,11,0,1,18,163.64
IK Pathan,11,7,0,0,1,0,0,19,0,2,11,57.89
VR Aaron,6,4,0,0,0,0,1,11,0,1,10,90.91
M Morkel,1,0,0,0,0,0,0,1,1,1,0,0.0
BW Hilfenhaus,2,1,0,0,1,0,0,4,0,1,5,125.0
JA Morkel,2,0,0,0,1,0,0,3,0,1,4,133.33
AB McDonald,2,0,0,0,0,0,0,2,0,1,0,0.0
DL Vettori,0,4,0,0,0,0,0,4,0,2,4,100.0
I Sharma,2,0,0,0,0,0,0,2,0,1,0,0.0
Z Khan,3,5,0,0,0,0,0,8,0,2,5,62.5
JD Unadkat,2,3,2,0,2,0,0,9,1,1,15,166.67
MC Henriques,2,1,0,0,3,0,0,6,0,1,13,216.67
M Muralitharan,3,6,0,0,2,0,1,12,0,1,20,166.67
R Vinay Kumar,2,8,1,0,3,0,1,15,0,2,28,186.67
Harbhajan Singh,6,10,0,0,2,0,1,19,1,2,24,126.32
PP Ojha,4,2,0,0,1,0,1,8,1,2,12,150.0
KA Pollard,2,3,1,0,0,0,0,6,0,3,5,83.33
R Dhawan,6,2,3,0,0,0,0,11,0,1,8,72.73
RG Sharma,1,0,0,0,0,0,0,1,0,1,0,0.0
SL Malinga,6,2,0,0,3,0,1,12,1,1,20,166.67
GJ Maxwell,0,1,0,0,1,0,2,4,0,1,17,425.0
NM Coulter-Nile,0,2,0,0,2,0,0,4,0,1,10,250.0
MM Patel,0,1,1,0,0,0,0,2,0,1,3,150.0
HV Patel,1,1,0,0,1,0,1,4,0,1,11,275.0
R Ashwin,1,3,1,0,0,0,0,5,0,2,5,100.0
DJ Bravo,3,5,0,0,0,0,0,8,1,2,5,62.5
RA Jadeja,1,1,0,0,0,0,2,4,0,1,13,325.0
S Kaul,0,2,0,0,0,0,0,2,0,1,2,100.0
A Nehra,1,0,0,0,1,0,0,2,1,1,4,200.0
CH Morris,1,1,1,0,0,0,0,3,1,1,3,100.0
