,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
A Singh,2,0,0,0,0,0,0,2,0,1,0,0.0
J Botha,3,0,0,0,0,0,1,4,0,1,6,150.0
Z Khan,9,3,1,0,5,0,1,19,1,4,31,163.16
AB McDonald,2,1,0,0,0,0,0,3,0,1,1,33.33
DL Vettori,1,3,1,0,0,0,0,5,0,1,5,100.0
M Muralitharan,2,3,0,0,0,0,0,5,1,1,3,60.0
S Badree,1,1,1,0,0,0,2,5,0,1,15,300.0
S Aravind,3,4,0,0,2,0,0,9,0,3,12,133.33
A Choudhary,6,1,1,0,2,0,1,11,0,1,17,154.55
SK Raina,0,1,0,0,0,0,1,2,0,1,7,350.0
RD Chahar,3,1,0,0,1,0,0,5,0,1,5,100.0
BA Stokes,1,1,0,0,0,0,0,2,0,1,1,50.0
SN Thakur,0,2,0,0,0,0,0,2,0,1,2,100.0
LH Ferguson,1,1,1,0,1,0,2,6,0,1,19,316.67
A Chandila,0,3,0,0,2,0,0,5,0,1,11,220.0
CJ Jordan,4,3,0,0,0,0,0,7,0,1,3,42.86
V Kohli,0,3,0,0,0,0,1,4,0,1,9,225.0
CH Gayle,5,2,0,0,0,0,0,7,0,1,2,28.57
Sachin Baby,2,0,0,0,1,0,0,3,1,1,4,133.33
NM Coulter-Nile,3,0,0,0,0,0,0,3,1,1,0,0.0
JA Morkel,3,0,0,0,1,0,1,5,0,1,10,200.0
WD Parnell,3,5,0,0,0,0,0,8,0,1,5,62.5
JP Duminy,1,4,0,0,0,0,1,6,0,1,10,166.67
KW Richardson,0,3,0,0,0,0,0,3,0,1,3,100.0
Anureet Singh,3,0,1,0,1,0,0,5,0,1,6,120.0
MJ McClenaghan,2,4,1,0,1,0,0,8,0,1,10,125.0
KH Pandya,6,5,1,0,0,0,0,12,0,1,7,58.33
HH Pandya,3,1,0,0,0,0,0,4,0,1,1,25.0
B Lee,4,3,1,0,2,0,0,10,0,1,13,130.0
M de Lange,4,2,0,0,3,0,0,9,0,1,14,155.56
A Mishra,1,3,0,0,0,0,2,6,0,1,15,250.0
CR Brathwaite,1,7,0,0,3,0,1,12,0,1,25,208.33
R Shukla,1,0,0,0,0,0,0,1,1,1,0,0.0
