,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
Basil Thampi,7,6,0,0,3,0,1,17,1,2,24,141.18
PJ Sangwan,3,2,0,0,3,0,1,9,0,2,20,222.22
JP Faulkner,7,5,2,0,4,0,2,20,0,3,37,185.0
AB Dinda,4,5,1,0,1,0,0,11,1,2,11,100.0
DL Chahar,3,2,0,0,1,0,0,6,0,1,6,100.0
AD Russell,14,6,1,0,2,0,2,25,2,4,28,112.0
T Natarajan,2,1,0,0,1,0,0,4,0,1,5,125.0
Sandeep Sharma,16,3,1,0,1,0,0,21,3,4,9,42.86
S Aravind,5,0,0,0,0,0,0,5,1,1,0,0.0
MJ McClenaghan,22,6,1,0,7,0,3,39,1,5,54,138.46
R Vinay Kumar,3,2,1,0,0,0,0,6,0,1,4,66.67
Harbhajan Singh,4,7,0,0,1,0,2,14,1,2,23,164.29
Avesh Khan,2,3,0,0,0,0,0,5,0,1,3,60.0
YS Chahal,3,3,0,0,1,0,1,8,0,1,13,162.5
HV Patel,4,3,0,0,0,0,0,7,2,2,3,42.86
SR Watson,5,3,0,0,0,0,0,8,1,2,3,37.5
TM Head,2,1,3,0,1,0,0,7,0,1,11,157.14
DS Kulkarni,9,2,1,0,6,0,0,18,0,2,28,155.56
DR Smith,1,1,0,0,1,0,0,3,0,1,5,166.67
RA Jadeja,5,9,0,0,2,0,1,17,0,2,23,135.29
MG Johnson,2,2,1,0,0,0,0,5,0,2,4,80.0
TG Southee,10,5,0,0,1,0,0,16,0,3,9,56.25
JJ Bumrah,1,3,2,0,2,0,1,9,0,2,21,233.33
KH Pandya,1,2,0,0,0,0,0,3,0,1,2,66.67
HH Pandya,6,4,0,0,1,0,0,11,1,2,8,72.73
S Kaul,7,6,1,0,1,0,0,15,0,2,12,80.0
Rashid Khan,5,8,1,0,0,0,2,16,0,2,22,137.5
MC Henriques,2,4,1,0,2,0,0,9,0,2,14,155.56
Mohammed Siraj,0,2,0,0,1,0,0,3,0,2,6,200.0
Yuvraj Singh,1,2,0,0,0,0,2,5,0,2,14,280.0
B Kumar,10,6,1,0,2,0,0,19,2,4,16,84.21
SL Malinga,10,4,1,0,1,0,0,16,2,2,10,62.5
KA Pollard,1,4,0,0,0,0,0,5,0,1,4,80.0
MM Sharma,5,5,0,0,2,0,0,12,1,3,13,108.33
A Nehra,3,1,0,0,1,0,0,5,1,1,5,100.0
UT Yadav,8,8,1,0,3,0,0,20,0,4,22,110.0
CR Woakes,2,7,0,0,1,0,0,10,0,2,11,110.0
C de Grandhomme,0,4,1,0,3,0,1,9,0,2,24,266.67
Kuldeep Yadav,1,8,0,0,0,0,0,9,0,2,8,88.89
SP Narine,5,8,1,0,0,0,0,14,0,3,10,71.43
VR Aaron,2,2,1,0,2,0,0,7,0,1,12,171.43
KC Cariappa,2,1,0,0,1,0,0,4,0,1,5,125.0
AR Patel,1,7,1,0,0,0,1,10,0,2,15,150.0
M Morkel,5,1,1,0,2,0,0,9,0,1,11,122.22
PP Chawla,3,7,1,0,1,0,1,13,1,2,19,146.15
IC Pandey,2,2,0,0,2,0,1,7,0,1,16,228.57
R Ashwin,6,3,2,0,2,0,0,13,0,1,15,115.38
SK Raina,1,2,0,0,1,0,0,4,0,1,6,150.0
P Negi,3,5,1,0,2,0,0,11,0,1,15,136.36
SN Thakur,6,2,1,1,1,0,2,13,1,2,23,176.92
Anureet Singh,4,4,0,0,2,0,0,10,0,1,12,120.0
NLTC Perera,0,4,1,0,1,0,0,6,0,1,10,166.67
JD Unadkat,1,0,0,0,0,0,0,1,1,1,0,0.0
NM Coulter-Nile,1,0,0,0,1,0,0,2,1,1,4,200.0
MA Starc,5,2,0,0,0,0,1,8,1,2,8,100.0
GB Hogg,3,3,0,0,1,0,0,7,1,1,7,100.0
D Wiese,1,2,0,0,0,0,0,3,0,1,2,66.67
CH Morris,6,1,0,0,0,0,1,8,1,1,7,87.5
PV Tambe,4,4,0,0,1,0,1,10,0,1,14,140.0
DJ Hooda,5,2,0,0,0,0,0,7,0,1,2,28.57
P Kumar,9,2,0,0,2,0,1,14,1,1,16,114.29
DW Steyn,4,1,2,0,1,0,0,8,0,1,9,112.5
RS Bopara,2,4,0,0,0,0,0,6,0,1,4,66.67
KV Sharma,2,3,0,0,0,0,3,8,0,1,21,262.5
A Ashish Reddy,2,1,1,0,0,0,1,5,0,1,9,180.0
