,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
A Nehra,4,2,0,0,1,0,0,7,1,2,6,85.71
AD Mathews,2,7,0,0,0,0,0,9,0,1,7,77.78
M Kartik,0,3,1,0,0,0,1,5,0,2,11,220.0
B Kumar,1,2,0,0,0,0,0,3,0,1,2,66.67
MJ Clarke,1,1,0,0,0,0,0,2,1,1,1,50.0
S Sreesanth,3,0,0,0,0,0,1,4,0,1,6,150.0
P Parameswaran,6,2,0,0,2,0,0,10,0,1,10,100.0
BJ Hodge,3,2,2,0,0,0,0,7,1,1,6,85.71
Y Gnaneswara Rao,2,1,1,0,1,0,0,5,0,1,7,140.0
RA Jadeja,5,8,1,0,1,0,0,15,0,3,14,93.33
Shakib Al Hasan,4,7,0,0,1,0,0,12,0,3,11,91.67
YK Pathan,8,7,0,0,0,0,1,16,1,4,13,81.25
S Aravind,1,1,0,0,0,0,0,2,0,1,1,50.0
CK Langeveldt,0,1,0,0,1,0,0,2,0,1,5,250.0
CH Gayle,1,0,1,0,0,0,0,2,1,1,2,100.0
P Negi,3,0,1,0,0,0,0,4,1,1,2,50.0
MM Patel,5,1,0,0,1,0,0,7,0,2,5,71.43
R Bhatia,3,8,1,0,1,0,0,13,0,3,14,107.69
Iqbal Abdulla,3,3,0,0,1,0,2,9,0,2,19,211.11
L Balaji,2,0,0,0,0,0,0,2,1,1,0,0.0
PP Chawla,7,7,4,0,0,0,2,20,2,3,27,135.0
JP Duminy,1,2,0,0,0,0,0,3,0,1,2,66.67
MS Gony,0,2,0,0,0,0,0,2,0,1,2,100.0
A Mishra,4,5,1,0,1,0,1,12,1,2,17,141.67
DW Steyn,3,2,0,0,0,0,0,5,0,2,2,40.0
A Ashish Reddy,1,1,1,0,0,0,1,4,0,1,9,225.0
V Pratap Singh,1,0,0,0,0,0,0,1,1,1,0,0.0
KA Pollard,2,4,0,0,1,0,1,8,1,2,14,175.0
Harbhajan Singh,5,4,0,0,1,0,0,10,0,2,8,80.0
SL Malinga,3,3,0,0,0,0,0,6,0,2,3,50.0
R Sharma,4,2,0,0,0,0,0,6,1,1,2,33.33
NL McCullum,3,6,0,0,0,0,1,10,0,1,12,120.0
JE Taylor,1,1,0,0,0,0,1,3,0,1,7,233.33
R Ashwin,10,3,1,0,1,0,0,15,2,4,9,60.0
SB Jakati,3,3,1,0,0,0,0,7,0,2,5,71.43
DJ Bravo,3,3,1,0,1,0,1,9,0,2,15,166.67
DE Bollinger,2,2,0,0,0,0,0,4,1,1,2,50.0
KMDN Kulasekara,1,1,0,0,0,0,0,2,0,1,1,50.0
JA Morkel,1,1,0,0,0,0,0,2,0,1,1,50.0
B Lee,3,2,0,0,0,0,0,5,1,2,2,40.0
JH Kallis,4,5,1,0,3,0,0,13,0,2,19,146.15
PC Valthaty,2,3,1,0,1,0,1,8,0,1,15,187.5
R McLaren,0,2,0,0,1,0,0,3,0,1,6,200.0
AM Nayar,1,1,0,0,0,0,0,2,0,1,1,50.0
RJ Harris,2,5,0,0,0,0,0,7,0,2,5,71.43
BA Bhatt,1,0,0,0,0,0,0,1,1,1,0,0.0
RE van der Merwe,1,3,0,0,0,0,1,5,0,1,9,180.0
S Nadeem,3,1,0,0,0,0,1,5,0,1,7,140.0
IK Pathan,4,0,0,0,0,0,1,5,1,1,6,120.0
S Randiv,2,1,0,0,0,0,0,3,0,1,1,33.33
Azhar Mahmood,0,1,0,0,1,0,0,2,0,1,5,250.0
P Awana,7,5,2,0,0,0,0,14,0,1,9,64.29
DT Christian,3,2,0,0,0,0,0,5,0,1,2,40.0
Anand Rajan,0,4,0,0,1,0,0,5,0,1,8,160.0
RP Singh,2,2,0,0,1,0,1,6,0,1,12,200.0
DS Kulkarni,3,1,1,0,0,0,0,5,1,1,3,60.0
SP Narine,2,3,2,0,1,0,0,8,0,1,11,137.5
