,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
JO Holder,0,1,0,0,0,0,0,1,0,1,1,100.0
M Morkel,1,4,0,0,2,0,0,7,0,2,12,171.43
MP Stoinis,0,1,0,0,0,0,0,1,0,1,1,100.0
KK Cooper,1,3,0,0,0,0,1,5,0,2,9,180.0
STR Binny,2,2,1,0,0,0,0,5,0,2,4,80.0
JP Faulkner,2,8,1,0,0,0,0,11,1,4,10,90.91
JJ Bumrah,3,2,1,0,2,0,0,8,0,2,12,150.0
MC Henriques,1,3,1,0,1,0,0,6,0,2,9,150.0
BCJ Cutting,0,1,0,0,0,0,0,1,0,1,1,100.0
AN Ahmed,1,3,0,0,0,0,0,4,0,1,3,75.0
MA Starc,0,5,2,0,0,0,0,7,0,2,9,128.57
HH Pandya,3,0,0,0,1,0,0,4,0,1,4,100.0
Anureet Singh,1,2,0,0,1,0,0,4,0,1,6,150.0
SB Jakati,2,3,1,0,1,0,1,8,0,2,15,187.5
KP Pietersen,1,4,1,0,0,0,0,6,0,1,6,100.0
Shakib Al Hasan,0,2,0,0,0,0,1,3,0,1,8,266.67
B Lee,6,2,0,0,3,0,0,11,1,3,14,127.27
DP Nannes,1,2,0,0,1,0,0,4,0,1,6,150.0
J Syed Mohammad,0,1,0,0,0,0,0,1,0,1,1,100.0
JEC Franklin,0,1,0,0,0,0,0,1,0,1,1,100.0
AG Murtaza,0,1,0,0,1,0,2,4,0,1,17,425.0
S Sreesanth,2,2,3,0,4,0,1,12,0,2,30,250.0
DJG Sammy,0,1,0,0,1,0,0,2,0,1,5,250.0
GS Sandhu,1,2,0,0,0,0,0,3,0,1,2,66.67
K Rabada,0,2,0,0,0,0,0,2,0,1,2,100.0
CJ Anderson,0,1,1,0,0,0,2,4,0,1,15,375.0
Rashid Khan,0,3,0,0,1,0,0,4,0,1,7,175.0
Mohammed Siraj,0,1,1,0,0,0,0,2,0,1,3,150.0
A Ashish Reddy,1,0,0,0,0,0,0,1,1,1,0,0.0
BA Stokes,1,1,1,0,2,0,0,5,0,1,11,220.0
SN Thakur,2,1,0,0,1,0,0,4,0,1,5,125.0
YA Abdulla,4,1,0,0,0,0,0,5,1,1,1,20.0
VRV Singh,5,7,1,0,1,0,0,14,0,1,13,92.86
RR Powar,2,2,0,0,0,0,0,4,0,1,2,50.0
Yuvraj Singh,4,2,3,1,0,0,1,11,0,2,17,154.55
CH Gayle,3,2,0,0,1,0,0,6,0,1,6,100.0
A Mithun,1,2,0,0,0,0,0,3,1,1,2,66.67
Shahid Afridi,0,1,0,0,0,0,0,1,0,1,1,100.0
R Ashwin,1,3,1,0,0,0,1,6,0,2,11,183.33
DE Bollinger,2,1,0,0,1,0,1,5,1,1,11,220.0
Karanveer Singh,1,5,0,0,2,0,1,9,0,1,19,211.11
SW Tait,3,1,0,0,0,0,0,4,0,1,1,25.0
Pankaj Singh,1,0,0,0,1,0,0,2,1,1,4,200.0
M Kartik,6,6,0,0,1,0,1,14,0,2,16,114.29
CJ Jordan,2,2,0,0,0,0,0,4,1,2,2,50.0
PJ Sangwan,1,3,0,0,1,0,0,5,0,1,7,140.0
TG Southee,3,4,3,0,0,0,1,11,0,2,16,145.45
Kuldeep Yadav,0,4,0,0,0,0,0,4,0,1,4,100.0
NM Coulter-Nile,0,1,0,0,1,0,0,2,0,1,5,250.0
Y Venugopal Rao,1,0,0,0,0,0,0,1,1,1,0,0.0
WD Parnell,3,1,0,0,0,0,1,5,0,1,7,140.0
AC Thomas,0,0,0,0,3,0,0,3,0,1,12,400.0
JD Ryder,3,2,0,0,0,0,0,5,1,2,2,40.0
SM Pollock,0,2,0,0,0,0,0,2,0,1,2,100.0
CRD Fernando,1,2,0,1,0,0,0,4,0,1,5,125.0
RR Raje,0,4,0,0,0,0,1,5,0,1,10,200.0
HV Patel,2,1,1,0,1,0,0,5,0,1,7,140.0
A Kumble,2,2,0,0,0,0,0,4,1,1,2,50.0
CR Brathwaite,0,1,0,0,1,0,0,2,0,1,5,250.0
Mohammed Shami,4,4,0,0,2,0,1,11,0,2,18,163.64
PV Tambe,1,2,1,0,1,0,0,5,0,1,8,160.0
S Nadeem,0,2,0,0,1,0,0,3,0,1,6,200.0
CH Morris,0,1,1,0,0,0,0,2,0,1,3,150.0
WA Mota,0,1,0,0,0,0,0,1,0,1,1,100.0
JR Hopes,1,1,1,0,0,0,0,3,0,1,3,100.0
