,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
VY Mahesh,7,3,3,0,4,0,4,21,0,2,49,233.33
MF Maharoof,3,7,2,0,2,0,0,14,0,3,19,135.71
A Mishra,23,19,2,0,1,0,4,49,2,8,51,104.08
Mohammad Asif,2,0,1,0,1,0,0,4,0,1,6,150.0
S Vidyut,2,1,0,0,1,0,1,5,0,1,11,220.0
M Muralitharan,7,6,4,0,1,0,6,24,1,4,54,225.0
Z Khan,26,8,2,0,6,0,1,43,0,7,42,97.67
R Vinay Kumar,5,13,2,0,3,0,3,26,0,6,47,180.77
A Kumble,12,13,2,0,7,0,0,34,0,3,45,132.35
JH Kallis,4,10,3,0,1,0,0,18,1,5,20,111.11
SB Joshi,5,3,0,0,1,0,1,10,0,1,13,130.0
P Kumar,14,13,4,0,10,0,1,42,2,9,67,159.52
SP Narine,9,6,1,0,2,0,1,19,2,4,22,115.79
R Ashwin,9,21,0,0,5,0,3,38,1,7,59,155.26
RA Jadeja,26,18,4,0,3,0,6,57,5,8,74,129.82
S Badree,4,3,0,0,0,0,0,7,0,1,3,42.86
IC Pandey,9,2,1,0,2,0,1,15,0,2,18,120.0
V Shankar,0,0,1,0,1,0,2,4,0,1,18,450.0
MM Sharma,20,11,3,1,5,0,2,42,1,7,52,123.81
B Kumar,12,12,0,1,4,0,1,30,0,7,37,123.33
M Kartik,17,17,3,1,8,0,6,52,0,6,94,180.77
A Nehra,17,12,3,0,6,0,1,39,2,6,48,123.08
WD Parnell,4,3,0,0,1,0,1,9,1,3,13,144.44
AD Mathews,7,9,0,0,4,0,0,20,1,4,25,125.0
MJ Clarke,2,3,1,0,1,0,0,7,0,1,9,128.57
SPD Smith,0,0,0,0,1,0,0,1,0,1,4,400.0
S Sreesanth,7,1,1,0,2,0,1,12,0,2,17,141.67
RP Singh,19,12,2,0,4,0,0,37,3,7,32,86.49
P Parameswaran,1,2,0,0,0,0,0,3,1,1,2,66.67
P Prasanth,3,0,0,0,0,0,3,6,0,1,18,300.0
KV Sharma,8,8,1,0,4,0,4,25,1,5,50,200.0
Mustafizur Rahman,3,0,1,0,0,0,0,4,2,2,2,50.0
DW Steyn,12,5,0,0,1,0,0,18,0,3,9,50.0
NLTC Perera,11,12,1,0,10,0,1,35,1,6,60,171.43
I Sharma,7,8,0,0,7,0,1,23,2,5,42,182.61
DJG Sammy,1,4,0,0,1,0,0,6,0,1,8,133.33
R Dhawan,3,1,0,0,0,0,1,5,1,2,7,140.0
R Rampaul,7,3,0,1,1,0,0,12,1,3,10,83.33
MA Starc,8,2,0,0,6,0,0,16,0,3,26,162.5
Iqbal Abdulla,7,9,1,0,1,0,0,18,0,3,15,83.33
HV Patel,1,1,0,0,0,0,0,2,0,1,1,50.0
YS Chahal,15,2,0,0,1,0,3,21,2,3,24,114.29
S Aravind,6,2,1,0,3,0,1,13,2,2,22,169.23
CK Langeveldt,4,0,0,0,0,0,1,5,0,1,6,120.0
CH Gayle,3,1,1,0,0,0,0,5,0,1,3,60.0
BB Sran,0,1,0,0,0,0,0,1,0,1,1,100.0
MC Henriques,7,3,0,0,1,0,1,12,1,5,13,108.33
GD McGrath,4,2,0,0,2,0,0,8,0,2,10,125.0
B Geeves,0,1,0,0,3,0,0,4,0,1,13,325.0
