,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
MJ McClenaghan,18,10,2,0,9,0,2,41,1,6,62,151.22
SL Malinga,26,15,4,0,6,0,0,51,0,7,47,92.16
JJ Bumrah,8,9,1,2,3,0,0,23,0,5,29,126.09
KV Sharma,15,18,6,0,4,0,1,44,3,7,52,118.18
KH Pandya,6,12,0,0,3,0,1,22,0,3,30,136.36
HH Pandya,2,8,1,0,4,0,3,18,0,3,44,244.44
BW Hilfenhaus,9,6,1,0,1,0,0,17,0,2,12,70.59
IC Pandey,4,3,0,1,2,0,0,10,0,2,14,140.0
R Ashwin,12,11,1,0,3,0,0,27,3,6,25,92.59
RA Jadeja,5,14,1,0,0,0,0,20,0,4,16,80.0
V Shankar,1,1,0,0,0,0,0,2,0,1,1,50.0
Z Khan,18,10,3,0,3,0,1,35,2,6,34,97.14
B Kumar,42,19,3,0,11,0,0,75,6,12,69,92.0
S Sreesanth,2,1,1,0,1,0,0,5,1,1,7,140.0
RP Singh,21,4,0,0,4,0,0,29,0,5,20,68.97
JH Kallis,3,10,1,0,1,0,0,15,0,3,16,106.67
L Balaji,8,3,1,0,1,0,0,13,1,3,9,69.23
SP Narine,12,13,0,0,4,0,0,29,3,5,29,100.0
Shakib Al Hasan,4,9,0,0,1,0,0,14,1,4,13,92.86
DW Steyn,21,8,1,0,2,0,0,32,2,6,18,56.25
I Sharma,16,12,2,0,3,0,1,34,1,6,34,100.0
BE Hendricks,1,3,0,1,0,0,0,5,0,1,6,120.0
R Dhawan,11,4,1,0,2,0,0,18,1,3,14,77.78
AR Patel,4,9,0,0,2,0,0,15,0,4,17,113.33
Karanveer Singh,0,1,0,0,0,0,0,1,0,1,1,100.0
R Rampaul,10,2,1,0,0,0,1,14,1,3,10,71.43
JD Unadkat,7,4,1,0,1,0,1,14,1,2,16,114.29
MA Starc,13,6,1,0,4,0,0,24,1,4,24,100.0
Iqbal Abdulla,2,9,2,0,1,0,1,15,0,2,23,153.33
HV Patel,4,8,0,0,2,0,0,14,1,3,16,114.29
TA Boult,8,2,1,0,3,0,0,14,1,1,16,114.29
P Kumar,35,20,0,0,6,0,0,61,1,8,44,72.13
RS Bopara,7,4,0,0,2,0,0,13,0,1,12,92.31
A Ashish Reddy,1,1,0,0,0,0,0,2,0,1,1,50.0
V Kohli,2,3,0,0,1,0,0,6,0,1,7,116.67
AA Kazi,0,2,1,0,0,0,1,4,0,1,10,250.0
STR Binny,6,6,0,0,5,0,0,17,0,2,26,152.94
KW Richardson,3,2,0,0,1,0,0,6,0,1,6,100.0
SR Watson,6,5,1,0,4,0,0,16,1,3,23,143.75
T Shamsi,5,4,0,0,2,0,0,11,1,1,12,109.09
