,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
A Nehra,1,0,0,0,0,0,0,1,0,1,0,0.0
DJ Bravo,1,0,0,0,0,0,0,1,1,1,0,0.0
TM Head,1,1,0,0,0,0,1,3,1,1,7,233.33
DS Kulkarni,1,1,0,0,0,0,0,2,0,1,1,50.0
PJ Sangwan,1,0,0,0,2,0,0,3,0,1,8,266.67
JP Faulkner,1,1,1,0,0,0,1,4,1,1,9,225.0
Basil Thampi,0,2,2,0,0,0,0,4,0,1,6,150.0
JJ Bumrah,0,1,1,0,0,0,0,2,0,1,3,150.0
HH Pandya,2,1,0,0,0,0,0,3,0,1,1,33.33
NM Coulter-Nile,1,2,0,0,0,0,0,3,0,1,2,66.67
CR Woakes,0,1,0,0,0,0,0,1,0,1,1,100.0
Sandeep Sharma,1,1,1,0,2,0,0,5,0,1,11,220.0
AR Patel,0,1,0,0,0,0,0,1,0,1,1,100.0
SL Malinga,1,0,0,0,0,0,0,1,0,1,0,0.0
Harbhajan Singh,4,1,0,0,0,0,1,6,1,1,7,116.67
KV Sharma,1,1,1,0,0,0,0,3,0,1,3,100.0
Washington Sundar,0,2,0,0,0,0,0,2,0,1,2,100.0
BA Stokes,2,1,1,0,0,0,1,5,1,1,9,180.0
YS Chahal,1,0,0,0,0,0,0,1,0,1,0,0.0
TS Mills,1,2,0,0,0,0,0,3,0,1,2,66.67
SR Watson,1,0,0,0,1,0,0,2,1,1,4,200.0
