,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
R Bhatia,16,32,2,0,7,0,6,63,2,8,100,158.73
JD Unadkat,9,7,0,0,3,0,3,22,2,5,37,168.18
R Sathish,2,3,0,0,0,0,0,5,0,1,3,60.0
AD Russell,10,14,0,0,8,0,3,35,0,5,64,182.86
CRD Fernando,1,0,0,0,0,0,0,1,1,1,0,0.0
GJ Maxwell,1,1,0,0,0,0,0,2,0,1,1,50.0
I Sharma,10,7,0,1,3,0,1,22,2,8,28,127.27
R Tewatia,2,1,0,0,0,0,0,3,1,1,1,33.33
JD Ryder,4,5,0,0,1,0,1,11,0,2,15,136.36
A Kumble,13,19,3,0,2,0,4,41,2,7,57,139.02
KP Pietersen,3,3,1,0,0,0,1,8,0,1,11,137.5
S Aravind,0,6,0,0,0,0,1,7,0,3,12,171.43
CJ Jordan,6,2,1,0,3,0,0,12,0,1,16,133.33
YS Chahal,4,19,0,0,0,0,0,23,1,6,19,82.61
SB Jakati,7,10,2,0,2,0,1,22,1,4,28,127.27
T Thushara,0,3,0,0,0,0,0,3,0,1,3,100.0
VS Malik,1,1,0,0,1,0,0,3,0,1,5,166.67
SJ Srivastava,1,3,0,0,1,0,2,7,0,1,19,271.43
J Theron,1,6,0,0,0,0,0,7,0,2,6,85.71
MM Sharma,17,19,3,0,8,0,1,48,1,9,63,131.25
PV Tambe,0,3,0,0,1,0,0,4,0,2,7,175.0
D Wiese,6,3,0,0,2,0,1,12,1,2,17,141.67
B Laughlin,1,5,2,0,1,0,1,10,0,1,19,190.0
AB Agarkar,10,9,3,1,4,0,3,30,1,5,52,173.33
Washington Sundar,4,4,0,0,0,0,0,8,1,3,4,50.0
SN Thakur,2,4,0,0,0,0,1,7,0,3,10,142.86
LH Ferguson,4,1,0,0,4,0,0,9,0,1,17,188.89
A Zampa,2,2,0,0,0,0,0,4,1,1,2,50.0
R Vinay Kumar,24,4,3,0,3,0,0,34,6,6,22,64.71
V Kohli,1,5,1,0,0,0,0,7,0,2,7,100.0
KP Appanna,5,4,1,0,1,0,0,11,0,1,10,90.91
AC Thomas,0,3,0,0,0,0,0,3,0,1,3,100.0
WD Parnell,4,1,0,0,1,0,0,6,0,1,5,83.33
M Kartik,23,12,2,0,2,0,2,41,2,8,36,87.8
S Sreesanth,3,2,0,0,2,0,0,7,0,2,10,142.86
Azhar Mahmood,2,7,1,0,2,0,1,13,0,3,23,176.92
BA Bhatt,3,7,0,0,1,0,0,11,0,2,11,100.0
P Awana,8,11,2,0,1,0,2,24,2,4,31,129.17
IC Pandey,2,2,0,0,1,0,0,5,0,2,6,120.0
BW Hilfenhaus,5,4,1,0,2,0,2,14,1,2,26,185.71
P Negi,5,17,2,0,4,0,0,28,0,5,37,132.14
Mohammed Shami,2,3,0,0,1,0,0,6,0,2,7,116.67
M Muralitharan,6,9,0,1,1,0,0,17,1,5,16,94.12
BAW Mendis,4,6,0,0,1,0,0,11,0,1,10,90.91
Parvez Rasool,0,3,0,0,0,0,0,3,0,1,3,100.0
NLTC Perera,7,6,1,0,5,0,2,21,0,3,40,190.48
SM Boland,8,3,0,0,2,0,0,13,0,1,11,84.62
M Ashwin,2,3,2,0,0,0,1,8,0,1,13,162.5
RP Singh,1,1,1,0,1,0,0,4,0,1,7,175.0
JDP Oram,0,2,1,0,0,0,0,3,0,1,4,133.33
AF Milne,1,1,0,0,1,0,0,3,0,1,5,166.67
A Choudhary,1,3,0,0,2,0,0,6,0,1,11,183.33
JR Hopes,3,4,0,0,0,0,2,9,0,1,16,177.78
J Botha,6,9,0,0,1,0,0,16,0,1,13,81.25
TA Boult,1,1,0,0,0,0,0,2,0,1,1,50.0
C de Grandhomme,2,1,0,0,1,0,0,4,0,1,5,125.0
Kuldeep Yadav,6,7,1,0,1,0,1,16,0,2,19,118.75
RJ Harris,2,2,0,0,2,0,0,6,1,1,10,166.67
Ankit Sharma,8,8,1,0,0,0,0,17,0,2,10,58.82
Anand Rajan,3,2,0,0,1,0,0,6,0,1,6,100.0
CL White,0,4,0,0,1,0,0,5,0,1,8,160.0
J Syed Mohammad,1,5,0,0,1,0,0,7,0,2,9,128.57
R Rampaul,1,2,0,0,0,0,0,3,0,1,2,66.67
RE van der Merwe,13,14,0,0,2,0,1,30,0,4,28,93.33
CK Langeveldt,0,1,0,0,0,0,0,1,0,1,1,100.0
LR Shukla,0,2,0,0,0,0,0,2,0,1,2,100.0
PJ Cummins,0,1,1,0,0,0,0,2,0,1,3,150.0
GB Hogg,6,3,1,0,3,0,0,13,1,2,17,130.77
PP Ojha,8,1,2,0,2,0,0,13,0,2,13,100.0
Mashrafe Mortaza,2,2,1,0,2,0,2,9,0,1,24,266.67
MS Gony,1,4,0,0,2,0,2,9,0,1,24,266.67
DJ Hussey,3,2,0,0,2,0,3,10,0,1,28,280.0
JW Hastings,4,4,0,0,3,0,0,11,0,1,16,145.45
VY Mahesh,5,6,0,0,3,0,0,14,0,1,18,128.57
MF Maharoof,3,4,2,0,3,0,2,14,1,2,32,228.57
Mohammad Asif,1,1,0,0,0,0,1,3,0,1,7,233.33
MP Stoinis,1,2,0,0,0,0,0,3,0,1,2,66.67
KC Cariappa,0,1,0,0,0,0,0,1,0,1,1,100.0
SMSM Senanayake,2,2,0,0,0,0,2,6,0,1,14,233.33
TG Southee,1,1,1,0,1,0,0,4,0,1,7,175.0
BA Stokes,2,6,0,0,1,0,0,9,0,1,10,111.11
M Ntini,0,1,0,0,0,0,0,1,0,1,1,100.0
JE Taylor,1,2,0,0,0,0,0,3,0,1,2,66.67
Umar Gul,6,1,0,0,2,0,0,9,0,1,9,100.0
SC Ganguly,2,6,1,0,0,0,2,11,0,2,20,181.82
CH Gayle,2,3,0,0,1,0,0,6,0,2,7,116.67
MA Starc,2,1,1,0,1,0,0,5,0,1,7,140.0
DJG Sammy,1,2,0,0,0,0,0,3,0,1,2,66.67
B Akhil,2,4,0,0,0,0,0,6,0,1,4,66.67
Mustafizur Rahman,0,2,0,0,0,0,0,2,0,1,2,100.0
SW Tait,2,4,0,0,0,0,1,7,1,1,10,142.86
AC Voges,1,5,0,0,0,0,0,6,0,1,5,83.33
S Narwal,0,0,0,0,0,0,1,1,0,1,6,600.0
AN Ahmed,0,1,0,0,1,0,3,5,0,1,23,460.0
AJ Tye,0,6,0,0,0,0,0,6,0,1,6,100.0
Basil Thampi,1,5,0,0,0,0,0,6,0,1,5,83.33
DR Smith,1,1,0,0,0,0,0,2,0,1,1,50.0
S Tyagi,8,1,0,0,1,0,1,11,0,2,11,100.0
SE Bond,1,2,0,0,0,0,0,3,0,1,2,66.67
D Salunkhe,2,2,0,0,0,0,0,4,0,1,2,50.0
Pankaj Singh,1,1,1,0,0,0,1,4,0,1,9,225.0
JM Kemp,0,1,0,0,0,0,0,1,0,1,1,100.0
