,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
JH Kallis,1,2,0,0,0,0,0,3,0,2,2,66.67
SP Narine,3,0,0,0,0,0,0,3,2,2,0,0.0
RG Sharma,2,1,0,0,3,0,0,6,1,2,13,216.67
LR Shukla,3,1,0,0,1,0,0,5,0,2,5,100.0
BJ Hodge,1,0,1,0,0,0,2,4,1,1,14,350.0
SB Jakati,9,0,0,0,1,0,0,10,0,2,4,40.0
JP Faulkner,3,5,0,0,0,0,0,8,0,3,5,62.5
DJ Bravo,18,12,1,0,5,0,2,38,4,10,46,121.05
JDP Oram,4,1,0,0,1,0,2,8,0,2,17,212.5
RJ Harris,0,2,0,0,1,0,0,3,0,1,6,200.0
BA Bhatt,3,0,0,0,0,0,1,4,1,1,6,150.0
B Kumar,13,4,0,0,1,0,0,18,1,5,8,44.44
AB Dinda,7,5,2,0,1,0,0,15,2,4,13,86.67
NM Coulter-Nile,3,2,0,0,1,0,1,7,1,2,12,171.43
Imran Tahir,3,2,0,0,0,0,0,5,0,2,2,40.0
AD Mathews,3,1,0,0,0,0,0,4,1,2,1,25.0
A Uniyal,1,1,1,0,1,0,0,4,0,1,7,175.0
SW Tait,1,1,0,0,0,0,0,2,1,1,1,50.0
B Lee,4,5,1,0,4,0,0,14,0,4,23,164.29
Shakib Al Hasan,6,2,0,0,0,0,1,9,0,2,8,88.89
R Ashwin,9,5,0,0,1,0,1,16,0,4,15,93.75
T Thushara,0,1,0,0,1,0,0,2,0,1,5,250.0
SK Raina,1,4,0,0,0,0,0,5,1,2,4,80.0
DE Bollinger,7,1,1,0,0,0,3,12,1,1,21,175.0
STR Binny,0,1,0,0,0,0,0,1,0,1,1,100.0
Mustafizur Rahman,8,5,2,0,0,0,0,15,0,3,9,60.0
MC Henriques,3,3,1,0,1,0,0,8,0,1,9,112.5
BB Sran,1,1,0,0,0,0,0,2,0,1,1,50.0
J Botha,1,3,0,0,0,0,0,4,0,2,3,75.0
A Singh,0,1,0,0,0,0,1,2,0,2,7,350.0
SR Watson,2,3,0,0,2,0,1,8,0,3,17,212.5
FH Edwards,1,3,0,0,1,0,0,5,0,1,7,140.0
Y Venugopal Rao,0,1,0,0,0,0,1,2,0,1,7,350.0
RP Singh,3,3,1,0,6,0,1,14,1,4,35,250.0
Basil Thampi,1,0,0,0,0,0,0,1,1,1,0,0.0
A Nehra,1,3,0,0,0,0,0,4,1,2,3,75.0
S Nadeem,3,4,0,0,1,0,0,8,0,3,8,100.0
M Morkel,3,4,0,0,2,0,0,9,1,2,12,133.33
UT Yadav,5,3,0,0,1,0,0,9,1,2,7,77.78
DP Nannes,0,5,0,0,1,0,1,7,0,3,15,214.29
PJ Sangwan,3,1,1,0,1,0,0,6,0,1,7,116.67
KK Cooper,2,1,2,0,1,0,2,8,0,3,21,262.5
RA Jadeja,7,3,0,0,1,0,1,12,0,3,13,108.33
B Laughlin,4,2,1,0,3,0,1,11,0,2,22,200.0
MM Sharma,9,6,3,0,2,0,2,22,2,5,32,145.45
Sandeep Sharma,3,5,0,0,0,0,0,8,0,3,5,62.5
Iqbal Abdulla,6,1,0,0,1,0,0,8,0,1,5,62.5
L Balaji,2,0,2,0,2,0,0,6,0,1,12,200.0
YK Pathan,1,2,0,0,0,0,0,3,0,1,2,66.67
R Bhatia,6,3,0,0,0,0,1,10,1,3,9,90.0
CH Morris,2,1,0,0,0,0,0,3,1,2,1,33.33
HV Patel,0,1,0,0,0,0,0,1,0,1,1,100.0
MA Starc,3,0,1,0,0,0,0,4,1,2,2,50.0
AB Agarkar,1,2,0,0,2,0,1,6,0,1,16,266.67
IK Pathan,4,5,0,0,2,0,0,11,1,4,13,118.18
VR Aaron,1,1,1,0,1,0,0,4,1,1,7,175.0
L Ablish,2,0,0,0,0,0,0,2,1,1,0,0.0
P Awana,3,0,0,0,1,0,0,4,1,2,4,100.0
M Muralitharan,2,4,1,0,2,0,0,9,1,2,14,155.56
P Amarnath,1,1,0,0,0,0,1,3,0,1,7,233.33
R Vinay Kumar,1,3,1,0,0,0,0,5,0,3,5,100.0
KW Richardson,2,0,0,0,1,0,0,3,0,1,4,133.33
JA Morkel,0,1,0,0,0,0,0,1,0,1,1,100.0
M Ashwin,7,1,2,0,1,0,0,11,0,1,9,81.82
MR Marsh,0,1,0,0,0,0,0,1,0,1,1,100.0
I Sharma,1,2,0,0,3,0,2,8,0,2,26,325.0
Z Khan,1,5,0,0,2,0,0,8,0,2,13,162.5
SK Warne,2,2,1,0,0,0,0,5,0,2,4,80.0
P Kumar,6,0,0,0,0,0,0,6,4,4,0,0.0
R Rampaul,1,0,0,0,0,0,0,1,1,1,0,0.0
MN Samuels,1,2,0,0,1,0,0,4,0,1,6,150.0
WD Parnell,3,1,0,0,0,0,0,4,1,2,1,25.0
PJ Cummins,0,1,0,0,0,0,0,1,0,1,1,100.0
K Rabada,0,1,0,0,0,0,0,1,0,1,1,100.0
PP Ojha,2,0,1,0,0,0,0,3,0,1,2,66.67
A Mishra,1,1,1,0,0,0,0,3,0,1,3,100.0
Anand Rajan,2,1,0,0,0,0,0,3,0,1,1,33.33
IC Pandey,3,0,0,0,0,0,0,3,0,1,0,0.0
AS Rajpoot,0,1,0,0,0,0,0,1,0,1,1,100.0
M Kartik,2,0,1,0,0,0,0,3,1,1,2,66.67
JD Unadkat,3,1,0,0,1,0,2,7,1,2,17,242.86
A Symonds,0,2,0,0,1,0,1,4,0,1,12,300.0
KAJ Roach,1,1,0,0,3,0,1,6,0,1,19,316.67
Jaskaran Singh,1,0,0,0,1,0,0,2,0,1,4,200.0
DW Steyn,1,1,1,0,0,0,0,3,0,1,3,100.0
PP Chawla,1,0,0,0,0,0,0,1,1,1,0,0.0
AC Thomas,0,0,1,0,0,0,1,2,0,1,8,400.0
JE Taylor,0,1,0,0,0,0,0,1,0,1,1,100.0
S Aravind,2,1,0,0,0,0,0,3,1,1,1,33.33
A Mithun,0,2,0,0,1,0,1,4,0,1,12,300.0
MM Patel,0,2,0,0,0,0,0,2,0,1,2,100.0
Azhar Mahmood,2,3,0,0,0,0,0,5,0,1,3,60.0
AC Gilchrist,1,0,0,0,0,0,0,1,1,1,0,0.0
AR Patel,0,2,0,0,0,0,0,2,0,1,2,100.0
R Dhawan,3,2,1,0,4,0,1,11,0,1,26,236.36
MG Johnson,1,1,0,0,0,0,1,3,0,1,7,233.33
Anureet Singh,5,1,0,0,1,0,4,11,1,1,29,263.64
AN Ahmed,1,0,0,0,0,0,0,1,0,1,0,0.0
BW Hilfenhaus,2,0,0,0,0,0,0,2,1,1,0,0.0
