,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
S Nadeem,6,5,0,2,0,0,1,14,0,2,17,121.43
CH Morris,3,4,0,0,0,0,2,9,0,2,16,177.78
Z Khan,7,2,0,0,0,0,0,9,1,1,2,22.22
A Mishra,6,6,0,0,1,0,1,14,0,2,16,114.29
Imran Tahir,1,5,0,0,1,0,2,9,0,1,21,233.33
UT Yadav,3,2,2,0,1,0,0,8,0,1,10,125.0
C de Grandhomme,2,1,0,0,0,0,0,3,0,1,1,33.33
SP Narine,4,1,0,0,0,0,0,5,1,1,1,20.0
DS Kulkarni,2,2,0,0,0,0,0,4,0,1,2,50.0
P Kumar,1,1,0,0,0,0,0,2,0,1,1,50.0
DR Smith,2,0,0,0,1,0,0,3,1,1,4,133.33
Mohammed Shami,4,1,0,0,4,0,0,9,0,1,17,188.89
K Rabada,2,1,0,0,2,0,0,5,0,1,9,180.0
PJ Sangwan,4,0,1,0,0,0,0,5,1,1,2,40.0
B Kumar,6,1,1,0,2,0,0,10,2,2,11,110.0
A Nehra,2,0,0,0,2,0,1,5,0,1,14,280.0
HH Pandya,1,1,0,0,2,0,0,4,0,1,9,225.0
MJ McClenaghan,0,2,0,0,0,0,0,2,0,1,2,100.0
JJ Bumrah,1,4,0,0,1,0,0,6,0,1,8,133.33
SL Malinga,0,1,1,0,0,0,1,3,0,1,9,300.0
KV Sharma,1,0,0,0,2,0,0,3,1,1,8,266.67
A Choudhary,2,2,1,0,0,0,0,5,0,1,4,80.0
S Aravind,3,1,0,0,1,0,0,5,1,1,5,100.0
JD Unadkat,1,0,0,0,0,0,0,1,1,1,0,0.0
