,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
B Kumar,0,2,0,0,0,0,0,2,0,1,2,100.0
S Kaul,1,1,1,0,0,0,0,3,0,1,3,100.0
CH Morris,1,2,0,0,0,0,0,3,0,2,2,66.67
CR Brathwaite,0,1,0,0,0,0,0,1,0,1,1,100.0
P Kumar,0,2,0,0,0,0,0,2,0,2,2,100.0
AD Russell,0,1,0,0,0,0,0,1,0,1,1,100.0
MM Sharma,3,1,0,0,0,0,0,4,0,1,1,25.0
MA Starc,2,0,0,0,0,0,0,2,0,1,0,0.0
D Wiese,2,2,0,0,0,0,0,4,0,1,2,50.0
YS Chahal,1,1,0,0,1,0,0,3,1,1,5,166.67
DJG Sammy,1,0,0,0,0,0,0,1,0,1,0,0.0
SP Narine,1,1,0,0,0,0,0,2,0,1,1,50.0
UT Yadav,2,1,0,0,0,0,0,3,0,1,1,33.33
Sachin Baby,0,2,0,0,0,0,0,2,0,1,2,100.0
CH Gayle,0,3,0,0,0,0,0,3,0,1,3,100.0
