,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
A Mishra,1,0,1,0,1,0,0,3,0,1,6,200.0
NM Coulter-Nile,4,5,1,0,1,0,0,11,2,2,11,100.0
JA Morkel,1,1,1,0,0,0,0,3,0,1,3,100.0
A Chandila,3,0,1,0,1,0,0,5,0,1,6,120.0
JP Faulkner,5,1,0,0,0,0,0,6,1,3,1,16.67
S Kaul,2,1,0,0,1,0,0,4,0,1,5,125.0
B Kumar,5,1,1,0,0,0,0,7,1,2,3,42.86
KW Richardson,1,0,2,0,0,0,0,3,1,1,4,133.33
Imran Tahir,3,3,0,0,0,0,3,9,0,2,21,233.33
AD Mathews,1,2,0,0,0,0,0,3,0,2,2,66.67
DJ Bravo,7,9,2,0,1,0,0,19,2,3,17,89.47
A Nehra,2,1,0,0,0,0,0,3,0,1,1,33.33
SB Styris,2,1,0,0,0,0,0,3,1,1,1,33.33
KK Cooper,1,1,2,0,0,0,0,4,0,2,5,125.0
HV Patel,3,1,2,0,1,0,0,7,0,1,9,128.57
AF Milne,3,0,0,0,1,0,1,5,0,1,10,200.0
SR Watson,5,1,1,0,1,0,0,8,2,3,7,87.5
Sandeep Sharma,2,7,0,0,1,0,1,11,0,5,17,154.55
MM Sharma,2,3,0,0,2,0,1,8,1,2,17,212.5
R Sharma,3,1,0,0,0,0,0,4,1,1,1,25.0
MR Marsh,1,2,0,0,0,0,0,3,0,1,2,66.67
UT Yadav,2,4,0,0,0,0,0,6,0,2,4,66.67
PP Chawla,3,5,0,1,0,0,0,9,0,2,8,88.89
GB Hogg,1,4,0,0,0,0,0,5,0,1,4,80.0
J Botha,4,2,1,0,0,0,3,10,1,1,22,220.0
R Ashwin,2,3,0,0,2,0,0,7,0,1,11,157.14
CH Morris,2,3,1,0,0,0,0,6,0,1,5,83.33
JO Holder,2,1,1,0,0,0,0,4,0,2,3,75.0
RA Jadeja,3,2,0,0,1,0,1,7,0,1,12,171.43
R Dhawan,0,1,0,0,0,0,0,1,0,1,1,100.0
DT Christian,6,3,0,0,0,0,0,9,0,2,3,33.33
SN Thakur,1,0,0,0,0,0,0,1,0,1,0,0.0
JD Unadkat,2,4,1,0,0,0,0,7,1,2,6,85.71
MA Starc,0,1,0,0,0,0,0,1,0,1,1,100.0
Shakib Al Hasan,3,2,1,0,0,0,0,6,0,2,4,66.67
AD Russell,0,2,0,0,0,0,0,2,0,1,2,100.0
L Balaji,0,1,0,0,0,0,0,1,0,1,1,100.0
AR Patel,0,2,0,0,0,0,0,2,0,1,2,100.0
MG Johnson,3,0,0,0,0,0,1,4,1,1,6,150.0
P Negi,0,1,0,0,0,0,0,1,0,1,1,100.0
A Choudhary,1,1,0,0,0,0,0,2,0,1,1,50.0
YS Chahal,0,3,0,0,1,0,0,4,0,1,7,175.0
J Suchith,2,2,0,0,0,0,0,4,0,1,2,50.0
Harbhajan Singh,2,5,0,0,0,0,0,7,0,1,5,71.43
SL Malinga,4,2,0,0,0,0,0,6,1,2,2,33.33
KA Pollard,0,2,0,0,0,0,0,2,0,1,2,100.0
MJ McClenaghan,2,2,1,0,0,0,0,5,0,2,4,80.0
BW Hilfenhaus,0,0,1,0,0,0,2,3,0,1,14,466.67
Kuldeep Yadav,2,0,0,0,0,0,0,2,0,1,0,0.0
SP Narine,1,3,0,0,0,0,0,4,0,2,3,75.0
AS Rajpoot,0,3,0,0,0,0,0,3,0,1,3,100.0
JH Kallis,1,2,0,0,0,0,0,3,0,1,2,66.67
R Bhatia,3,2,0,0,0,0,0,5,0,1,2,40.0
BE Hendricks,1,1,0,0,0,0,0,2,0,1,1,50.0
Anureet Singh,0,2,0,0,0,0,0,2,0,1,2,100.0
BA Stokes,1,0,0,0,0,0,0,1,1,1,0,0.0
Harmeet Singh,1,1,0,0,1,0,1,4,0,1,11,275.0
P Awana,3,0,0,0,1,0,0,4,1,1,4,100.0
R Vinay Kumar,1,1,1,0,1,0,0,4,0,2,7,175.0
