,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
CH Morris,5,2,1,0,1,0,0,9,0,2,8,88.89
MJ McClenaghan,3,1,0,0,2,0,0,6,1,2,9,150.0
HV Patel,4,2,1,0,0,1,0,8,1,2,9,112.5
KMDN Kulasekara,7,4,0,0,2,0,0,13,0,1,12,92.31
SB Jakati,2,2,0,0,1,0,0,5,0,1,6,120.0
SK Raina,1,2,0,0,0,0,0,3,0,1,2,66.67
DJ Bravo,4,5,2,0,0,0,0,11,1,1,9,81.82
AD Mathews,1,3,1,0,0,0,0,5,0,1,5,100.0
MR Marsh,2,5,2,0,1,0,0,10,0,2,13,130.0
JD Ryder,2,3,2,0,0,0,0,7,1,2,7,100.0
MN Samuels,4,3,0,0,1,0,0,8,0,2,7,87.5
M Kartik,3,2,1,0,2,0,0,8,0,1,12,150.0
MP Stoinis,0,5,0,0,0,0,0,5,0,1,5,100.0
AM Salvi,0,1,0,0,0,0,0,1,0,1,1,100.0
MA Starc,3,1,0,0,1,0,0,5,0,1,5,100.0
RE van der Merwe,1,1,0,0,0,0,0,2,0,1,1,50.0
S Nadeem,2,0,0,0,0,0,0,2,0,1,0,0.0
PJ Cummins,2,0,0,0,2,0,0,4,1,1,8,200.0
HH Pandya,1,1,1,0,0,0,0,3,0,1,3,100.0
WD Parnell,4,0,0,0,0,0,0,4,1,1,0,0.0
Shakib Al Hasan,2,4,0,0,0,0,0,6,1,1,4,66.67
