,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
IC Pandey,1,0,0,0,1,0,0,2,1,1,4,200.0
MM Sharma,3,4,3,0,1,0,0,11,1,3,14,127.27
RA Jadeja,2,1,0,0,0,0,0,3,1,2,1,33.33
AR Patel,11,9,2,0,0,0,1,23,0,3,19,82.61
MP Stoinis,2,5,0,0,1,0,0,8,0,1,9,112.5
KC Cariappa,0,2,1,0,0,0,0,3,0,1,4,133.33
Sandeep Sharma,2,1,0,0,1,0,0,4,1,1,5,125.0
L Balaji,0,4,0,0,1,0,2,7,0,2,20,285.71
BE Hendricks,2,1,0,0,0,0,2,5,0,1,13,260.0
R Vinay Kumar,2,3,1,0,0,0,0,6,0,3,5,83.33
RP Singh,3,0,0,0,0,0,0,3,1,1,0,0.0
MA Starc,2,2,2,0,2,0,1,9,0,2,20,222.22
HV Patel,1,2,0,0,0,0,0,3,1,1,2,66.67
TA Boult,0,1,0,0,0,0,0,1,0,1,1,100.0
P Kumar,3,2,1,0,1,0,0,7,0,2,8,114.29
S Gopal,1,6,1,0,0,0,0,8,0,3,8,100.0
Harbhajan Singh,3,2,0,0,0,0,2,7,0,2,14,200.0
PP Ojha,2,4,0,0,0,0,0,6,0,2,4,66.67
K Santokie,1,2,0,0,1,0,2,6,0,1,18,300.0
JJ Bumrah,4,7,0,0,1,0,1,13,0,3,17,130.77
JO Holder,1,1,0,0,0,0,0,2,1,1,1,50.0
MK Tiwary,0,2,1,0,0,0,1,4,0,1,10,250.0
R Shukla,1,1,0,0,0,0,2,4,0,1,13,325.0
MG Johnson,15,4,1,0,3,0,3,26,0,4,36,138.46
B Kumar,2,3,0,0,3,0,1,9,2,4,21,233.33
WD Parnell,0,1,1,0,0,0,0,2,0,1,3,150.0
DW Steyn,4,3,0,0,1,0,0,8,0,2,7,87.5
NLTC Perera,3,3,1,0,2,0,0,9,0,2,13,144.44
AB Dinda,4,6,0,0,0,0,0,10,1,4,6,60.0
J Botha,1,2,0,0,0,0,0,3,0,1,2,66.67
A Singh,0,2,2,0,0,0,0,4,0,1,6,150.0
KK Cooper,0,1,1,0,0,0,0,2,0,1,3,150.0
Yuvraj Singh,1,1,0,0,0,0,0,2,0,1,1,50.0
YS Chahal,2,2,0,0,0,0,0,4,0,1,2,50.0
VR Aaron,0,1,1,0,1,0,2,5,0,1,19,380.0
SMSM Senanayake,2,1,0,0,0,0,0,3,0,1,1,33.33
Iqbal Abdulla,1,0,0,0,0,0,0,1,1,1,0,0.0
NM Coulter-Nile,1,2,0,0,2,0,0,5,0,3,10,200.0
GS Sandhu,0,0,2,0,1,0,0,3,0,1,8,266.67
R Sharma,1,0,0,0,0,0,0,1,0,1,0,0.0
AD Mathews,1,2,1,0,0,0,0,4,0,1,4,100.0
A Mishra,2,2,1,0,0,0,0,5,0,2,4,80.0
KV Sharma,3,4,0,0,0,0,1,8,1,3,10,125.0
K Rabada,1,1,0,0,0,0,0,2,0,1,1,50.0
CJ Anderson,2,0,0,0,0,0,0,2,1,1,0,0.0
Rashid Khan,2,2,0,0,0,0,0,4,0,1,2,50.0
S Kaul,2,1,0,0,0,0,0,3,0,1,1,33.33
Mohammed Siraj,1,1,0,0,1,0,0,3,1,1,5,166.67
Imran Tahir,1,5,1,0,0,0,0,7,1,3,7,100.0
DT Christian,0,2,1,0,0,0,0,3,0,1,4,133.33
JD Unadkat,2,0,0,0,0,0,0,2,1,1,0,0.0
S Aravind,4,0,0,0,1,0,0,5,1,1,4,80.0
MN Samuels,0,1,0,0,0,0,0,1,0,1,1,100.0
KA Pollard,2,0,0,0,0,0,0,2,1,1,0,0.0
P Awana,1,0,0,0,0,0,0,1,0,1,0,0.0
Shakib Al Hasan,1,2,0,0,0,0,0,3,0,1,2,66.67
AD Russell,2,0,0,0,1,0,0,3,1,1,4,133.33
DJ Bravo,0,4,0,0,1,0,0,5,0,1,8,160.0
A Nehra,1,2,0,0,1,0,0,4,0,1,6,150.0
Karanveer Singh,0,2,2,0,0,0,0,4,0,1,6,150.0
Anureet Singh,1,3,0,0,0,0,0,4,1,1,3,75.0
I Sharma,0,2,0,0,0,0,2,4,0,1,14,350.0
RS Bopara,1,2,1,0,0,0,0,4,0,1,4,100.0
MC Henriques,3,0,0,0,2,0,0,5,0,1,8,160.0
Kuldeep Yadav,0,0,0,1,0,0,0,1,0,1,3,300.0
SL Malinga,1,1,0,0,0,0,0,2,0,1,1,50.0
P Suyal,0,2,1,0,0,0,0,3,0,1,4,133.33
MJ McClenaghan,2,1,0,0,0,0,0,3,1,1,1,33.33
Mohammed Shami,1,3,1,0,0,0,0,5,0,2,5,100.0
PJ Cummins,0,1,3,0,1,0,0,5,0,1,11,220.0
CH Morris,1,5,4,0,2,0,0,12,1,2,21,175.0
Z Khan,1,1,2,0,0,0,0,4,0,1,5,125.0
DS Kulkarni,4,2,0,0,1,0,0,7,1,1,6,85.71
