,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
SB Styris,0,3,0,0,1,0,1,5,0,1,13,260.0
AD Mathews,5,12,0,0,3,0,2,22,0,3,36,163.64
SE Bond,1,0,0,0,0,0,0,1,1,1,0,0.0
P Awana,3,1,0,0,0,0,0,4,1,1,1,25.0
JJ van der Wath,2,1,0,0,0,0,0,3,1,1,1,33.33
S Aravind,1,3,0,0,0,0,0,4,0,1,3,75.0
R Ninan,0,3,0,0,1,0,0,4,0,1,7,175.0
L Balaji,4,2,0,0,0,0,0,6,1,2,2,33.33
Iqbal Abdulla,4,4,0,0,1,0,0,9,1,2,8,88.89
S Sreesanth,9,1,0,0,3,0,0,13,0,1,13,100.0
NLTC Perera,0,4,1,0,3,0,0,8,0,1,18,225.0
RV Gomez,0,2,0,0,0,0,0,2,0,1,2,100.0
RA Jadeja,2,2,2,0,1,0,0,7,0,1,10,142.86
BAW Mendis,2,4,0,0,0,0,0,6,0,1,4,66.67
Pankaj Singh,1,3,1,0,2,0,0,7,0,1,13,185.71
GB Hogg,0,3,1,0,0,0,0,4,0,1,5,125.0
BJ Hodge,1,0,0,0,1,0,1,3,1,1,10,333.33
KP Appanna,4,4,0,0,1,0,0,9,0,1,8,88.89
JD Ryder,6,2,1,0,2,0,0,11,0,2,12,109.09
RE van der Merwe,1,0,0,0,0,0,0,1,0,1,0,0.0
P Amarnath,2,5,1,0,1,0,0,9,0,1,11,122.22
Joginder Sharma,3,5,0,0,2,0,2,12,0,1,25,208.33
B Lee,0,2,0,0,0,0,0,2,0,1,2,100.0
SP Narine,3,0,0,0,0,0,0,3,0,1,0,0.0
VR Aaron,3,0,0,0,1,0,0,4,1,1,4,100.0
Mohammad Asif,1,0,0,0,1,0,0,2,1,1,4,200.0
SW Tait,3,1,1,0,3,0,0,8,1,1,15,187.5
S Tyagi,3,0,0,0,2,0,0,5,0,1,8,160.0
JM Kemp,0,2,0,0,0,0,0,2,0,1,2,100.0
