,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
MM Patel,7,6,0,0,2,0,0,15,0,3,14,93.33
A Singh,1,1,0,0,0,0,0,2,1,2,1,50.0
IK Pathan,28,12,3,0,5,0,0,48,1,7,38,79.17
M Morkel,16,10,1,1,8,0,2,38,1,5,59,155.26
UT Yadav,13,12,1,0,6,0,2,34,1,6,50,147.06
MM Sharma,4,2,0,0,1,0,0,7,2,2,6,85.71
PJ Cummins,12,0,1,0,4,0,6,23,0,3,54,234.78
PP Chawla,20,16,1,0,2,0,1,40,4,8,32,80.0
YA Abdulla,6,3,0,0,0,0,1,10,0,2,9,90.0
VS Malik,3,2,0,0,1,0,1,7,1,2,12,171.43
RJ Harris,8,4,2,0,0,0,2,16,1,2,20,125.0
BA Bhatt,6,2,0,0,0,0,0,8,0,1,2,25.0
Bipul Sharma,7,7,1,0,1,0,0,16,3,4,13,81.25
SJ Srivastava,3,3,0,0,1,0,0,7,0,1,7,100.0
RP Singh,13,4,1,0,2,0,3,23,3,5,32,139.13
I Sharma,6,3,1,0,2,0,3,15,1,2,31,206.67
R Ashwin,23,14,1,1,1,0,1,41,3,7,29,70.73
M Ashwin,2,5,0,0,0,0,1,8,0,2,11,137.5
R Bhatia,7,14,3,0,1,0,1,26,1,4,30,115.38
MR Marsh,0,2,0,0,1,0,0,3,0,1,6,200.0
CH Morris,8,1,1,0,2,0,1,13,2,4,17,130.77
Z Khan,28,22,5,0,7,0,5,67,2,10,90,134.33
SL Malinga,32,16,1,0,10,0,3,62,3,7,76,122.58
Shakib Al Hasan,12,13,0,0,5,0,0,30,1,5,33,110.0
SP Narine,11,7,4,0,4,0,0,26,2,5,31,119.23
R Vinay Kumar,14,10,5,0,12,0,2,43,1,6,80,186.05
JH Kallis,23,14,2,0,7,0,3,49,0,4,64,130.61
AD Russell,5,1,0,0,0,0,0,6,1,2,1,16.67
JP Duminy,5,3,0,0,2,0,0,10,0,2,11,110.0
S Nadeem,16,24,2,0,5,0,0,47,0,7,48,102.13
JD Unadkat,5,3,0,0,2,0,0,10,2,3,11,110.0
B Kumar,22,15,2,0,1,0,1,41,1,9,29,70.73
A Nehra,19,6,0,0,4,0,1,30,1,5,28,93.33
Rashid Khan,3,0,1,0,0,0,0,4,1,1,2,50.0
MJ McClenaghan,7,5,0,0,1,0,1,14,0,3,15,107.14
Harbhajan Singh,14,18,4,0,8,0,3,47,2,6,76,161.7
JJ Bumrah,13,4,1,0,5,0,2,25,1,5,38,152.0
KH Pandya,4,7,1,0,3,0,1,16,0,2,27,168.75
DL Vettori,15,7,1,0,4,0,0,27,2,4,25,92.59
RR Powar,4,1,1,0,0,0,0,6,0,1,3,50.0
Yuvraj Singh,1,2,1,0,1,0,0,5,0,1,8,160.0
AD Mascarenhas,5,1,1,0,1,0,0,8,1,2,7,87.5
YK Pathan,3,2,0,0,0,0,0,5,0,2,2,40.0
Kamran Khan,3,1,0,0,0,0,0,4,1,2,1,25.0
BB Sran,10,3,1,0,3,0,1,18,0,3,23,127.78
Mustafizur Rahman,4,2,0,0,0,0,0,6,0,2,2,33.33
DJ Hooda,1,1,0,0,0,0,0,2,0,1,1,50.0
MC Henriques,2,6,0,0,0,0,0,8,1,3,6,75.0
CRD Fernando,8,3,1,0,2,0,0,14,0,1,13,92.86
R McLaren,8,2,1,0,2,0,0,13,0,1,12,92.31
DJ Bravo,11,11,0,0,0,0,0,22,0,3,11,50.0
STR Binny,3,4,0,0,2,0,0,9,0,2,12,133.33
AG Murtaza,14,9,0,0,1,0,0,24,0,3,13,54.17
R Sathish,5,4,2,0,2,0,0,13,0,2,16,123.08
YS Chahal,12,10,0,0,1,0,1,24,3,5,20,83.33
KW Richardson,3,1,0,0,3,0,2,9,0,1,25,277.78
Iqbal Abdulla,3,8,0,0,0,0,0,11,1,3,8,72.73
SR Watson,6,7,0,0,3,0,3,19,0,4,37,194.74
T Shamsi,2,2,0,0,1,0,0,5,1,1,6,120.0
Sandeep Sharma,17,4,4,0,5,0,1,31,2,5,38,122.58
MG Johnson,12,4,3,0,3,0,3,25,0,3,40,160.0
M Kartik,5,6,1,0,2,0,0,14,0,2,16,114.29
AR Patel,19,15,1,0,3,0,1,39,2,4,35,89.74
GJ Maxwell,2,6,0,0,1,0,0,9,0,3,10,111.11
R Dhawan,4,5,0,0,1,0,1,11,0,2,15,136.36
P Negi,14,7,1,0,1,0,3,26,1,2,31,119.23
S Aravind,13,9,0,0,2,0,0,24,0,5,17,70.83
AF Milne,2,5,0,0,1,0,2,10,0,1,21,210.0
P Awana,6,1,1,0,2,0,1,11,0,1,17,154.55
L Balaji,1,3,0,0,0,0,0,4,0,1,3,75.0
P Kumar,20,3,2,0,4,0,3,32,1,3,41,128.12
Harmeet Singh,0,1,0,0,0,0,0,1,0,1,1,100.0
NM Coulter-Nile,1,1,0,0,3,0,1,6,1,2,19,316.67
JDP Oram,4,1,1,0,0,0,4,10,1,2,27,270.0
MS Gony,3,1,0,0,2,0,1,7,0,1,15,214.29
SB Jakati,11,14,3,0,0,0,2,30,2,5,32,106.67
BW Hilfenhaus,4,0,1,0,2,0,0,7,0,1,10,142.86
SK Raina,4,9,3,0,2,0,1,19,0,3,29,152.63
RA Jadeja,0,0,0,0,1,0,0,1,0,1,4,400.0
AB Dinda,5,4,0,0,1,0,0,10,0,2,8,80.0
JA Morkel,14,3,2,0,8,0,4,31,0,4,63,203.23
NLTC Perera,1,1,0,0,2,0,0,4,0,1,9,225.0
Mohammed Shami,5,0,1,0,2,0,0,8,0,1,10,125.0
WD Parnell,11,4,1,0,2,0,1,19,1,3,20,105.26
LR Shukla,5,2,0,0,1,0,0,8,1,1,6,75.0
TA Boult,9,3,0,0,8,0,1,21,0,3,41,195.24
WPUJC Vaas,1,1,0,0,1,0,0,3,0,1,5,166.67
CJ Anderson,5,4,1,0,3,0,0,13,0,2,18,138.46
PP Ojha,2,3,0,0,0,0,1,6,1,2,9,150.0
AS Rajpoot,2,0,0,0,0,0,1,3,0,1,6,200.0
S Tyagi,2,1,0,0,5,0,1,9,0,1,27,300.0
M Muralitharan,11,2,0,0,2,0,1,16,0,2,16,100.0
BCJ Cutting,1,2,0,0,1,0,0,4,0,1,6,150.0
MJ Clarke,5,9,0,0,1,0,0,15,0,2,13,86.67
SC Ganguly,1,4,0,0,1,0,0,6,0,1,8,133.33
DP Nannes,5,6,0,0,3,0,3,17,0,2,36,211.76
A Mishra,7,10,2,0,3,0,0,22,0,3,26,118.18
PJ Sangwan,7,2,0,0,0,0,1,10,1,1,8,80.0
SW Tait,3,1,0,0,1,0,1,6,0,1,11,183.33
ND Doshi,1,0,0,0,0,0,0,1,1,1,0,0.0
MA Starc,6,0,1,0,3,0,0,10,0,3,14,140.0
VR Aaron,6,7,0,0,2,0,1,16,1,3,21,131.25
AN Ahmed,0,2,0,0,0,0,0,2,0,1,2,100.0
DW Steyn,9,4,1,0,1,0,1,16,2,3,16,100.0
Anureet Singh,2,3,1,0,0,0,1,7,0,1,11,157.14
Ankit Sharma,12,7,1,0,3,0,1,24,1,5,27,112.5
B Lee,10,2,0,0,2,0,1,15,0,2,16,106.67
TM Dilshan,2,6,0,0,1,0,0,9,0,2,10,111.11
A Mithun,0,1,0,0,1,0,1,3,0,1,11,366.67
V Kohli,1,1,0,0,0,0,0,2,1,1,1,50.0
AA Noffke,3,6,1,0,1,0,2,13,0,1,24,184.62
SB Joshi,2,5,2,0,0,0,2,11,0,1,21,190.91
CL White,1,0,0,0,1,0,2,4,0,1,16,400.0
Kuldeep Yadav,3,1,0,0,1,0,1,6,1,1,11,183.33
CR Woakes,3,1,0,0,0,0,0,4,1,2,1,25.0
KP Pietersen,1,0,0,0,0,0,0,1,1,1,0,0.0
KA Pollard,3,6,2,0,4,0,1,16,0,2,32,200.0
FH Edwards,1,1,0,0,0,0,0,2,0,1,1,50.0
KP Appanna,4,4,0,0,1,0,0,9,0,2,8,88.89
HV Patel,1,2,1,0,1,0,0,5,0,2,8,160.0
K Rabada,1,0,0,0,0,0,0,1,1,1,0,0.0
J Suchith,1,4,0,0,0,0,0,5,0,2,4,80.0
JD Ryder,3,8,0,0,1,0,0,12,0,1,12,100.0
A Kumble,14,7,0,0,1,0,0,22,1,2,11,50.0
B Akhil,1,5,2,0,0,0,2,10,0,1,21,210.0
Washington Sundar,1,1,0,0,0,0,0,2,0,1,1,50.0
BA Stokes,4,5,1,0,2,0,1,13,0,2,21,161.54
Imran Tahir,4,7,1,0,5,0,2,19,0,3,41,215.79
SN Thakur,6,5,0,0,2,0,0,13,1,2,13,100.0
DT Christian,0,2,0,0,0,0,1,3,0,1,8,266.67
CH Gayle,3,0,0,1,2,0,0,6,0,1,11,183.33
DE Bollinger,6,3,1,0,3,0,0,13,0,2,17,130.77
S Badree,1,1,0,0,0,0,0,2,1,1,1,50.0
Karanveer Singh,4,4,1,0,0,0,0,9,0,1,6,66.67
P Suyal,2,3,0,0,0,0,1,6,0,1,9,150.0
LH Ferguson,7,2,0,0,0,0,1,10,0,1,8,80.0
RD Chahar,1,0,0,0,0,0,0,1,1,1,0,0.0
D Wiese,3,0,0,0,1,0,0,4,1,1,4,100.0
AA Chavan,2,1,0,0,0,0,0,3,1,1,1,33.33
KV Sharma,10,8,1,0,1,0,4,24,1,2,38,158.33
BE Hendricks,2,1,0,0,1,0,0,4,1,1,5,125.0
TG Southee,3,3,0,0,2,0,1,9,0,3,17,188.89
PV Tambe,8,4,0,0,1,0,2,15,1,2,20,133.33
AM Nayar,1,1,0,0,0,0,0,2,1,1,1,50.0
GB Hogg,1,0,0,0,0,0,0,1,1,1,0,0.0
AD Mathews,6,2,0,0,1,0,0,9,1,1,6,66.67
JP Faulkner,8,7,3,0,3,0,0,21,1,2,25,119.05
AC Thomas,1,0,0,0,0,0,0,1,1,1,0,0.0
RS Bopara,3,5,0,0,1,0,0,9,0,1,9,100.0
Parvez Rasool,3,0,0,0,1,0,1,5,0,1,10,200.0
DS Kulkarni,3,1,0,0,0,0,0,4,0,1,1,25.0
RE van der Merwe,4,0,0,0,1,0,0,5,1,1,4,80.0
S Sriram,2,3,0,0,3,0,1,9,0,1,21,233.33
SM Pollock,1,1,0,0,0,0,0,2,1,1,1,50.0
