,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
WD Parnell,4,4,1,0,1,0,1,11,0,3,16,145.45
Yuvraj Singh,2,4,0,0,0,0,0,6,0,3,4,66.67
MR Marsh,2,2,0,0,2,0,0,6,0,1,10,166.67
R Sharma,0,2,0,0,0,0,0,2,0,1,2,100.0
SB Jakati,2,8,0,0,0,0,0,10,0,2,8,80.0
S Randiv,1,2,1,2,0,0,0,6,0,1,10,166.67
JA Morkel,1,0,1,0,0,0,0,2,1,1,2,100.0
JR Hopes,0,1,0,0,0,0,0,1,0,1,1,100.0
AB Dinda,5,1,0,1,1,0,0,8,0,2,8,100.0
GD McGrath,8,1,0,0,0,0,0,9,1,1,1,11.11
PJ Sangwan,1,1,0,0,0,0,0,2,0,1,1,50.0
DP Vijaykumar,2,1,0,0,0,0,0,3,0,1,1,33.33
RP Singh,7,2,0,1,2,0,0,12,1,2,13,108.33
AG Murtaza,3,1,0,0,0,0,0,4,1,1,1,25.0
B Kumar,0,2,0,0,0,0,0,2,0,1,2,100.0
JDP Oram,3,3,0,0,0,0,0,6,0,1,3,50.0
MS Gony,4,1,0,0,1,0,0,6,1,1,5,83.33
M Morkel,0,3,0,0,0,0,0,3,0,2,3,100.0
AB Agarkar,3,0,0,0,2,0,1,6,1,2,14,233.33
KA Pollard,4,3,0,0,1,0,0,8,1,2,7,87.5
R Sathish,2,1,0,0,1,0,0,4,0,1,5,125.0
PC Valthaty,3,1,0,0,1,0,0,5,1,1,5,100.0
P Kumar,2,1,0,0,0,0,0,3,0,1,1,33.33
PP Chawla,0,2,1,0,1,0,0,4,0,1,8,200.0
RA Jadeja,4,1,0,0,0,0,1,6,1,1,7,116.67
Harbhajan Singh,3,2,0,0,0,0,0,5,0,2,2,40.0
SL Malinga,1,1,0,0,0,0,0,2,0,1,1,50.0
MM Patel,4,2,0,0,0,0,0,6,1,2,2,33.33
DS Kulkarni,1,0,0,0,0,0,0,1,1,1,0,0.0
DL Vettori,2,2,1,0,0,0,0,5,0,1,4,80.0
R Ninan,1,4,0,0,0,0,2,7,0,1,16,228.57
TM Dilshan,1,4,0,0,0,0,1,6,0,1,10,166.67
S Aravind,0,3,0,0,1,0,0,4,0,1,7,175.0
JJ van der Wath,2,2,0,0,0,0,0,4,0,1,2,50.0
Z Khan,0,4,1,0,4,0,0,9,0,1,22,244.44
Iqbal Abdulla,3,2,0,0,1,0,0,6,0,1,6,100.0
L Balaji,2,1,0,0,0,0,0,3,0,1,1,33.33
YK Pathan,5,3,0,0,1,0,1,10,0,1,13,130.0
JD Unadkat,2,2,0,0,1,0,0,5,0,1,6,120.0
R Bhatia,3,7,0,0,3,0,0,13,1,1,19,146.15
RN ten Doeschate,1,3,0,0,0,0,0,4,0,1,3,75.0
JH Kallis,0,3,0,0,0,0,0,3,0,1,3,100.0
B Lee,1,1,0,0,2,0,0,4,0,1,9,225.0
S Sreesanth,1,0,0,0,0,0,0,1,0,1,0,0.0
R Vinay Kumar,1,0,0,0,0,0,0,1,1,1,0,0.0
JEC Franklin,2,1,0,0,0,0,0,3,1,1,1,33.33
S Nadeem,4,1,1,0,0,0,0,6,0,1,3,50.0
IK Pathan,1,1,0,0,1,0,0,3,0,1,5,166.67
UT Yadav,0,1,0,0,0,0,0,1,0,1,1,100.0
SK Trivedi,5,1,0,0,1,0,0,7,1,1,5,71.43
SK Warne,1,1,0,0,0,0,0,2,0,1,1,50.0
