,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
A Chandila,5,4,0,0,0,0,0,9,0,2,4,44.44
S Sreesanth,11,9,1,1,6,0,3,31,2,7,56,180.65
Harbhajan Singh,14,8,1,1,2,0,1,27,2,6,27,100.0
SL Malinga,21,4,1,0,4,0,2,32,1,4,34,106.25
Z Khan,17,8,1,0,5,0,2,33,2,5,42,127.27
DJ Bravo,8,13,0,0,1,0,3,25,1,6,35,140.0
M Morkel,27,6,0,0,3,0,2,38,1,5,30,78.95
MM Patel,14,6,0,0,7,0,1,28,0,5,40,142.86
YK Pathan,24,10,3,0,4,0,0,41,2,7,32,78.05
VRV Singh,4,2,0,0,3,0,0,9,0,1,14,155.56
RR Powar,7,4,1,0,0,0,0,12,2,2,6,50.0
PP Chawla,5,2,1,0,0,0,0,8,0,1,4,50.0
Gagandeep Singh,1,2,0,0,2,0,0,5,0,1,10,200.0
Yuvraj Singh,0,1,1,0,0,0,1,3,0,1,9,300.0
SM Harwood,5,1,0,0,1,0,0,7,0,1,5,71.43
SK Warne,4,6,0,0,1,0,2,13,0,3,22,169.23
RA Jadeja,1,2,0,0,0,0,0,3,1,1,2,66.67
B Kumar,7,1,0,0,3,0,1,12,1,3,19,158.33
A Nehra,21,12,2,0,15,0,4,54,1,7,100,185.19
SM Pollock,2,1,0,0,2,0,3,8,0,1,27,337.5
DS Kulkarni,6,2,0,0,2,0,0,10,0,3,10,100.0
ST Jayasuriya,3,2,1,0,1,0,1,8,0,1,14,175.0
SD Chitnis,4,3,0,0,1,0,1,9,0,1,13,144.44
AM Nayar,1,1,0,0,0,0,3,5,0,1,19,380.0
DP Nannes,12,3,0,0,9,0,1,25,2,5,45,180.0
B Lee,14,9,1,0,4,0,1,29,0,4,33,113.79
JH Kallis,17,16,2,0,6,0,2,43,0,8,56,130.23
SP Narine,5,6,0,0,1,0,1,13,1,2,16,123.08
L Balaji,17,7,1,0,5,0,2,32,0,5,41,128.12
IK Pathan,24,4,2,0,13,0,1,44,4,9,66,150.0
SMSM Senanayake,8,4,1,0,3,0,0,16,1,2,18,112.5
PJ Sangwan,2,3,0,0,2,0,1,8,1,2,17,212.5
TM Dilshan,5,9,0,0,1,0,0,15,0,2,13,86.67
V Sehwag,1,1,0,0,1,0,3,6,0,1,23,383.33
A Mishra,16,10,3,0,1,0,3,33,2,6,38,115.15
AC Thomas,2,1,0,0,0,0,0,3,1,1,1,33.33
SR Watson,12,7,0,0,3,0,2,24,1,5,31,129.17
AP Dole,3,1,0,0,1,0,2,7,1,1,17,242.86
Y Nagar,1,2,0,0,2,0,0,5,0,2,10,200.0
S Ladda,3,2,0,0,2,0,1,8,1,2,16,200.0
R Bhatia,1,3,1,0,0,0,1,6,1,2,11,183.33
R Ashwin,24,12,2,0,6,0,1,45,2,5,46,102.22
TG Southee,0,3,0,0,1,0,0,4,0,1,7,175.0
JA Morkel,20,5,1,0,7,0,2,35,3,6,47,134.29
A Kumble,20,14,0,0,2,0,2,38,3,6,34,89.47
Sohail Tanvir,7,0,0,0,5,0,0,12,0,1,20,166.67
SK Trivedi,10,6,3,0,4,0,0,23,1,4,28,121.74
DW Steyn,29,18,3,0,5,0,1,56,1,9,50,89.29
I Sharma,30,12,3,0,11,0,0,56,0,8,62,110.71
MS Gony,10,7,1,0,3,0,1,22,1,4,27,122.73
DT Christian,4,1,2,0,4,0,1,12,1,2,27,225.0
JP Duminy,9,6,1,0,1,0,0,17,0,2,12,70.59
RR Raje,2,2,1,0,0,0,0,5,1,1,4,80.0
CRD Fernando,2,0,0,0,0,0,0,2,1,1,0,0.0
P Kumar,8,4,0,0,4,0,0,16,0,3,20,125.0
JD Ryder,2,2,0,0,0,0,2,6,0,1,14,233.33
KP Pietersen,2,2,1,0,0,0,0,5,1,1,4,80.0
DE Bollinger,9,2,1,0,1,0,0,13,1,2,8,61.54
VS Malik,0,1,0,0,1,0,0,2,0,1,5,250.0
J Botha,2,4,0,0,1,0,1,8,0,1,14,175.0
A Singh,3,2,0,0,0,0,0,5,1,1,2,40.0
UT Yadav,3,1,0,0,0,0,0,4,1,2,1,25.0
BW Hilfenhaus,7,2,0,0,1,0,0,10,0,1,6,60.0
VY Mahesh,1,3,0,0,2,0,2,8,0,1,23,287.5
M Muralitharan,4,6,0,0,4,0,2,16,0,4,34,212.5
SK Raina,1,0,0,0,0,0,0,1,1,1,0,0.0
V Kohli,4,4,0,0,1,0,0,9,0,2,8,88.89
B Akhil,4,2,2,0,2,0,2,12,1,2,26,216.67
R Vinay Kumar,5,7,1,0,2,0,0,15,1,3,17,113.33
SW Tait,0,2,0,0,1,0,0,3,0,1,6,200.0
GH Vihari,4,2,0,0,0,0,0,6,0,2,2,33.33
NLTC Perera,3,2,0,0,4,0,0,9,0,2,18,200.0
KV Sharma,2,1,0,0,0,0,0,3,1,1,1,33.33
AB Dinda,14,11,1,1,4,0,0,31,2,6,32,103.23
AB Agarkar,8,1,1,0,8,0,2,20,1,4,47,235.0
M Kartik,6,4,0,0,1,0,0,11,1,3,8,72.73
Mohammad Hafeez,3,1,0,0,0,0,0,4,0,1,1,25.0
MC Henriques,2,1,1,0,1,0,0,5,0,1,7,140.0
JD Unadkat,6,2,2,0,3,0,0,13,0,1,18,138.46
SJ Srivastava,1,0,0,0,2,0,0,3,1,1,8,266.67
CK Langeveldt,11,4,2,0,2,0,4,23,1,2,40,173.91
LR Shukla,1,1,1,0,0,0,1,4,0,1,9,225.0
AD Mathews,8,7,2,0,2,0,0,19,2,3,19,100.0
BJ Hodge,5,2,1,0,1,0,1,10,2,2,14,140.0
Iqbal Abdulla,5,3,0,0,1,0,0,9,1,1,7,77.78
NM Coulter-Nile,5,1,0,0,1,0,0,7,1,1,5,71.43
DJG Sammy,1,0,0,0,0,0,0,1,1,1,0,0.0
VR Aaron,2,1,0,0,0,0,0,3,1,1,1,33.33
JR Hopes,0,2,0,0,0,0,0,2,0,1,2,100.0
Mashrafe Mortaza,6,1,1,0,2,0,2,12,0,1,23,191.67
DJ Hussey,0,2,1,0,0,0,0,3,0,1,4,133.33
GD McGrath,5,1,0,0,1,0,0,7,1,2,5,71.43
Mohammad Asif,7,1,1,0,2,0,1,12,1,2,17,141.67
MN Samuels,5,0,0,0,1,0,0,6,0,1,4,66.67
CH Gayle,5,5,1,0,1,0,2,14,0,1,23,164.29
S Aravind,3,3,0,0,2,0,2,10,0,1,23,230.0
A Mithun,5,3,1,1,1,0,1,12,0,1,18,150.0
JJ van der Wath,3,0,0,0,1,0,1,5,0,1,10,200.0
M Ntini,2,5,2,0,1,0,2,12,0,2,25,208.33
Joginder Sharma,2,2,0,0,1,0,0,5,0,1,6,120.0
S Kaul,0,2,0,0,1,0,0,3,0,1,6,200.0
RG Sharma,3,3,1,0,0,0,1,8,0,1,11,137.5
TL Suman,1,1,0,0,0,0,0,2,0,1,1,50.0
RP Singh,10,1,0,0,1,0,0,12,1,1,5,41.67
AS Rajpoot,1,1,0,0,2,0,0,4,0,1,9,225.0
SB Wagh,0,1,0,0,0,0,0,1,0,1,1,100.0
WD Parnell,0,1,0,0,0,0,0,1,0,1,1,100.0
R Sharma,3,0,0,0,0,0,0,3,1,1,0,0.0
RE van der Merwe,0,1,0,0,0,0,0,1,0,1,1,100.0
JP Faulkner,1,2,0,0,2,0,0,5,0,1,10,200.0
KK Cooper,1,3,1,0,0,0,0,5,1,1,5,100.0
Anand Rajan,5,0,0,0,1,0,1,7,0,1,10,142.86
PP Ojha,2,1,0,0,2,0,1,6,0,1,15,250.0
S Narwal,2,1,0,0,0,0,0,3,1,1,1,33.33
SE Bond,0,1,0,0,0,0,0,1,0,1,1,100.0
S Tyagi,1,1,0,0,1,0,2,5,0,1,17,340.0
