,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
SP Narine,1,0,0,0,0,0,0,1,1,1,0,0.0
VRV Singh,1,1,0,0,0,0,0,2,0,2,1,50.0
NM Coulter-Nile,0,1,0,0,0,0,0,1,0,1,1,100.0
SL Malinga,3,0,0,0,0,0,0,3,1,2,0,0.0
MG Johnson,1,1,0,0,0,0,0,2,0,1,1,50.0
KA Pollard,1,0,0,0,0,0,0,1,1,1,0,0.0
S Sreesanth,2,1,0,0,0,0,0,3,0,1,1,33.33
IK Pathan,8,1,0,0,0,0,0,9,1,3,1,11.11
Harmeet Singh,2,3,0,0,1,0,0,6,0,1,7,116.67
R Sharma,1,1,0,0,0,0,1,3,0,1,7,233.33
MR Marsh,2,1,0,0,1,0,0,4,0,1,5,125.0
WPUJC Vaas,0,3,0,0,0,0,0,3,0,1,3,100.0
Joginder Sharma,1,1,0,0,0,0,0,2,0,1,1,50.0
J Theron,1,1,0,0,0,0,0,2,0,1,1,50.0
MA Starc,2,0,0,0,0,0,0,2,0,2,0,0.0
DJ Bravo,1,0,0,0,0,0,0,1,1,1,0,0.0
GB Hogg,1,0,0,0,0,0,0,1,0,1,0,0.0
AD Russell,2,1,0,0,0,0,0,3,0,1,1,33.33
NLTC Perera,1,0,0,0,0,0,0,1,1,1,0,0.0
AD Mascarenhas,1,2,0,0,0,0,0,3,0,1,2,66.67
P Awana,2,0,0,0,0,0,0,2,0,1,0,0.0
SW Tait,2,2,0,0,0,0,0,4,0,1,2,50.0
STR Binny,1,1,1,0,1,0,0,4,0,1,7,175.0
