,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
RW Price,0,5,0,0,1,0,1,7,0,1,15,214.29
YK Pathan,5,5,0,0,3,0,0,13,1,2,17,130.77
SW Tait,7,4,0,0,2,0,1,14,0,3,18,128.57
CR Woakes,4,2,0,0,0,0,0,6,1,1,2,33.33
SP Narine,6,7,0,0,5,0,0,18,0,4,27,150.0
Rashid Khan,0,1,1,0,0,0,0,2,0,1,3,150.0
AF Milne,5,4,2,0,2,0,1,14,0,2,22,157.14
SR Watson,7,0,0,0,4,0,1,12,0,2,22,183.33
Ankit Sharma,3,5,0,0,0,0,0,8,0,1,5,62.5
Anand Rajan,1,2,1,0,0,0,0,4,0,1,4,100.0
V Pratap Singh,1,4,1,0,0,0,0,6,0,1,6,100.0
JP Duminy,5,2,0,0,0,0,2,9,0,2,14,155.56
AD Russell,8,5,0,0,2,0,0,15,0,3,13,86.67
MC Henriques,0,1,0,0,0,0,0,1,0,1,1,100.0
JD Unadkat,3,4,1,0,2,0,0,10,0,2,14,140.0
KAJ Roach,0,1,0,0,0,0,0,1,0,1,1,100.0
RG Sharma,0,2,1,0,0,0,0,3,0,1,4,133.33
VS Malik,5,5,0,0,2,0,0,12,0,1,13,108.33
SJ Srivastava,3,2,0,0,0,0,0,5,0,1,2,40.0
RS Bopara,3,6,3,0,2,0,0,14,0,2,20,142.86
M Morkel,12,4,1,0,2,0,1,20,4,5,20,100.0
M de Lange,4,3,0,0,1,0,0,8,1,1,7,87.5
S Gopal,0,1,0,0,1,0,0,2,0,1,5,250.0
R Shukla,1,1,1,1,1,0,0,5,0,1,10,200.0
KK Cooper,5,11,1,0,4,0,0,21,0,3,29,138.1
DT Christian,5,2,1,0,1,0,1,10,0,2,14,140.0
Azhar Mahmood,0,1,0,0,0,0,0,1,0,1,1,100.0
P Awana,1,0,0,0,0,0,0,1,1,1,0,0.0
PV Tambe,2,6,1,0,0,0,0,9,0,1,8,88.89
BCJ Cutting,2,2,0,0,2,0,0,6,0,1,10,166.67
STR Binny,1,5,0,0,1,0,0,7,0,2,9,128.57
UT Yadav,13,5,3,0,2,0,1,24,0,3,25,104.17
P Negi,5,3,0,0,1,0,0,9,0,1,7,77.78
S Badree,1,3,0,0,0,0,0,4,0,1,3,75.0
YS Chahal,3,4,2,0,2,0,2,13,0,2,28,215.38
J Theron,0,4,1,0,1,0,0,6,0,1,10,166.67
WPUJC Vaas,1,0,0,0,0,0,0,1,1,1,0,0.0
I Sharma,1,3,2,0,0,0,0,6,0,1,7,116.67
A Singh,5,5,0,0,1,0,0,11,0,2,9,81.82
Mohammed Siraj,0,1,0,0,1,0,0,2,0,1,5,250.0
S Kaul,0,2,0,0,1,0,0,3,0,1,6,200.0
VR Aaron,3,0,0,0,0,1,0,4,1,2,5,125.0
Karanveer Singh,1,4,1,0,0,0,0,6,0,1,6,100.0
R Dhawan,4,2,0,0,0,0,0,6,0,1,2,33.33
M Kartik,8,3,0,0,1,0,0,12,0,1,7,58.33
R Rampaul,0,2,0,0,0,0,0,2,0,1,2,100.0
Kuldeep Yadav,1,1,0,0,0,0,0,2,1,1,1,50.0
AD Mascarenhas,3,1,0,0,0,0,0,4,0,1,1,25.0
Harmeet Singh,4,4,0,0,1,0,0,9,0,1,8,88.89
SK Warne,5,3,1,0,0,0,0,9,0,1,5,55.56
AB Agarkar,4,7,1,1,1,0,1,15,0,1,22,146.67
JR Hopes,4,9,1,0,0,0,0,14,0,1,11,78.57
