,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
JDP Oram,0,1,0,0,1,0,1,3,0,1,11,366.67
BW Hilfenhaus,8,1,1,0,5,0,3,18,0,2,41,227.78
Sohail Tanvir,1,1,0,0,0,0,0,2,1,1,1,50.0
Ankit Sharma,11,7,3,0,4,0,2,27,1,4,41,151.85
PV Tambe,2,5,1,0,2,0,0,10,0,2,15,150.0
J Syed Mohammad,1,3,1,0,0,0,0,5,1,2,5,100.0
VY Mahesh,2,2,0,0,0,0,0,4,1,1,2,50.0
MF Maharoof,2,2,0,0,0,0,0,4,0,1,2,50.0
B Geeves,0,2,0,0,2,0,0,4,0,1,10,250.0
R Rampaul,3,2,0,0,2,0,0,7,1,2,10,142.86
RP Singh,5,2,1,0,0,0,0,8,0,1,4,50.0
Z Khan,17,9,2,0,7,0,1,36,0,5,47,130.56
GS Sandhu,0,2,0,0,1,0,0,3,0,1,6,200.0
RE van der Merwe,1,0,0,0,1,0,0,2,1,1,4,200.0
Mohammed Siraj,4,2,0,0,1,0,0,7,0,1,6,85.71
S Kaul,0,3,0,0,0,0,0,3,0,1,3,100.0
Mohammad Nabi,5,2,0,0,1,0,1,9,0,1,12,133.33
M de Lange,13,0,0,0,0,0,0,13,0,1,0,0.0
J Suchith,7,3,0,0,4,0,3,17,0,2,37,217.65
Azhar Mahmood,3,3,0,0,0,0,0,6,0,1,3,50.0
MS Gony,1,2,0,0,2,0,0,5,0,1,10,200.0
SMSM Senanayake,2,1,1,1,2,0,1,8,0,1,20,250.0
P Suyal,4,3,0,0,2,0,0,9,0,1,11,122.22
LH Ferguson,4,1,0,0,3,0,0,8,0,1,13,162.5
SN Thakur,3,2,0,0,0,0,0,5,1,1,2,40.0
BA Stokes,3,1,0,0,0,0,0,4,0,1,1,25.0
RD Chahar,3,0,1,0,2,0,0,6,0,1,10,166.67
I Sharma,24,6,2,0,4,0,3,39,1,4,44,112.82
CJ Jordan,2,3,0,0,0,0,1,6,0,1,9,150.0
S Aravind,4,5,0,0,1,0,1,11,2,3,15,136.36
DJ Hooda,0,2,0,0,2,0,0,4,0,1,10,250.0
Kuldeep Yadav,1,0,0,0,1,0,0,2,0,1,4,200.0
D Wiese,3,1,0,0,1,0,2,7,0,1,17,242.86
TG Southee,5,2,1,0,1,0,1,10,0,1,14,140.0
S Tyagi,0,1,0,0,0,0,1,2,0,1,7,350.0
PP Ojha,10,1,0,0,0,0,3,14,1,1,19,135.71
