,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
AD Mathews,2,4,0,0,0,0,0,6,0,1,4,66.67
AB Dinda,0,2,0,0,0,0,0,2,0,1,2,100.0
DE Bollinger,3,5,1,0,1,0,0,10,0,3,11,110.0
KMDN Kulasekara,2,1,1,0,0,0,0,4,0,1,3,75.0
VY Mahesh,3,3,0,0,0,0,0,6,0,1,3,50.0
RA Jadeja,4,7,0,0,1,0,0,12,0,1,11,91.67
R Ashwin,3,6,3,0,0,0,1,13,1,3,18,138.46
CH Gayle,4,2,0,0,0,0,0,6,0,1,2,33.33
A Mithun,2,3,0,0,0,0,0,5,0,1,3,60.0
S Aravind,2,0,0,0,0,0,0,2,1,1,0,0.0
WPUJC Vaas,1,0,0,0,0,0,0,1,0,1,0,0.0
Jaskaran Singh,3,2,0,0,1,0,0,6,1,1,6,100.0
TG Southee,1,2,0,0,1,0,0,4,0,1,6,150.0
GR Napier,6,6,1,0,2,0,1,16,0,1,22,137.5
ST Jayasuriya,2,3,0,0,0,0,1,6,0,1,9,150.0
SB Wagh,1,0,0,0,0,0,0,1,0,1,0,0.0
AC Thomas,2,1,0,0,0,0,0,3,0,1,1,33.33
JD Ryder,2,2,0,0,0,0,0,4,0,1,2,50.0
Ankit Sharma,1,2,0,0,0,0,1,4,0,1,8,200.0
DT Christian,0,2,0,0,0,0,0,2,0,1,2,100.0
Anand Rajan,1,2,0,0,1,0,1,5,0,1,12,240.0
DS Kulkarni,1,1,2,0,1,0,0,5,0,1,9,180.0
