,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
Mohammad Asif,2,2,1,0,3,0,0,8,0,1,16,200.0
GD McGrath,1,1,1,0,1,0,0,4,0,1,7,175.0
VY Mahesh,2,1,0,0,2,0,1,6,0,1,15,250.0
MF Maharoof,2,2,0,0,1,0,0,5,1,2,6,120.0
MS Gony,12,8,3,0,9,0,1,33,0,3,56,169.7
M Ntini,9,5,0,0,2,0,1,17,0,3,19,111.76
JA Morkel,13,4,0,0,2,0,0,19,2,5,12,63.16
M Muralitharan,6,7,1,0,1,0,0,15,1,3,13,86.67
SK Raina,0,2,0,0,1,0,0,3,0,1,6,200.0
S Vidyut,1,0,0,0,0,0,0,1,1,1,0,0.0
CK Langeveldt,4,0,0,0,1,0,0,5,0,1,4,80.0
AB Dinda,5,3,0,0,2,0,0,10,0,2,11,110.0
L Balaji,3,3,0,0,1,0,0,7,0,2,7,100.0
RP Singh,6,0,0,0,2,0,0,8,0,1,8,100.0
WPUJC Vaas,5,0,0,0,0,0,0,5,0,1,0,0.0
A Symonds,6,3,2,0,2,0,1,14,0,1,21,150.0
PP Ojha,3,4,0,0,2,0,0,9,0,1,12,133.33
DR Smith,2,4,0,0,1,0,0,7,0,2,8,114.29
RG Sharma,0,1,0,0,0,0,0,1,0,1,1,100.0
Z Khan,2,2,0,0,0,0,1,5,0,1,8,160.0
P Kumar,14,4,2,0,3,0,0,23,2,3,20,86.96
JH Kallis,5,2,0,0,3,0,0,10,0,1,14,140.0
Abdur Razzak,0,1,0,0,0,0,0,1,0,1,1,100.0
A Kumble,7,3,0,0,1,0,0,11,1,1,7,63.64
V Kohli,2,4,0,0,1,0,0,7,0,1,8,114.29
JDP Oram,3,2,0,0,0,0,2,7,0,2,14,200.0
DP Nannes,2,0,0,0,0,0,0,2,1,1,0,0.0
I Sharma,1,3,0,0,2,0,0,6,1,2,11,183.33
AB Agarkar,4,3,1,0,4,0,1,13,0,1,27,207.69
Umar Gul,3,2,0,0,0,0,0,5,1,1,2,40.0
DJ Hussey,0,1,0,0,1,0,0,2,0,1,5,250.0
SC Ganguly,0,1,0,0,2,0,0,3,0,1,9,300.0
SM Pollock,5,5,2,0,3,0,0,15,0,2,21,140.0
A Nehra,8,2,0,0,1,0,0,11,0,3,6,54.55
DS Kulkarni,3,3,0,0,0,0,1,7,0,1,9,128.57
DJ Bravo,5,2,2,0,0,0,0,9,0,1,6,66.67
ST Jayasuriya,1,4,0,0,0,0,0,5,0,1,4,80.0
RR Raje,3,4,0,0,0,0,0,7,1,1,4,57.14
S Tyagi,3,1,2,0,1,0,0,7,0,1,9,128.57
SB Jakati,2,1,0,0,0,0,0,3,0,1,1,33.33
RR Powar,0,3,0,0,0,0,0,3,0,1,3,100.0
IK Pathan,2,0,0,0,0,0,0,2,1,1,0,0.0
PJ Sangwan,3,0,0,0,1,0,1,5,0,1,10,200.0
RJ Harris,0,1,0,0,0,0,0,1,0,1,1,100.0
FH Edwards,2,0,0,0,0,0,0,2,0,1,0,0.0
CRD Fernando,2,1,0,0,0,0,0,3,1,1,1,33.33
