,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
SR Watson,2,1,1,0,0,0,0,4,1,1,3,75.0
AB Dinda,1,0,0,0,0,0,0,1,1,1,0,0.0
JH Kallis,2,0,0,0,0,0,0,2,0,1,0,0.0
SP Narine,1,0,0,0,0,0,0,1,1,1,0,0.0
DJ Bravo,6,0,0,0,0,0,0,6,1,1,0,0.0
PV Tambe,2,2,1,0,0,0,1,6,1,1,10,166.67
KW Richardson,3,1,0,0,0,0,0,4,0,1,1,25.0
R Bhatia,1,2,0,0,0,0,0,3,0,1,2,66.67
UT Yadav,0,1,1,0,0,0,0,2,0,1,3,150.0
IK Pathan,2,1,1,0,0,0,1,5,0,1,9,180.0
KA Pollard,1,3,1,0,1,0,0,6,0,1,9,150.0
SL Malinga,2,1,1,0,1,0,0,5,0,1,7,140.0
MG Johnson,1,0,0,0,0,0,0,1,0,1,0,0.0
DS Kulkarni,2,1,0,0,0,0,0,3,0,1,1,33.33
DR Smith,0,2,0,0,1,0,0,3,0,1,6,200.0
