,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
PJ Sangwan,3,1,0,0,2,0,2,8,0,2,21,262.5
Basil Thampi,3,2,0,0,0,0,1,6,1,1,8,133.33
JP Faulkner,5,4,1,0,2,0,4,16,1,3,38,237.5
SK Raina,5,10,3,1,5,0,2,26,0,3,51,196.15
Ankit Soni,0,3,0,0,0,0,1,4,0,1,9,225.0
RA Jadeja,4,1,0,0,1,0,1,7,1,2,11,157.14
DR Smith,1,6,1,0,2,0,0,10,0,3,16,160.0
IK Pathan,1,0,0,0,0,0,0,1,0,1,0,0.0
R Ashwin,3,1,0,0,0,0,0,4,0,1,1,25.0
A Zampa,7,4,2,0,2,0,1,16,2,3,22,137.5
MM Sharma,5,0,1,0,0,0,0,6,0,2,2,33.33
AR Patel,1,2,0,0,0,0,0,3,0,2,2,66.67
GJ Maxwell,1,1,0,0,1,0,0,3,1,2,5,166.67
Harbhajan Singh,1,2,0,0,0,0,1,4,0,1,8,200.0
KH Pandya,0,1,0,0,2,0,0,3,0,1,9,300.0
N Rana,1,2,0,0,0,0,0,3,0,1,2,66.67
MJ McClenaghan,3,1,0,0,0,0,0,4,0,1,1,25.0
JJ Bumrah,6,1,1,0,0,0,0,8,3,3,3,37.5
AB Dinda,7,0,1,0,0,0,0,8,1,1,2,25.0
NLTC Perera,1,0,0,0,0,0,0,1,0,1,0,0.0
SR Watson,5,11,1,0,1,0,1,19,0,2,23,121.05
TM Head,1,4,1,0,0,0,1,7,0,1,12,171.43
Avesh Khan,1,2,0,0,0,0,0,3,0,1,2,66.67
YS Chahal,5,5,1,0,0,0,0,11,0,2,7,63.64
HV Patel,4,4,0,0,2,0,1,11,1,1,18,163.64
STR Binny,0,1,0,0,0,0,0,1,0,1,1,100.0
S Aravind,1,0,0,0,0,0,0,1,1,1,0,0.0
Mohammed Siraj,1,2,0,0,0,0,1,4,1,1,8,200.0
MC Henriques,3,6,1,0,3,0,0,13,0,3,20,153.85
Rashid Khan,2,4,1,0,2,0,0,9,0,1,14,155.56
S Kaul,1,1,0,0,0,0,0,2,0,1,1,50.0
BB Sran,1,2,0,0,0,0,0,3,0,1,2,66.67
Mustafizur Rahman,7,7,1,0,3,0,2,20,0,2,33,165.0
DJ Hooda,0,2,1,0,0,0,0,3,0,1,4,133.33
KV Sharma,1,3,1,0,1,0,0,6,0,1,9,150.0
Yuvraj Singh,2,2,1,0,0,0,0,5,1,3,4,80.0
SP Narine,0,5,0,0,1,0,0,6,0,2,9,150.0
NM Coulter-Nile,4,1,0,0,0,0,0,5,2,2,1,20.0
Kuldeep Yadav,1,2,0,0,0,0,1,4,0,1,8,200.0
UT Yadav,1,1,0,0,2,0,3,7,0,2,27,385.71
DS Kulkarni,5,2,1,0,4,0,0,12,0,2,20,166.67
DJ Bravo,1,2,0,0,0,0,0,3,0,1,2,66.67
P Kumar,0,2,0,0,0,0,0,2,0,1,2,100.0
S Kaushik,4,2,1,0,2,0,0,9,0,1,12,133.33
KC Cariappa,1,1,0,0,2,0,0,4,0,1,9,225.0
VR Aaron,1,0,0,0,0,0,0,1,1,1,0,0.0
Sandeep Sharma,0,0,0,0,1,0,0,1,0,1,4,400.0
AD Russell,1,1,1,0,0,0,0,3,0,1,3,100.0
SL Malinga,1,0,0,0,0,0,0,1,0,1,0,0.0
JD Unadkat,3,1,0,0,0,0,0,4,0,1,1,25.0
Washington Sundar,1,0,0,0,0,0,1,2,0,1,6,300.0
BA Stokes,3,3,0,0,0,0,0,6,0,2,3,50.0
SN Thakur,1,1,0,0,3,0,0,5,0,1,13,260.0
DT Christian,0,2,0,0,0,0,0,2,0,1,2,100.0
Iqbal Abdulla,4,2,0,0,1,0,2,9,0,1,18,200.0
TS Mills,1,5,1,0,2,0,1,10,0,1,21,210.0
B Stanlake,1,1,0,0,0,0,0,2,0,1,1,50.0
P Negi,1,0,0,0,0,0,0,1,1,1,0,0.0
Imran Tahir,1,4,1,0,0,0,0,6,0,1,6,100.0
R Bhatia,0,5,0,0,0,0,2,7,0,1,17,242.86
A Nehra,2,2,0,0,0,0,0,4,0,1,2,50.0
B Kumar,3,2,0,0,0,0,1,6,0,1,8,133.33
