,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
AN Ahmed,4,4,0,0,0,0,0,8,1,2,4,50.0
Harbhajan Singh,8,3,0,0,3,0,2,16,0,2,27,168.75
SL Malinga,4,5,0,0,1,0,1,11,2,4,15,136.36
MM Patel,2,3,2,0,2,0,2,11,0,2,27,245.45
RG Sharma,1,1,1,0,1,0,1,5,0,1,13,260.0
KA Pollard,6,5,0,0,1,0,0,12,1,2,9,75.0
J Botha,4,1,0,0,1,0,3,9,0,1,23,255.56
Pankaj Singh,8,3,0,0,4,0,0,15,1,2,19,126.67
A Singh,0,1,1,0,0,0,0,2,0,1,3,150.0
AD Russell,3,4,0,0,1,0,0,8,1,1,8,100.0
JW Hastings,3,1,0,0,0,0,0,4,0,1,1,25.0
A Mishra,3,4,0,0,2,0,0,9,2,2,12,133.33
Sandeep Sharma,15,5,1,0,1,0,2,24,2,4,23,95.83
P Kumar,7,3,0,0,0,0,0,10,0,3,3,30.0
RJ Harris,2,0,0,0,0,0,1,3,1,1,6,200.0
IC Pandey,2,1,0,0,0,0,0,3,1,1,1,33.33
BW Hilfenhaus,3,1,0,0,0,0,0,4,0,1,1,25.0
DW Steyn,8,3,1,0,2,0,0,14,0,3,13,92.86
I Sharma,5,2,1,0,3,0,1,12,0,2,22,183.33
MS Gony,1,1,1,0,0,0,0,3,1,1,3,100.0
R Vinay Kumar,4,3,1,0,3,1,0,12,1,3,22,183.33
R Bhatia,0,4,0,0,0,0,0,4,0,2,4,100.0
B Lee,2,4,0,0,1,0,0,7,0,1,8,114.29
SP Narine,4,1,0,0,0,0,0,5,1,1,1,20.0
JA Morkel,8,7,1,0,5,0,0,21,1,5,29,138.1
DE Bollinger,14,3,0,0,4,0,1,22,0,2,25,113.64
R Ashwin,11,9,1,0,4,0,2,27,3,5,39,144.44
DJ Bravo,6,4,1,0,0,0,0,11,1,1,6,54.55
SB Jakati,2,1,0,0,0,0,0,3,0,1,1,33.33
TG Southee,11,8,0,0,3,0,1,23,0,4,26,113.04
HH Pandya,1,0,0,0,0,0,0,1,0,1,0,0.0
MJ McClenaghan,2,1,0,0,0,0,0,3,2,2,1,33.33
CH Morris,7,3,1,0,2,0,0,13,0,3,13,100.0
DP Nannes,4,1,0,0,1,0,0,6,0,1,5,83.33
MM Sharma,4,3,0,0,1,0,1,9,0,2,13,144.44
RA Jadeja,2,3,0,0,0,0,2,7,1,2,15,214.29
B Kumar,6,3,0,0,2,0,0,11,1,4,11,100.0
KV Sharma,0,1,0,0,0,0,0,1,0,1,1,100.0
MC Henriques,2,3,1,0,1,0,0,7,0,1,9,128.57
V Pratap Singh,1,1,0,0,1,0,1,4,0,1,11,275.0
A Ashish Reddy,1,1,0,0,0,0,1,3,1,1,7,233.33
GH Vihari,2,1,0,0,1,0,1,5,0,1,11,220.0
NLTC Perera,1,4,0,0,2,0,0,7,1,2,12,171.43
STR Binny,2,0,0,0,0,0,1,3,1,1,6,200.0
M Muralitharan,3,3,1,0,0,0,2,9,0,2,17,188.89
MA Starc,10,6,1,0,1,0,0,18,1,3,12,66.67
YS Chahal,3,1,0,0,1,0,1,6,0,1,11,183.33
Yuvraj Singh,2,3,0,0,0,0,0,5,0,1,3,60.0
A Nehra,8,1,0,0,2,0,0,11,2,3,9,81.82
DR Smith,4,3,0,0,0,0,0,7,0,1,3,42.86
RP Singh,5,6,0,0,3,0,1,15,0,2,24,160.0
Anureet Singh,12,7,1,0,4,0,0,24,1,2,25,104.17
MG Johnson,3,6,0,0,2,0,1,12,1,2,20,166.67
R Dhawan,0,4,1,0,1,0,0,6,0,1,10,166.67
AR Patel,5,13,0,0,0,0,0,18,0,3,13,72.22
GJ Maxwell,2,4,0,0,0,0,1,7,0,2,10,142.86
S Nadeem,3,3,0,0,1,0,0,7,1,2,7,100.0
PJ Cummins,2,2,1,0,0,0,0,5,0,1,4,80.0
Z Khan,3,2,1,0,0,0,0,6,1,1,4,66.67
UT Yadav,10,2,0,0,1,0,0,13,0,2,6,46.15
M Morkel,7,3,2,0,1,0,1,14,2,3,17,121.43
SN Thakur,4,2,1,0,3,0,0,10,0,1,16,160.0
S Sreesanth,1,5,0,0,0,0,0,6,0,1,5,83.33
JJ Bumrah,2,0,0,0,0,0,0,2,1,1,0,0.0
JDP Oram,2,1,0,0,0,0,0,3,0,1,1,33.33
JH Kallis,2,2,0,0,1,0,0,5,0,1,6,120.0
R McLaren,4,0,0,0,0,0,0,4,1,1,0,0.0
VR Aaron,7,5,0,0,1,0,1,14,0,1,15,107.14
HV Patel,1,4,0,0,0,0,0,5,0,1,4,80.0
D Wiese,1,4,0,0,0,0,0,5,0,1,4,80.0
Iqbal Abdulla,3,3,0,0,0,0,0,6,1,1,3,50.0
DS Kulkarni,1,1,1,0,5,0,0,8,0,2,23,287.5
BCJ Cutting,0,2,1,0,2,0,0,5,0,1,12,240.0
JP Faulkner,3,0,0,0,0,0,0,3,1,1,0,0.0
AB Dinda,3,0,0,0,0,0,1,4,0,1,6,150.0
MN Samuels,3,1,0,0,0,0,0,4,1,1,1,25.0
L Balaji,1,2,0,0,0,0,0,3,1,1,2,66.67
P Awana,1,1,0,0,0,0,0,2,1,2,1,50.0
KK Cooper,5,0,0,0,0,0,0,5,0,1,0,0.0
SK Trivedi,2,2,0,0,0,0,0,4,0,1,2,50.0
GB Hogg,2,0,1,0,0,0,0,3,1,1,2,66.67
PV Tambe,2,0,0,0,0,0,0,2,1,1,0,0.0
