,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
SK Raina,0,4,0,0,0,0,1,5,0,1,10,200.0
M Muralitharan,4,1,1,0,1,0,0,7,0,1,7,100.0
M Ntini,4,1,2,0,4,0,1,12,0,2,27,225.0
JA Morkel,1,4,1,0,0,0,0,6,0,2,6,100.0
L Balaji,0,1,0,0,0,0,1,2,0,1,7,350.0
PP Chawla,1,1,0,0,0,0,0,2,1,1,1,50.0
S Sreesanth,4,1,0,0,2,0,3,10,0,2,27,270.0
WPUJC Vaas,3,1,0,0,1,0,0,5,1,1,5,100.0
RP Singh,2,1,0,0,0,0,1,4,0,1,7,175.0
SM Pollock,6,2,0,0,2,0,0,10,0,1,10,100.0
A Nehra,4,0,0,0,2,0,0,6,0,1,8,133.33
MS Gony,1,2,0,0,0,0,0,3,0,1,2,66.67
B Lee,1,1,0,0,0,0,1,3,0,1,7,233.33
JR Hopes,2,0,0,0,1,0,0,3,1,1,4,133.33
