,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
JR Hopes,0,1,0,0,0,0,0,1,0,1,1,100.0
IK Pathan,1,6,0,0,1,0,0,8,0,3,10,125.0
MS Gony,0,2,0,0,0,0,0,2,0,1,2,100.0
MG Johnson,1,1,0,0,0,0,0,2,0,1,1,50.0
DS Kulkarni,5,1,0,0,1,0,0,7,1,1,5,71.43
GD McGrath,1,0,0,0,1,0,0,2,0,2,4,200.0
VY Mahesh,4,2,0,0,1,0,0,7,0,2,6,85.71
Mohammad Asif,0,1,0,0,1,0,0,2,0,1,5,250.0
RR Powar,1,0,0,0,0,0,0,1,0,1,0,0.0
DP Vijaykumar,0,1,0,0,0,0,0,1,0,1,1,100.0
TL Suman,0,2,0,0,0,0,0,2,0,1,2,100.0
WPUJC Vaas,0,2,1,0,0,0,0,3,0,1,4,133.33
A Symonds,1,5,0,0,0,0,1,7,0,1,11,157.14
R Dhawan,1,3,0,0,0,0,0,4,0,1,3,75.0
RJ Harris,1,1,0,0,0,0,0,2,0,1,1,50.0
