,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
BAW Mendis,0,1,0,0,0,0,0,1,0,1,1,100.0
DAJ Bracewell,1,0,0,0,0,0,0,1,1,1,0,0.0
Parvez Rasool,2,7,0,0,0,0,0,9,0,1,7,77.78
DJG Sammy,1,1,0,0,0,0,1,3,0,1,7,233.33
S Randiv,1,4,0,0,1,0,0,6,0,1,8,133.33
MR Marsh,4,4,1,0,1,0,1,11,0,1,16,145.45
MJ Clarke,4,1,0,0,1,0,0,6,0,1,5,83.33
L Ablish,2,2,1,0,2,0,0,7,0,1,12,171.43
CJ Anderson,2,8,1,0,0,0,1,12,0,1,16,133.33
C Nanda,2,0,0,0,0,0,0,2,1,1,0,0.0
