,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
BW Hilfenhaus,4,5,0,0,0,0,1,10,0,2,11,110.0
M Muralitharan,7,6,0,0,0,0,1,14,1,3,12,85.71
KP Appanna,0,1,0,0,0,0,2,3,0,1,13,433.33
CH Gayle,0,3,0,0,2,0,1,6,0,1,17,283.33
VS Malik,0,1,0,0,1,0,0,2,0,1,5,250.0
AF Milne,0,1,1,0,1,0,0,3,0,1,7,233.33
JR Hopes,1,1,0,0,0,0,0,2,0,1,1,50.0
Ankit Sharma,1,4,0,0,0,0,1,6,0,3,10,166.67
A Singh,3,0,1,0,0,0,0,4,0,1,2,50.0
AL Menaria,1,1,1,0,2,0,0,5,0,1,11,220.0
TA Boult,7,5,2,0,0,0,1,15,1,2,15,100.0
Kuldeep Yadav,5,1,1,0,0,0,0,7,0,2,3,42.86
Mustafizur Rahman,0,2,0,0,0,0,1,3,0,1,8,266.67
PC Valthaty,2,0,1,0,0,0,1,4,0,1,8,200.0
CL White,0,2,0,0,0,0,1,3,0,1,8,266.67
DT Christian,1,0,0,0,0,0,0,1,1,1,0,0.0
J Syed Mohammad,0,3,2,0,0,0,2,7,0,2,19,271.43
RP Singh,2,1,0,0,2,0,1,6,0,1,15,250.0
MN Samuels,1,1,0,0,0,0,0,2,0,1,1,50.0
R Sharma,8,4,0,0,0,0,0,12,1,2,4,33.33
RE van der Merwe,0,2,1,0,0,0,1,4,0,1,10,250.0
S Ladda,3,1,1,0,2,0,1,8,1,2,17,212.5
AB McDonald,0,0,1,0,1,0,3,5,0,1,24,480.0
GB Hogg,1,5,0,0,2,0,0,8,0,1,13,162.5
AA Chavan,4,2,0,0,2,0,1,9,1,1,16,177.78
AP Dole,4,1,1,0,2,0,1,9,1,1,17,188.89
Anand Rajan,2,1,1,0,1,0,1,6,1,1,13,216.67
PP Ojha,6,2,0,0,0,0,0,8,1,3,2,25.0
DJ Hussey,1,1,1,0,0,0,0,3,0,1,3,100.0
MS Gony,5,3,0,0,0,0,0,8,0,1,3,37.5
P Kumar,4,5,1,0,3,0,2,15,0,3,31,206.67
CR Woakes,2,1,0,0,1,0,0,4,1,1,5,125.0
MP Stoinis,5,2,0,0,0,0,0,7,1,1,2,28.57
KC Cariappa,3,3,0,0,0,0,2,8,0,1,15,187.5
SMSM Senanayake,1,3,0,0,0,0,1,5,0,1,9,180.0
DJG Sammy,1,2,1,0,1,0,0,5,0,1,8,160.0
DR Smith,3,1,0,0,1,0,1,6,0,2,11,183.33
J Theron,3,2,1,0,1,0,0,7,1,1,8,114.29
SN Thakur,1,2,0,0,0,0,0,3,0,1,2,66.67
Jaskaran Singh,1,1,0,0,0,0,0,2,1,2,1,50.0
MF Maharoof,0,1,0,0,0,0,0,1,0,1,1,100.0
AC Thomas,2,3,0,0,2,0,1,8,0,1,17,212.5
JE Taylor,4,2,1,0,0,0,1,8,1,1,10,125.0
JA Morkel,5,2,0,0,1,0,0,8,1,2,6,75.0
DL Vettori,3,1,0,0,0,0,0,4,1,1,1,25.0
NLTC Perera,4,4,0,0,4,0,5,17,0,3,50,294.12
JP Duminy,1,1,0,0,0,0,1,3,0,1,7,233.33
Joginder Sharma,1,1,0,0,1,0,0,3,0,1,5,166.67
MM Patel,2,3,1,0,0,0,1,7,0,1,11,157.14
AJ Tye,2,1,0,0,1,0,1,5,1,1,11,220.0
WD Parnell,4,3,0,0,0,0,0,7,0,1,3,42.86
LR Shukla,4,0,0,0,1,0,0,5,0,1,4,80.0
