,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
SP Narine,2,2,0,0,0,0,0,4,0,1,2,50.0
CR Woakes,2,2,1,0,0,0,0,5,0,1,4,80.0
NM Coulter-Nile,0,2,0,0,1,0,0,3,0,1,6,200.0
