,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
R Dhawan,2,3,0,0,0,0,0,5,0,2,3,60.0
P Awana,7,5,3,0,7,0,2,24,1,4,51,212.5
NM Coulter-Nile,6,3,0,1,2,0,1,13,1,2,20,153.85
SB Wagh,0,0,0,0,1,0,0,1,0,1,4,400.0
SW Tait,4,2,2,0,2,0,0,10,0,3,14,140.0
PJ Sangwan,9,7,2,0,1,0,2,21,2,5,27,128.57
AM Salvi,0,1,0,0,0,0,0,1,0,1,1,100.0
MK Tiwary,0,2,0,0,0,0,1,3,0,1,8,266.67
HH Pandya,3,4,1,0,2,0,1,11,0,2,20,181.82
P Negi,3,6,1,0,1,0,2,13,1,2,24,184.62
Pankaj Singh,7,2,1,0,3,0,0,13,1,2,16,123.08
RJ Harris,5,2,0,0,0,0,0,7,1,4,2,28.57
A Symonds,7,7,1,0,1,0,1,17,1,2,19,111.76
NLTC Perera,8,11,3,1,4,0,1,28,1,3,42,150.0
SMSM Senanayake,2,0,1,0,1,0,0,4,0,1,6,150.0
R Ninan,2,4,1,0,2,0,1,10,1,1,20,200.0
JJ van der Wath,1,2,0,0,1,0,0,4,0,1,6,150.0
LR Shukla,9,8,1,0,3,0,0,21,0,4,22,104.76
WD Parnell,0,3,0,0,2,0,1,6,0,1,17,283.33
AD Mathews,4,8,1,0,4,0,1,18,0,3,32,177.78
DS Kulkarni,4,4,0,0,1,0,1,10,1,3,14,140.0
J Botha,9,8,3,0,0,1,0,21,0,3,19,90.48
Azhar Mahmood,6,4,1,0,1,0,2,14,1,2,22,157.14
CJ Anderson,1,3,0,0,1,0,0,5,0,2,7,140.0
PP Ojha,8,25,6,1,1,0,4,45,2,9,68,151.11
KA Pollard,13,21,5,0,6,0,3,48,1,6,73,152.08
AS Rajpoot,5,3,1,0,3,0,0,12,0,1,17,141.67
JO Holder,2,2,0,0,2,0,0,6,0,1,10,166.67
KC Cariappa,1,3,1,0,1,0,0,6,0,1,9,150.0
STR Binny,0,8,0,0,0,0,0,8,0,4,8,100.0
KK Cooper,5,5,0,0,2,0,1,13,2,3,19,146.15
M Muralitharan,8,7,1,0,2,0,0,18,1,3,17,94.44
TA Boult,5,5,0,0,3,0,0,13,1,2,17,130.77
LRPL Taylor,0,2,1,0,0,0,0,3,0,1,4,133.33
MA Starc,6,6,1,0,2,0,0,15,0,4,16,106.67
S Rana,3,3,1,0,2,0,0,9,0,2,13,144.44
A Singh,5,3,3,0,3,0,1,15,2,3,27,180.0
A Mishra,13,33,6,0,5,0,3,60,3,9,83,138.33
Harmeet Singh,5,8,1,0,2,0,0,16,0,2,18,112.5
Anureet Singh,4,8,0,0,3,0,0,15,0,2,20,133.33
Karanveer Singh,3,0,0,0,0,0,0,3,0,1,0,0.0
PV Tambe,7,2,1,0,0,0,0,10,0,3,4,40.0
S Sreesanth,11,9,1,0,3,0,2,26,1,4,35,134.62
RR Powar,6,19,2,0,5,0,0,32,0,5,43,134.38
