,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
P Kumar,44,18,9,2,16,0,3,92,3,11,124,134.78
PJ Sangwan,6,4,1,0,0,0,2,13,0,3,18,138.46
JP Faulkner,3,8,4,0,2,0,0,17,0,3,24,141.18
MM Patel,3,6,0,0,1,0,0,10,0,1,10,100.0
RA Jadeja,6,12,4,0,3,0,1,26,0,3,38,146.15
Ankit Soni,1,3,1,0,3,0,0,8,0,1,17,212.5
J Yadav,21,15,2,0,10,0,2,50,1,5,71,142.0
Z Khan,19,11,1,1,4,0,2,38,2,6,44,115.79
NM Coulter-Nile,19,13,5,0,3,0,2,42,1,6,47,111.9
M Muralitharan,10,7,2,0,1,0,1,21,0,2,21,100.0
MA Starc,10,9,4,0,2,0,0,25,1,3,25,100.0
AN Ahmed,4,5,0,0,1,0,2,12,0,2,21,175.0
VR Aaron,15,9,1,0,5,0,1,31,1,4,37,119.35
YS Chahal,14,22,5,0,4,0,7,52,1,6,90,173.08
Yuvraj Singh,0,3,0,0,0,0,0,3,0,2,3,100.0
YK Pathan,13,17,2,0,3,0,2,37,0,8,45,121.62
S Narwal,4,1,1,0,0,0,0,6,1,1,3,50.0
L Balaji,9,11,2,0,3,0,0,25,3,7,27,108.0
SP Narine,28,19,7,1,9,0,6,70,2,10,108,154.29
B Lee,14,4,3,0,3,0,2,26,0,4,34,130.77
JH Kallis,12,6,0,0,5,0,1,24,1,4,32,133.33
R Bhatia,7,7,3,0,1,0,1,19,1,3,23,121.05
WPUJC Vaas,7,4,1,0,2,0,0,14,1,3,14,100.0
RP Singh,15,5,1,0,2,0,3,26,1,5,33,126.92
PP Ojha,9,14,3,0,1,0,5,32,0,5,54,168.75
RG Sharma,0,1,0,0,0,0,0,1,0,1,1,100.0
R Sharma,2,5,2,0,1,0,2,12,0,3,25,208.33
A Symonds,3,3,1,0,0,0,0,7,0,1,5,71.43
SR Watson,6,6,3,0,4,0,1,20,2,5,34,170.0
SW Tait,2,4,1,0,4,0,1,12,0,2,28,233.33
STR Binny,5,5,1,0,0,0,0,11,1,3,7,63.64
PV Tambe,3,15,1,0,1,0,0,20,1,4,21,105.0
DW Steyn,21,6,3,0,6,0,1,37,2,5,42,113.51
DT Christian,7,9,1,0,4,0,0,21,0,3,27,128.57
Harmeet Singh,5,10,1,0,1,0,0,17,0,2,16,94.12
A Mishra,8,17,6,0,2,0,0,33,1,4,37,112.12
S Dhawan,5,1,0,0,2,0,0,8,1,2,9,112.5
Harbhajan Singh,42,27,6,0,10,0,3,88,3,11,97,110.23
SL Malinga,22,20,4,0,7,0,3,56,2,10,74,132.14
DS Kulkarni,22,24,3,0,2,0,1,52,2,9,44,84.62
KW Richardson,5,5,1,1,4,0,5,21,0,3,56,266.67
AB Dinda,21,12,4,0,3,0,3,43,2,7,50,116.28
RJ Harris,18,2,1,0,3,0,1,25,2,4,22,88.0
PP Chawla,16,18,2,0,8,0,3,47,1,7,72,153.19
SJ Srivastava,5,6,1,0,2,0,1,15,1,2,22,146.67
PC Valthaty,3,2,0,0,3,0,1,9,0,2,20,222.22
JP Duminy,11,8,1,0,1,0,1,22,2,5,20,90.91
DJ Muthuswami,2,0,2,0,4,0,0,8,0,1,20,250.0
HV Patel,13,7,1,0,9,0,3,33,0,5,63,190.91
D Wiese,1,3,0,0,2,0,0,6,0,1,11,183.33
A Nehra,2,7,1,0,4,0,0,14,0,2,25,178.57
MM Sharma,13,16,3,0,14,0,2,48,1,9,90,187.5
IC Pandey,6,2,0,0,1,0,2,11,1,1,18,163.64
R Ashwin,17,26,4,0,2,0,1,50,1,6,48,96.0
