,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
TG Southee,1,1,1,0,0,0,0,3,0,1,3,100.0
MF Maharoof,1,1,0,0,0,0,0,2,0,1,1,50.0
M Muralitharan,2,1,0,0,0,0,0,3,0,2,1,33.33
RP Singh,0,2,0,0,1,0,0,3,0,1,6,200.0
R Vinay Kumar,1,1,2,0,0,0,0,4,0,1,5,125.0
SL Malinga,5,5,0,0,1,0,0,11,0,2,9,81.82
Harbhajan Singh,1,2,0,0,0,0,0,3,0,1,2,66.67
MG Johnson,1,0,0,0,0,0,0,1,0,1,0,0.0
Anand Rajan,1,2,0,0,0,0,0,3,0,1,2,66.67
DJ Bravo,6,4,0,0,3,0,0,13,1,2,16,123.08
RA Jadeja,2,2,0,0,0,0,0,4,0,1,2,50.0
SB Jakati,1,4,0,0,0,0,1,6,0,1,10,166.67
DR Smith,1,1,1,0,0,0,0,3,0,1,3,100.0
P Kumar,1,0,1,0,0,0,0,2,0,1,2,100.0
B Kumar,1,0,0,0,1,0,0,2,0,1,4,200.0
KK Cooper,1,1,0,0,0,0,0,2,0,1,1,50.0
CH Morris,2,2,0,0,0,0,0,4,0,1,2,50.0
PJ Cummins,1,1,1,0,0,0,0,3,0,1,3,100.0
JJ Bumrah,4,1,0,0,3,0,0,8,0,1,13,162.5
HH Pandya,2,1,0,0,0,0,0,3,0,1,1,33.33
MJ McClenaghan,1,1,0,0,0,0,0,2,0,1,1,50.0
RE van der Merwe,0,1,0,0,0,0,0,1,0,1,1,100.0
