,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
AA Noffke,3,1,0,0,0,0,0,4,1,1,1,25.0
R Vinay Kumar,5,8,0,0,3,0,0,16,0,4,20,125.0
MC Henriques,0,1,0,0,0,0,0,1,0,1,1,100.0
M Kartik,3,5,0,0,0,0,0,8,1,2,5,62.5
PP Chawla,4,2,1,0,0,0,0,7,2,2,4,57.14
VRV Singh,5,6,1,0,3,0,0,15,0,2,20,133.33
Gagandeep Singh,4,5,4,0,2,0,2,17,1,1,33,194.12
JR Hopes,5,4,3,0,0,0,4,16,1,2,34,212.5
MK Tiwary,1,1,1,0,0,0,0,3,0,1,3,100.0
Iqbal Abdulla,3,1,0,0,1,0,0,5,1,1,5,100.0
MG Johnson,0,1,0,0,0,0,0,1,0,1,1,100.0
DS Kulkarni,5,1,2,0,3,0,1,12,0,2,23,191.67
SL Malinga,0,1,0,0,2,0,0,3,0,1,9,300.0
AB Agarkar,0,1,0,1,0,0,0,2,0,1,4,200.0
JD Ryder,2,9,1,0,1,0,0,13,0,2,15,115.38
A Kumble,3,3,2,0,0,0,3,11,0,2,25,227.27
B Akhil,3,2,0,0,0,0,0,5,1,1,2,40.0
HV Patel,3,3,2,0,3,0,0,11,1,1,19,172.73
R Sharma,4,2,1,0,1,0,1,9,1,2,14,155.56
MR Marsh,6,2,0,0,0,0,0,8,0,1,2,25.0
A Nehra,8,6,0,0,0,0,1,15,1,3,12,80.0
CK Langeveldt,1,0,0,0,0,0,0,1,0,1,0,0.0
SJ Srivastava,1,1,0,0,1,0,0,3,0,1,5,166.67
AM Salvi,1,1,0,0,0,0,0,2,1,1,1,50.0
P Awana,2,1,0,0,0,0,0,3,1,1,1,33.33
SM Pollock,3,1,0,0,2,0,0,6,1,2,9,150.0
RE van der Merwe,7,2,0,0,1,0,0,10,0,1,6,60.0
DP Vijaykumar,0,2,1,0,0,0,0,3,0,1,4,133.33
RA Jadeja,4,10,0,0,1,0,0,15,0,2,14,93.33
DP Nannes,2,1,1,0,1,0,0,5,0,1,7,140.0
Yuvraj Singh,1,1,1,0,0,0,0,3,0,1,3,100.0
SR Watson,2,0,0,0,0,0,0,2,1,1,0,0.0
Shakib Al Hasan,7,5,3,0,1,0,1,17,0,1,21,123.53
JD Unadkat,0,3,1,0,0,0,0,4,0,1,5,125.0
CRD Fernando,3,1,0,0,0,0,0,4,0,1,1,25.0
ST Jayasuriya,5,1,0,0,1,0,0,7,1,1,5,71.43
RR Powar,2,1,0,0,0,0,0,3,0,1,1,33.33
