,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
T Thushara,4,4,0,0,1,0,0,9,0,1,8,88.89
MS Gony,14,6,0,0,6,0,0,26,2,4,30,115.38
JA Morkel,23,23,1,0,10,0,0,57,2,11,65,114.04
SB Jakati,13,24,2,0,7,0,0,46,1,6,56,121.74
M Muralitharan,5,13,0,0,0,0,2,20,0,4,25,125.0
C Ganapathy,1,2,0,0,1,0,0,4,0,1,6,150.0
KW Richardson,2,0,0,0,0,0,0,2,0,1,0,0.0
Iqbal Abdulla,1,1,0,0,0,0,0,2,0,1,1,50.0
SR Watson,10,9,2,1,4,0,0,26,0,5,32,123.08
R Bhatia,3,10,2,0,2,0,0,17,0,3,22,129.41
PV Tambe,2,1,0,0,0,0,0,3,1,1,1,33.33
MA Starc,5,1,2,0,1,0,0,9,0,1,9,100.0
VR Aaron,5,6,1,0,0,0,0,12,0,3,8,66.67
YS Chahal,7,7,4,0,0,0,0,18,1,2,15,83.33
AB Dinda,6,9,2,0,0,0,0,17,1,3,13,76.47
Azhar Mahmood,5,1,0,0,2,0,0,8,1,2,9,112.5
P Kumar,8,5,0,0,0,0,0,13,0,4,5,38.46
BA Bhatt,13,10,1,0,4,0,1,29,2,4,34,117.24
PP Chawla,14,19,2,1,2,0,0,38,0,5,34,89.47
Harmeet Singh,10,7,0,0,1,0,1,19,1,3,17,89.47
DP Nannes,5,3,0,1,0,0,0,9,1,3,6,66.67
MM Sharma,2,2,0,0,1,0,0,5,0,2,6,120.0
RA Jadeja,8,13,1,0,1,0,1,24,0,5,25,104.17
R Ashwin,16,18,4,0,1,0,1,40,2,6,36,90.0
DJ Bravo,18,15,2,0,5,0,1,41,3,7,45,109.76
TG Southee,3,2,1,0,3,0,0,9,0,1,16,177.78
S Randiv,5,9,0,0,0,0,0,14,0,2,9,64.29
B Lee,0,3,0,0,0,0,0,3,0,1,3,100.0
S Sreesanth,19,7,1,0,3,0,0,30,0,4,21,70.0
SJ Srivastava,1,0,0,0,0,0,0,1,1,1,0,0.0
YA Abdulla,12,6,1,0,4,0,1,24,1,3,30,125.0
VS Malik,0,0,0,1,1,0,0,2,0,1,7,350.0
RR Powar,0,2,0,0,0,0,0,2,0,1,2,100.0
Yuvraj Singh,8,8,3,0,4,0,2,25,1,3,42,168.0
GD McGrath,7,6,0,0,1,0,0,14,0,2,10,71.43
PJ Sangwan,13,11,1,0,3,0,1,29,1,3,31,106.9
VY Mahesh,9,9,1,0,3,0,0,22,0,3,23,104.55
MF Maharoof,6,6,2,0,3,0,0,17,1,3,22,129.41
M Ntini,1,1,0,0,1,0,0,3,0,1,5,166.67
S Tyagi,1,2,0,0,0,0,0,3,0,1,2,66.67
L Balaji,6,1,0,0,4,0,0,11,2,3,17,154.55
IK Pathan,20,16,3,0,7,0,1,47,2,8,56,119.15
Bipul Sharma,2,2,2,0,2,0,3,11,0,1,32,290.91
RS Bopara,4,4,1,0,1,0,0,10,0,2,10,100.0
A Mishra,16,19,2,1,2,0,0,40,2,7,34,85.0
DL Vettori,15,23,1,0,2,0,2,43,3,6,45,104.65
AL Menaria,3,3,1,0,1,0,1,9,0,1,15,166.67
A Singh,15,9,2,0,1,0,0,27,1,4,17,62.96
ND Doshi,2,3,0,0,1,0,1,7,0,1,13,185.71
J Botha,9,7,1,0,1,0,0,18,1,2,13,72.22
SK Warne,9,12,1,0,1,0,0,23,0,3,18,78.26
SK Trivedi,7,16,3,0,4,0,0,30,2,5,38,126.67
MM Patel,23,12,2,0,7,0,2,46,2,6,56,121.74
PP Ojha,34,34,8,0,4,1,3,84,3,10,89,105.95
SL Malinga,24,25,2,1,10,0,2,64,2,9,84,131.25
Harbhajan Singh,18,21,4,0,2,0,2,47,2,7,49,104.26
KA Pollard,5,13,2,0,7,0,0,27,0,5,45,166.67
DR Smith,6,7,0,0,2,0,0,15,1,1,15,100.0
RJ Harris,27,7,3,1,5,0,0,43,0,5,36,83.72
RP Singh,25,13,3,0,8,0,0,49,4,9,51,104.08
A Symonds,8,13,0,0,2,0,0,23,0,3,21,91.3
FH Edwards,2,2,0,0,2,0,0,6,0,1,10,166.67
Z Khan,32,20,2,0,11,0,4,69,0,9,92,133.33
CK Langeveldt,5,6,0,0,3,0,0,14,1,2,18,128.57
Mohammed Shami,2,0,0,0,0,0,0,2,1,1,0,0.0
ST Jayasuriya,4,13,2,0,0,0,0,19,0,3,17,89.47
AM Nayar,12,5,2,0,2,0,0,21,0,2,17,80.95
A Nehra,12,9,2,0,3,0,1,27,0,4,31,114.81
SM Pollock,1,2,0,0,0,0,0,3,0,1,2,66.67
AD Mascarenhas,3,3,1,0,0,0,0,7,0,1,5,71.43
I Sharma,32,16,2,0,13,0,1,64,1,8,78,121.88
BAW Mendis,4,3,1,0,1,0,0,9,0,1,9,100.0
AB Agarkar,9,3,0,0,1,0,2,15,1,3,19,126.67
AD Mathews,8,6,0,0,0,0,0,14,1,3,6,42.86
DJ Hussey,2,1,0,0,1,0,0,4,0,1,5,125.0
M Kartik,13,15,0,0,1,0,0,29,1,5,19,65.52
Sohail Tanvir,4,1,0,0,0,0,0,5,0,1,1,20.0
GB Hogg,8,9,0,0,2,0,1,20,0,2,23,115.0
AA Chavan,5,7,0,0,0,0,0,12,0,3,7,58.33
STR Binny,0,1,0,0,0,0,0,1,0,1,1,100.0
JP Faulkner,5,2,0,0,0,0,0,7,0,1,2,28.57
R Vinay Kumar,9,12,3,1,1,0,0,26,3,6,25,96.15
HV Patel,1,4,0,0,0,0,1,6,0,2,10,166.67
KV Sharma,5,3,1,0,0,0,0,9,0,2,5,55.56
NLTC Perera,2,8,0,0,1,0,0,11,0,2,12,109.09
A Ashish Reddy,1,3,0,0,1,0,0,5,0,1,7,140.0
DW Steyn,11,4,1,0,5,0,0,21,2,5,26,123.81
DP Vijaykumar,2,2,0,0,2,0,0,6,0,2,10,166.67
AM Salvi,10,3,0,0,1,0,1,15,0,1,13,86.67
AB McDonald,0,7,1,0,0,0,0,8,0,2,9,112.5
Y Nagar,0,4,0,0,0,0,0,4,0,1,4,100.0
WD Parnell,5,3,0,0,1,0,0,9,1,3,7,77.78
B Kumar,7,2,0,0,1,0,0,10,0,3,6,60.0
MJ Clarke,2,4,0,0,0,0,0,6,1,1,4,66.67
SC Ganguly,4,9,1,0,1,0,0,15,0,3,15,100.0
AN Ahmed,10,4,0,0,1,0,1,16,0,2,14,87.5
RW Price,0,6,0,0,1,0,0,7,0,1,10,142.86
JEC Franklin,1,5,1,0,0,0,2,9,1,1,19,211.11
Joginder Sharma,1,3,0,0,1,0,0,5,1,1,7,140.0
P Amarnath,1,2,0,0,1,0,0,4,0,1,6,150.0
MG Johnson,14,7,0,0,3,0,0,24,0,3,19,79.17
Anand Rajan,4,2,0,0,0,0,0,6,0,2,2,33.33
DJG Sammy,1,0,0,0,2,0,0,3,0,1,8,266.67
S Nadeem,4,6,0,0,2,0,0,12,1,4,14,116.67
CRD Fernando,6,1,1,0,2,0,0,10,0,2,11,110.0
R McLaren,3,2,1,0,0,0,0,6,1,1,4,66.67
CL White,0,3,0,0,0,0,0,3,0,1,3,100.0
Ankit Sharma,3,4,0,0,0,0,0,7,0,1,4,57.14
V Pratap Singh,0,1,1,0,0,0,0,2,0,1,3,150.0
UT Yadav,22,12,3,0,7,0,0,44,2,5,46,104.55
MC Henriques,4,2,0,0,1,0,0,7,0,1,6,85.71
JD Unadkat,8,5,1,0,2,0,0,16,0,2,15,93.75
VRV Singh,0,1,0,0,1,0,0,2,0,1,5,250.0
SK Raina,2,2,0,0,1,0,0,5,0,1,6,120.0
CH Gayle,3,8,0,0,1,0,0,12,0,2,12,100.0
BJ Hodge,1,4,0,0,0,0,0,5,0,2,4,80.0
WPUJC Vaas,7,0,1,0,4,0,0,12,0,1,18,150.0
SB Bangar,3,2,0,0,1,0,0,6,0,1,6,100.0
KP Appanna,0,2,0,0,0,0,0,2,0,1,2,100.0
TM Dilshan,1,6,2,0,0,0,0,9,0,2,10,111.11
M Morkel,13,8,0,0,8,0,0,29,1,6,40,137.93
R Shukla,2,0,0,0,0,0,0,2,1,1,0,0.0
DT Christian,1,4,0,0,0,0,0,5,0,2,4,80.0
DB Ravi Teja,0,1,0,0,0,0,0,1,0,1,1,100.0
JP Duminy,1,0,0,0,0,0,1,2,1,1,6,300.0
P Negi,7,6,0,0,0,0,0,13,0,1,6,46.15
S Narwal,7,4,1,0,1,0,0,13,0,1,10,76.92
R Sharma,1,0,0,0,0,0,0,1,1,1,0,0.0
SR Tendulkar,0,3,0,0,0,0,0,3,0,1,3,100.0
DS Kulkarni,4,3,0,0,1,0,0,8,0,2,7,87.5
RS Gavaskar,2,1,0,0,1,0,0,4,0,1,5,125.0
BW Hilfenhaus,5,4,0,0,0,0,0,9,1,2,4,44.44
