,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
PJ Sangwan,0,1,0,0,0,0,0,1,0,1,1,100.0
MF Maharoof,0,2,0,0,0,0,0,2,0,1,2,100.0
SK Warne,3,1,0,0,0,0,0,4,1,1,1,25.0
YK Pathan,2,0,2,0,1,0,0,5,0,1,8,160.0
L Balaji,4,0,0,0,0,0,0,4,0,2,0,0.0
M Ntini,1,1,0,0,1,0,0,3,0,1,5,166.67
JA Morkel,0,1,0,0,0,0,0,1,0,1,1,100.0
A Nehra,3,3,0,0,1,0,1,8,0,2,13,162.5
DR Smith,1,0,0,0,0,0,0,1,1,1,0,0.0
Harbhajan Singh,1,0,1,0,0,0,0,2,0,1,2,100.0
DS Kulkarni,3,1,0,0,0,0,0,4,0,1,1,25.0
M Morkel,2,2,0,0,0,0,0,4,1,1,2,50.0
UT Yadav,1,1,2,0,0,0,1,5,0,1,11,220.0
JDP Oram,1,1,0,0,0,0,0,2,1,2,1,50.0
Joginder Sharma,1,1,0,0,0,0,0,2,0,1,1,50.0
AB Agarkar,2,0,0,0,0,0,0,2,1,1,0,0.0
WPUJC Vaas,1,0,0,0,2,0,0,3,0,1,8,266.67
LPC Silva,0,1,0,0,0,0,3,4,0,1,19,475.0
