,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
A Nehra,0,2,0,0,0,0,0,2,0,1,2,100.0
DJ Bravo,4,4,0,0,0,0,0,8,0,3,4,50.0
MM Sharma,2,3,0,0,1,0,0,6,1,2,7,116.67
Shivam Sharma,2,2,0,0,1,0,0,5,0,1,6,120.0
AR Patel,5,3,0,0,0,0,0,8,0,2,3,37.5
MG Johnson,2,4,0,0,1,0,0,7,1,2,8,114.29
L Balaji,4,5,1,0,1,0,0,11,1,2,11,100.0
Sandeep Sharma,1,1,1,0,1,0,0,4,0,1,7,175.0
TG Southee,2,0,1,0,1,0,0,4,0,1,6,150.0
PV Tambe,4,2,1,0,0,0,0,7,0,1,4,57.14
KW Richardson,0,1,1,0,0,0,0,2,0,1,3,150.0
R Bhatia,1,1,0,0,1,0,0,3,1,1,5,166.67
KA Pollard,0,1,0,0,0,0,0,1,0,1,1,100.0
SL Malinga,2,0,0,0,1,0,0,3,1,1,4,133.33
R Dhawan,3,2,0,0,0,0,0,5,0,1,2,40.0
B Kumar,2,1,0,0,1,0,0,4,0,1,5,125.0
DW Steyn,2,3,0,0,0,0,0,5,0,2,3,60.0
KV Sharma,2,0,1,0,0,0,0,3,0,1,2,66.67
DJG Sammy,0,1,0,0,0,0,0,1,0,1,1,100.0
IK Pathan,1,0,0,0,0,0,0,1,0,1,0,0.0
R Vinay Kumar,2,1,2,0,1,0,0,6,0,1,9,150.0
UT Yadav,0,1,1,0,0,0,0,2,0,1,3,150.0
