,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
V Pratap Singh,2,1,0,0,0,0,1,4,1,1,7,175.0
R Sharma,5,4,0,0,1,0,0,10,1,2,8,80.0
RP Singh,4,4,1,0,1,0,0,10,0,2,10,100.0
Harbhajan Singh,2,2,0,0,0,0,0,4,0,2,2,50.0
ST Jayasuriya,1,0,0,0,0,0,0,1,1,1,0,0.0
P Kumar,9,1,1,0,1,0,0,12,1,2,7,58.33
NJ Rimmington,5,1,0,0,1,0,0,7,0,1,5,71.43
R McLaren,3,2,0,0,1,0,0,6,0,1,6,100.0
PP Chawla,11,11,8,0,4,0,1,35,0,5,49,140.0
AM Nayar,2,1,0,0,1,0,0,4,1,1,5,125.0
SK Warne,6,7,2,0,1,0,1,17,0,3,21,123.53
SW Tait,3,1,0,0,1,0,0,5,1,2,5,100.0
A Uniyal,1,1,0,0,0,0,0,2,0,1,1,50.0
AA Jhunjhunwala,0,0,1,0,0,0,0,1,0,1,2,200.0
Mohammed Shami,2,0,1,1,2,0,0,6,0,1,13,216.67
R Ashwin,5,6,1,0,4,0,0,16,0,3,24,150.0
S Randiv,3,3,1,0,0,0,1,8,0,1,11,137.5
SK Raina,8,9,0,0,0,0,0,17,0,3,9,52.94
DE Bollinger,8,2,0,0,0,0,0,10,1,3,2,20.0
MG Johnson,0,1,0,0,0,0,0,1,0,1,1,100.0
R Dhawan,1,1,0,0,0,0,1,3,0,1,7,233.33
A Mishra,1,1,0,0,0,0,0,2,1,2,1,50.0
Iqbal Abdulla,1,0,0,0,0,0,0,1,0,1,0,0.0
JH Kallis,1,2,1,0,2,0,0,6,1,2,12,200.0
PP Ojha,5,6,3,0,2,0,0,16,0,3,20,125.0
JEC Franklin,2,5,1,0,2,0,0,10,0,1,15,150.0
NLTC Perera,2,1,1,0,1,0,0,5,0,1,7,140.0
SL Malinga,2,4,0,0,0,0,0,6,1,3,4,66.67
MM Patel,3,2,0,0,0,0,0,5,0,2,2,40.0
SK Trivedi,3,3,2,0,0,0,1,9,1,2,13,144.44
SR Watson,1,8,0,0,1,0,0,10,0,2,12,120.0
KMDN Kulasekara,1,0,0,0,0,0,0,1,1,1,0,0.0
SB Jakati,5,3,0,0,0,0,0,8,0,2,3,37.5
M Muralitharan,4,2,0,0,0,0,0,6,1,2,2,33.33
Harmeet Singh,6,3,2,0,4,0,0,15,0,2,23,153.33
WPUJC Vaas,1,2,0,0,0,0,0,3,0,1,2,66.67
A Symonds,2,3,1,0,0,0,0,6,0,1,5,83.33
Z Khan,0,1,1,0,0,0,0,2,0,2,3,150.0
DL Vettori,2,1,0,0,0,0,0,3,0,1,1,33.33
CH Gayle,1,0,0,0,0,0,0,1,1,1,0,0.0
R Vinay Kumar,6,4,1,0,2,0,0,13,0,3,14,107.69
R Rampaul,2,1,0,0,0,0,0,3,0,1,1,33.33
JD Unadkat,1,2,0,0,0,0,0,3,0,1,2,66.67
Kamran Khan,1,3,1,0,1,0,0,6,0,1,9,150.0
S Sreesanth,7,8,2,0,1,0,0,18,0,3,16,88.89
RA Jadeja,1,2,0,0,0,0,0,3,0,1,2,66.67
BJ Hodge,3,1,0,0,0,0,0,4,1,1,1,25.0
JA Morkel,1,6,0,0,2,0,0,9,0,2,14,155.56
Joginder Sharma,2,3,0,0,0,0,0,5,0,1,3,60.0
L Balaji,2,5,0,0,1,0,0,8,0,2,9,112.5
YA Abdulla,1,2,1,0,1,0,0,5,0,1,8,160.0
RR Powar,5,3,1,0,1,0,0,10,0,2,9,90.0
Yuvraj Singh,7,11,1,0,0,0,0,19,0,3,13,68.42
IK Pathan,3,4,2,0,1,0,0,10,0,3,12,120.0
A Nehra,1,1,0,0,0,0,0,2,0,1,1,50.0
S Nadeem,4,3,0,0,0,0,0,7,0,2,3,42.86
L Ablish,0,2,0,0,0,0,0,2,0,1,2,100.0
J Theron,2,7,2,0,0,0,2,13,1,2,23,176.92
WA Mota,2,0,0,0,0,0,0,2,1,1,0,0.0
I Sharma,2,0,1,0,0,0,0,3,0,1,2,66.67
MS Gony,1,2,0,0,0,0,0,3,0,1,2,66.67
A Ashish Reddy,1,4,0,0,0,0,0,5,0,1,4,80.0
UT Yadav,0,1,1,0,1,0,0,3,0,1,7,233.33
JR Hopes,6,1,1,0,0,0,1,9,1,1,9,100.0
AD Mascarenhas,3,1,0,0,0,0,1,5,1,1,7,140.0
P Awana,1,1,0,0,0,0,0,2,0,1,1,50.0
B Akhil,1,1,0,0,0,0,0,2,0,1,1,50.0
Pankaj Singh,0,1,1,0,0,0,0,2,0,1,3,150.0
PV Tambe,4,1,1,0,1,0,0,7,0,1,7,100.0
R Bhatia,1,3,0,0,0,0,0,4,1,1,3,75.0
A Singh,1,2,0,0,1,0,0,4,0,1,6,150.0
AN Ahmed,1,0,0,0,0,0,0,1,1,1,0,0.0
