,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
B Lee,7,1,1,0,1,0,0,10,1,2,7,70.0
JH Kallis,0,2,0,0,0,0,0,2,0,1,2,100.0
AC Thomas,4,0,1,0,1,0,0,6,1,1,6,100.0
R Ashwin,4,5,1,0,3,0,0,13,0,1,19,146.15
TG Southee,7,2,0,0,5,0,0,14,0,1,22,157.14
JA Morkel,0,4,2,0,5,0,1,12,0,1,34,283.33
S Randiv,3,5,1,0,4,0,0,13,0,1,23,176.92
SB Styris,1,1,0,0,1,0,1,4,0,1,11,275.0
SB Jakati,0,4,1,0,1,0,0,6,0,1,10,166.67
SK Raina,1,1,0,0,0,0,0,2,0,1,1,50.0
DW Steyn,12,3,0,0,3,0,0,18,1,3,15,83.33
I Sharma,8,3,0,0,0,0,1,12,0,2,9,75.0
MS Gony,3,1,0,0,4,0,1,9,0,1,23,255.56
A Mishra,9,4,0,0,2,0,1,16,2,3,18,112.5
DT Christian,1,2,0,0,0,0,0,3,0,1,2,66.67
JP Duminy,1,4,0,0,0,0,2,7,0,2,16,228.57
SK Trivedi,3,0,0,0,3,0,2,8,0,2,24,300.0
J Botha,1,2,0,0,1,0,0,4,0,1,6,150.0
A Singh,2,3,0,0,0,0,0,5,0,1,3,60.0
KK Cooper,4,0,0,0,1,0,0,5,1,1,4,80.0
UT Yadav,7,1,0,0,0,0,0,8,0,1,1,12.5
M Morkel,9,5,0,0,1,0,0,15,1,2,9,60.0
Z Khan,9,3,1,0,4,0,0,17,1,2,21,123.53
S Aravind,4,2,0,0,1,0,0,7,0,1,6,85.71
CH Gayle,3,0,1,0,0,0,0,4,1,2,2,50.0
SW Tait,9,1,0,0,1,0,0,11,0,1,5,45.45
SK Warne,4,1,2,0,0,0,1,8,1,1,11,137.5
SR Watson,1,2,0,0,0,0,0,3,0,1,2,66.67
STR Binny,0,2,1,0,0,0,0,3,0,1,4,133.33
KV Sharma,6,1,1,0,0,0,0,8,1,1,3,37.5
L Balaji,0,0,1,0,0,0,0,1,0,1,2,200.0
Iqbal Abdulla,2,0,0,0,0,0,0,2,0,1,0,0.0
YK Pathan,1,0,0,0,1,0,0,2,1,1,4,200.0
IK Pathan,9,2,1,0,1,0,2,15,2,2,20,133.33
R Vinay Kumar,5,0,0,0,0,0,0,5,0,1,0,0.0
AB Dinda,5,1,0,0,0,0,0,6,1,2,1,16.67
JJ van der Wath,4,1,0,0,1,0,0,6,0,1,5,83.33
CK Langeveldt,5,1,1,0,1,0,1,9,1,1,13,144.44
VR Aaron,11,2,0,0,3,0,0,16,0,1,14,87.5
AM Salvi,2,2,0,0,1,0,1,6,0,1,12,200.0
JR Hopes,6,3,1,0,1,0,2,13,0,1,21,161.54
S Sriram,0,1,0,0,0,0,0,1,0,1,1,100.0
Harbhajan Singh,9,4,0,0,2,0,0,15,0,2,12,80.0
SL Malinga,10,1,0,0,0,0,0,11,0,2,1,9.09
MM Patel,6,2,0,0,2,0,0,10,1,2,10,100.0
A Nehra,3,1,0,0,0,0,0,4,0,1,1,25.0
S Sreesanth,3,1,0,0,1,0,0,5,0,1,5,100.0
RP Singh,3,0,0,0,0,0,2,5,1,1,12,240.0
B Kumar,2,0,0,0,1,0,0,3,0,1,4,133.33
SB Wagh,4,0,0,0,3,0,0,7,0,1,12,171.43
WD Parnell,3,3,1,0,0,0,0,7,0,1,5,71.43
R Sharma,2,2,0,0,0,0,0,4,1,1,2,50.0
Yuvraj Singh,1,0,0,0,0,0,0,1,0,1,0,0.0
AN Ahmed,3,4,0,0,0,0,0,7,0,1,4,57.14
TL Suman,0,2,1,0,0,0,1,4,0,1,10,250.0
KA Pollard,2,2,1,0,0,0,0,5,0,1,4,80.0
A Symonds,1,0,0,0,0,0,1,2,1,1,6,300.0
