,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
SK Warne,15,8,1,0,1,0,0,25,1,3,14,56.0
MG Johnson,5,0,0,0,0,0,0,5,2,2,0,0.0
VRV Singh,6,4,1,0,4,0,1,16,1,2,28,175.0
J Theron,2,4,0,0,2,0,1,9,0,1,18,200.0
B Akhil,2,1,0,0,0,0,0,3,0,1,1,33.33
RR Raje,2,5,0,0,3,0,1,11,0,1,23,209.09
AC Voges,1,2,0,0,1,0,0,4,0,1,6,150.0
S Narwal,0,1,0,0,1,0,0,2,0,1,5,250.0
SW Tait,2,1,0,0,0,0,0,3,1,1,1,33.33
MA Khote,0,0,1,0,0,0,0,1,0,1,2,200.0
WPUJC Vaas,6,0,0,0,1,0,0,7,0,1,4,57.14
ST Jayasuriya,1,0,0,0,0,0,0,1,0,1,0,0.0
VY Mahesh,0,1,0,0,1,0,0,2,0,1,5,250.0
Shoaib Malik,1,1,1,0,0,0,0,3,0,1,3,100.0
RA Jadeja,0,2,1,0,0,0,0,3,0,1,4,133.33
SM Harwood,1,0,1,0,3,0,1,6,0,1,20,333.33
DW Steyn,2,0,0,0,2,0,0,4,0,1,8,200.0
