,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
A Chandila,3,3,0,0,0,0,0,6,1,1,3,50.0
AA Chavan,2,1,0,0,0,0,0,3,0,1,1,33.33
IK Pathan,6,0,0,0,0,0,0,6,1,1,0,0.0
AJ Finch,0,1,0,0,0,0,0,1,0,1,1,100.0
B Kumar,4,0,0,0,2,0,0,6,0,1,8,133.33
R Sharma,2,2,0,0,0,0,0,4,0,1,2,50.0
AD Mathews,2,3,0,0,0,0,0,5,0,1,3,60.0
Yuvraj Singh,1,0,0,0,0,0,0,1,1,1,0,0.0
DP Nannes,3,3,1,0,0,0,0,7,0,1,5,71.43
AS Rajpoot,2,1,0,0,0,0,0,3,1,1,1,33.33
JDP Oram,1,0,0,0,0,0,0,1,1,1,0,0.0
WPUJC Vaas,1,0,0,0,0,0,0,1,1,1,0,0.0
JD Unadkat,4,3,0,0,0,0,0,7,0,1,3,42.86
DT Christian,4,2,2,0,0,0,1,9,0,1,12,133.33
R Vinay Kumar,1,3,0,0,1,0,0,5,0,1,7,140.0
M Muralitharan,5,1,1,0,0,0,0,7,0,1,3,42.86
M Kartik,4,1,1,0,0,0,0,6,1,1,3,50.0
Z Khan,4,2,0,0,0,0,0,6,0,1,2,33.33
AA Noffke,0,2,1,0,0,0,0,3,0,1,4,133.33
JH Kallis,4,1,0,0,1,0,1,7,1,1,11,157.14
SB Joshi,1,3,0,0,0,0,0,4,0,1,3,75.0
SM Pollock,4,5,0,0,0,0,0,9,0,1,5,55.56
A Nehra,1,1,0,0,0,0,0,2,0,1,1,50.0
CRD Fernando,1,2,0,0,1,0,0,4,0,1,6,150.0
DJ Bravo,4,2,0,0,0,0,0,6,0,1,2,33.33
DS Kulkarni,3,2,0,0,0,0,0,5,0,1,2,40.0
ST Jayasuriya,2,3,0,0,0,0,0,5,0,1,3,60.0
