,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
STR Binny,1,3,0,0,0,0,0,4,0,1,3,75.0
PV Tambe,8,5,3,0,1,0,0,17,1,2,15,88.24
TG Southee,2,1,1,0,0,0,0,4,0,1,3,75.0
J Suchith,3,2,2,0,0,0,0,7,2,2,6,85.71
AB McDonald,1,3,1,0,2,0,0,7,0,2,13,185.71
AS Rajpoot,3,0,0,0,1,0,0,4,0,1,4,100.0
JO Holder,4,3,0,0,0,0,0,7,1,2,3,42.86
C Munro,1,2,0,0,0,0,0,3,0,1,2,66.67
Kuldeep Yadav,6,2,1,0,0,0,0,9,0,2,4,44.44
T Thushara,5,1,0,0,1,0,0,7,1,1,5,71.43
Joginder Sharma,0,3,2,0,2,0,0,7,0,1,15,214.29
SK Warne,2,0,0,0,0,0,0,2,1,1,0,0.0
CJ McKay,1,0,0,1,1,0,0,3,0,1,7,233.33
TP Sudhindra,6,2,1,0,1,0,1,11,0,1,14,127.27
MS Gony,8,4,1,0,0,0,0,13,0,1,6,46.15
S Dhawan,2,1,0,0,0,0,2,5,0,1,13,260.0
A Ashish Reddy,1,2,1,0,0,0,0,4,0,1,4,100.0
Ankit Sharma,0,1,0,0,0,0,0,1,0,1,1,100.0
BE Hendricks,0,1,0,0,0,0,0,1,0,1,1,100.0
Anureet Singh,6,4,0,0,2,0,0,12,0,2,12,100.0
CJ Jordan,1,1,1,0,1,0,0,4,0,1,7,175.0
L Balaji,4,0,0,0,0,0,0,4,0,1,0,0.0
JW Hastings,2,1,0,0,0,0,0,3,0,1,1,33.33
P Negi,1,5,0,0,0,0,1,7,0,1,11,157.14
RA Jadeja,1,1,0,0,0,0,0,2,0,1,1,50.0
S Kaushik,1,1,0,0,0,0,0,2,0,1,1,50.0
B Lee,0,1,0,0,0,0,0,1,0,1,1,100.0
A Zampa,2,0,0,0,0,0,0,2,1,1,0,0.0
HH Pandya,1,1,0,0,0,0,0,2,0,1,1,50.0
JJ Bumrah,2,1,0,0,0,0,0,3,1,1,1,33.33
R Shukla,0,1,0,0,0,0,1,2,0,1,7,350.0
M Vijay,0,3,0,0,0,0,0,3,0,1,3,100.0
