,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
AA Noffke,1,1,0,0,1,0,0,3,0,1,5,166.67
B Lee,1,3,0,0,0,0,0,4,0,1,3,75.0
SJ Srivastava,2,4,3,0,4,0,1,14,0,2,32,228.57
RS Bopara,3,3,1,0,0,0,0,7,1,2,5,71.43
AJ Finch,1,1,0,0,0,0,0,2,0,1,1,50.0
AC Voges,0,1,0,0,0,0,1,2,0,1,7,350.0
FY Fazal,1,1,1,0,1,0,1,5,0,1,13,260.0
S Sreesanth,7,4,0,0,1,0,0,12,1,2,8,66.67
FH Edwards,8,0,0,0,0,0,0,8,0,1,0,0.0
A Nehra,3,5,0,1,1,0,1,11,0,2,18,163.64
L Balaji,5,5,0,0,0,0,0,10,0,2,5,50.0
J Theron,8,3,0,0,1,0,0,12,0,2,7,58.33
SK Raina,3,1,0,0,0,0,0,4,0,1,1,25.0
SM Pollock,5,1,0,0,1,0,0,7,1,2,5,71.43
DJ Thornely,3,2,0,0,0,0,0,5,1,1,2,40.0
RR Raje,2,2,0,0,1,0,0,5,0,1,6,120.0
DP Vijaykumar,4,2,0,0,2,0,0,8,1,1,10,125.0
JM Kemp,2,0,0,0,0,0,0,2,1,1,0,0.0
P Awana,0,2,1,0,1,0,0,4,0,1,8,200.0
A Chandila,2,2,0,0,0,0,0,4,1,1,2,50.0
UT Yadav,6,2,0,0,0,0,0,8,0,1,2,25.0
KP Pietersen,4,4,0,0,0,0,1,9,0,1,10,111.11
V Sehwag,1,0,0,0,1,0,0,2,0,1,4,200.0
S Nadeem,5,2,1,0,2,0,0,10,0,1,12,120.0
Y Nagar,1,1,0,0,1,0,0,3,0,1,5,166.67
S Sriram,0,3,0,0,0,0,0,3,0,1,3,100.0
VRV Singh,6,6,1,0,2,0,0,15,0,1,16,106.67
JR Hopes,2,2,0,0,0,0,1,5,0,1,8,160.0
