,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
HV Patel,2,2,1,0,1,0,0,6,0,1,8,133.33
TM Dilshan,2,3,0,0,0,0,0,5,0,1,3,60.0
AC Thomas,5,2,0,0,3,0,0,10,0,2,14,140.0
LH Ferguson,4,2,0,0,0,0,1,7,0,1,8,114.29
SN Thakur,9,6,3,0,4,0,0,22,1,2,28,127.27
A Zampa,0,2,0,0,0,0,0,2,0,1,2,100.0
DT Christian,2,5,0,0,0,0,0,7,0,2,5,71.43
S Nadeem,6,6,0,0,1,0,1,14,2,3,16,114.29
SW Tait,6,1,0,0,0,0,1,8,0,1,7,87.5
JDP Oram,0,1,2,0,2,0,0,5,0,1,13,260.0
ND Doshi,1,1,0,0,0,0,0,2,0,1,1,50.0
A Kumble,3,6,0,0,0,0,0,9,1,3,6,66.67
KP Pietersen,1,2,0,0,0,0,0,3,1,2,2,66.67
NLTC Perera,1,1,1,0,0,0,0,3,0,1,3,100.0
A Choudhary,1,0,0,0,0,0,0,1,1,1,0,0.0
L Balaji,8,5,3,0,2,0,1,19,0,3,25,131.58
MC Henriques,4,4,0,0,2,0,0,10,1,2,12,120.0
KV Sharma,2,3,0,0,2,0,0,7,0,1,11,157.14
DP Vijaykumar,6,1,0,0,1,0,0,8,1,2,5,62.5
Rashid Khan,3,2,0,0,0,0,0,5,0,1,2,40.0
Mustafizur Rahman,0,0,0,0,3,0,0,3,0,1,12,400.0
DJ Hooda,1,3,0,0,0,0,0,4,1,1,3,75.0
BCJ Cutting,0,1,0,0,0,0,0,1,0,1,1,100.0
VS Malik,2,1,0,0,0,0,0,3,1,1,1,33.33
FH Edwards,2,0,0,0,0,0,0,2,1,1,0,0.0
BMAJ Mendis,3,1,0,0,0,0,0,4,1,1,1,25.0
AD Mascarenhas,4,0,0,1,0,0,0,5,0,1,3,60.0
DE Bollinger,6,3,1,0,1,0,0,11,1,3,9,81.82
RR Powar,17,11,1,0,5,0,0,34,1,3,33,97.06
Shakib Al Hasan,3,1,0,0,1,0,0,5,1,1,5,100.0
AD Russell,3,2,0,0,2,0,0,7,0,1,10,142.86
