,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
DW Steyn,7,1,0,0,0,0,0,8,2,2,1,12.5
IK Pathan,2,1,0,0,0,0,0,3,0,1,1,33.33
S Nadeem,1,0,0,0,0,0,0,1,1,1,0,0.0
Ankit Sharma,0,2,0,0,0,0,0,2,0,1,2,100.0
M Kartik,2,0,0,0,0,0,0,2,1,1,0,0.0
AA Chavan,5,0,0,0,2,0,1,8,0,1,14,175.0
A Singh,2,3,0,0,0,0,0,5,0,1,3,60.0
KK Cooper,2,0,0,0,1,0,0,3,0,1,4,133.33
GB Hogg,1,1,0,0,1,0,0,3,1,1,5,166.67
SK Trivedi,0,3,0,0,0,0,0,3,0,1,3,100.0
JA Morkel,4,2,0,0,0,0,0,6,0,1,2,33.33
DE Bollinger,5,2,0,0,4,0,0,11,0,1,18,163.64
R Ashwin,5,3,0,0,0,0,1,9,0,1,9,100.0
RA Jadeja,1,1,0,0,2,0,1,5,0,1,15,300.0
DJ Bravo,4,0,0,0,0,0,1,5,1,1,6,120.0
