,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
R McLaren,1,4,0,0,0,0,0,5,0,1,4,80.0
KA Pollard,2,3,1,0,0,0,0,6,0,1,5,83.33
SL Malinga,5,5,1,0,1,0,0,12,0,3,11,91.67
Harbhajan Singh,11,5,0,0,2,0,2,20,3,4,25,125.0
M Morkel,2,4,1,0,1,0,0,8,0,1,10,125.0
MM Patel,4,1,2,0,0,0,0,7,0,2,5,71.43
YK Pathan,1,3,0,0,0,0,1,5,0,2,9,180.0
SK Trivedi,3,6,1,0,2,0,0,12,1,3,16,133.33
RA Jadeja,3,4,0,0,0,0,0,7,0,1,4,57.14
SK Warne,8,4,3,0,1,0,1,17,0,2,20,117.65
AS Raut,0,1,0,0,0,0,0,1,0,1,1,100.0
SM Harwood,1,1,3,1,1,0,0,7,0,1,14,200.0
Bipul Sharma,2,2,0,0,0,0,0,4,0,2,2,50.0
SJ Srivastava,5,9,1,0,2,0,0,17,0,3,19,111.76
RJ Harris,9,0,0,0,0,0,0,9,1,2,0,0.0
Shakib Al Hasan,4,1,0,0,0,0,0,5,1,1,1,20.0
Iqbal Abdulla,2,1,0,0,0,0,0,3,1,2,1,33.33
P Kumar,8,5,0,0,4,0,1,18,0,3,27,150.0
Azhar Mahmood,2,1,0,0,0,0,0,3,1,1,1,33.33
DL Vettori,1,2,0,0,0,0,0,3,0,1,2,66.67
A Mishra,6,8,0,0,0,0,0,14,0,4,8,57.14
TM Dilshan,2,2,0,1,1,0,1,7,0,2,15,214.29
PJ Sangwan,8,4,2,0,0,0,0,14,2,3,8,57.14
MC Henriques,5,6,0,0,3,0,0,14,0,2,18,128.57
RP Singh,1,2,0,0,0,0,0,3,0,1,2,66.67
R Vinay Kumar,4,6,4,0,1,0,1,16,1,3,24,150.0
RR Powar,1,0,0,0,0,0,0,1,1,1,0,0.0
DP Nannes,4,9,0,0,1,0,0,14,0,4,13,92.86
A Nehra,4,3,1,0,4,0,0,12,0,3,21,175.0
UT Yadav,2,2,1,0,0,0,1,6,1,2,10,166.67
DS Kulkarni,4,1,1,0,1,0,0,7,0,1,7,100.0
DJ Bravo,7,0,1,0,0,0,1,9,1,2,8,88.89
R Ashwin,4,0,0,1,0,0,0,5,0,1,3,60.0
SB Jakati,7,7,1,0,1,0,0,16,1,2,13,81.25
T Thushara,7,3,2,0,1,0,0,13,0,1,11,84.62
SK Raina,3,5,4,0,3,0,1,16,0,2,31,193.75
S Tyagi,4,1,1,0,3,0,1,10,0,2,21,210.0
J Theron,5,1,0,0,1,0,1,8,0,1,11,137.5
PP Chawla,5,7,0,0,1,0,1,14,1,3,17,121.43
IK Pathan,2,5,2,0,0,0,2,11,0,3,21,190.91
Yuvraj Singh,5,6,0,0,2,0,2,15,0,3,26,173.33
B Lee,2,0,0,0,1,0,0,3,0,1,4,133.33
DW Steyn,8,7,1,0,3,0,0,19,2,3,21,110.53
AA Chavan,5,2,0,0,0,0,1,8,0,2,8,100.0
SR Watson,1,0,0,0,1,0,0,2,1,1,4,200.0
Ankit Sharma,4,1,0,0,0,0,0,5,0,1,1,20.0
JH Kallis,8,8,0,0,0,0,0,16,0,2,8,50.0
A Kumble,9,4,3,0,2,0,1,19,1,3,24,126.32
S Sreesanth,2,3,1,0,1,0,0,7,0,2,9,128.57
AD Mathews,1,1,1,0,1,0,0,4,0,2,7,175.0
CK Langeveldt,2,2,0,0,0,0,0,4,0,1,2,50.0
I Sharma,11,5,0,0,1,0,0,17,0,3,9,52.94
NLTC Perera,2,1,1,0,1,0,0,5,0,1,7,140.0
KV Sharma,1,1,0,0,0,0,0,2,1,1,1,50.0
A Singh,3,3,0,0,0,0,0,6,1,1,3,50.0
DT Christian,5,1,0,0,0,0,1,7,0,1,7,100.0
PP Ojha,4,0,0,0,0,0,1,5,0,1,6,120.0
Anand Rajan,1,0,0,0,0,0,0,1,1,1,0,0.0
BJ Hodge,2,2,1,0,0,0,1,6,0,1,10,166.67
M Kartik,2,5,0,0,0,0,0,7,0,2,5,71.43
AB Agarkar,1,3,1,0,2,0,0,7,0,2,13,185.71
DE Bollinger,3,0,0,0,1,0,0,4,1,1,4,100.0
WA Mota,2,0,0,0,0,0,0,2,1,1,0,0.0
JD Ryder,0,2,0,0,0,0,1,3,0,1,8,266.67
JE Taylor,1,1,0,0,0,0,1,3,0,1,7,233.33
R Sharma,2,1,0,0,0,0,0,3,1,1,1,33.33
AC Thomas,1,1,0,0,2,0,1,5,0,1,15,300.0
MG Johnson,0,1,0,0,2,0,0,3,0,1,9,300.0
MM Sharma,1,0,0,0,0,0,0,1,1,1,0,0.0
RE van der Merwe,1,2,0,0,0,0,0,3,0,1,2,66.67
B Akhil,0,1,0,0,0,0,0,1,0,1,1,100.0
V Kohli,0,2,1,0,0,0,0,3,0,1,4,133.33
SW Tait,2,0,0,0,0,0,0,2,1,1,0,0.0
M Muralitharan,3,2,0,0,0,0,0,5,1,1,2,40.0
CH Gayle,1,2,0,0,0,0,1,4,0,1,8,200.0
L Balaji,0,1,0,0,0,0,0,1,0,1,1,100.0
