,0,1,2,3,4,5,6,Balls,Dismissal,No_Innings,Runs,SR
PJ Sangwan,5,4,1,1,2,0,2,15,1,2,29,193.33
AP Dole,3,1,0,0,2,0,0,6,0,1,9,150.0
KV Sharma,6,1,0,0,0,0,1,8,0,1,7,87.5
Parvez Rasool,3,4,1,0,4,0,0,12,0,2,22,183.33
MC Henriques,1,0,0,0,0,0,0,1,0,1,0,0.0
B Kumar,6,7,2,0,2,0,0,17,0,4,19,111.76
R Sharma,6,12,3,0,1,0,3,25,0,4,40,160.0
AD Russell,1,1,0,0,0,0,0,2,0,1,1,50.0
RN ten Doeschate,2,3,0,0,0,0,0,5,1,1,3,60.0
S Ladda,0,5,0,0,0,0,0,5,0,1,5,100.0
MF Maharoof,1,3,1,0,2,0,0,7,0,1,13,185.71
DP Nannes,1,3,0,0,0,0,0,4,0,1,3,75.0
DR Smith,1,0,1,0,0,0,0,2,1,1,2,100.0
YA Abdulla,0,1,1,0,0,0,0,2,0,1,3,150.0
YS Chahal,7,3,0,0,2,0,0,12,1,2,11,91.67
D Wiese,0,2,0,0,0,0,0,2,0,1,2,100.0
MA Starc,0,3,0,0,0,0,0,3,0,1,3,100.0
HV Patel,0,1,0,0,0,0,1,2,0,1,7,350.0
BAW Mendis,6,6,0,0,1,0,1,14,0,1,16,114.29
DAJ Bracewell,1,1,0,0,0,0,0,2,0,1,1,50.0
GJ Maxwell,1,0,0,0,0,0,0,1,1,1,0,0.0
S Randiv,1,2,0,0,0,0,0,3,1,1,2,66.67
K Upadhyay,5,2,0,0,0,0,0,7,0,1,2,28.57
L Ablish,0,2,0,0,1,0,0,3,0,1,6,200.0
P Awana,2,1,0,0,0,0,0,3,1,1,1,33.33
Shakib Al Hasan,0,5,0,0,0,0,0,5,0,1,5,100.0
Shoaib Malik,2,1,0,0,1,0,0,4,0,1,5,125.0
Mohammad Asif,2,2,0,0,0,0,0,4,1,1,2,50.0
GD McGrath,0,2,0,0,0,0,0,2,0,1,2,100.0
CJ Jordan,2,2,0,0,1,0,0,5,0,1,6,120.0
VR Aaron,2,3,0,0,1,0,0,6,0,1,7,116.67
STR Binny,0,2,0,0,1,0,0,3,0,1,6,200.0
PP Ojha,6,5,0,0,1,0,1,13,1,1,15,115.38
A Symonds,2,4,1,0,0,0,0,7,0,1,6,85.71
